Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,39
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,39
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,39
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,30
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,30
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,30
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,30
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,30
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,30
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,49
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,49
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,49
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,49
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,49
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,49
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,49
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,49
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,49
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,49
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,39
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,39
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,39
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,39
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,39
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,39
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,39
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,39
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,30
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,30
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,30
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,30
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,30
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,30
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,49
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,49
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,49
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,49
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,49
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,49
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,49
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,49
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,49
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,49
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,39
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,39
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,39
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,39
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,39
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,39
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,39
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,39
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,30
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,30
,,,,,,,,,435,1,26,3,2023-01-26T01:50:00+08:00,30
,,,,,,,,,436,1,26,4,2023-01-26T02:50:00+08:00,30
,,,,,,,,,437,1,26,5,2023-01-26T03:50:00+08:00,30
,,,,,,,,,438,1,26,6,2023-01-26T04:50:00+08:00,30
,,,,,,,,,439,1,26,7,2023-01-26T05:50:00+08:00,49
,,,,,,,,,440,1,26,8,2023-01-26T06:50:00+08:00,49
,,,,,,,,,441,1,26,9,2023-01-26T07:50:00+08:00,49
,,,,,,,,,442,1,26,10,2023-01-26T08:50:00+08:00,49
,,,,,,,,,443,1,26,11,2023-01-26T09:50:00+08:00,49
,,,,,,,,,444,1,26,12,2023-01-26T10:50:00+08:00,49
,,,,,,,,,445,1,26,13,2023-01-26T11:50:00+08:00,49
,,,,,,,,,446,1,26,14,2023-01-26T12:50:00+08:00,49
,,,,,,,,,447,1,26,15,2023-01-26T13:50:00+08:00,49
,,,,,,,,,448,1,26,16,2023-01-26T14:50:00+08:00,49
,,,,,,,,,449,1,26,17,2023-01-26T15:50:00+08:00,39
,,,,,,,,,450,1,26,18,2023-01-26T16:50:00+08:00,39
,,,,,,,,,451,1,26,19,2023-01-26T17:50:00+08:00,39
,,,,,,,,,452,1,26,20,2023-01-26T18:50:00+08:00,39
,,,,,,,,,453,1,26,21,2023-01-26T19:50:00+08:00,39
,,,,,,,,,454,1,26,22,2023-01-26T20:50:00+08:00,39
,,,,,,,,,455,1,26,23,2023-01-26T21:50:00+08:00,39
,,,,,,,,,456,1,26,24,2023-01-26T22:50:00+08:00,39
,,,,,,,,,457,1,27,1,2023-01-26T23:50:00+08:00,30
,,,,,,,,,458,1,27,2,2023-01-27T00:50:00+08:00,30
,,,,,,,,,459,1,27,3,2023-01-27T01:50:00+08:00,30
,,,,,,,,,460,1,27,4,2023-01-27T02:50:00+08:00,30
,,,,,,,,,461,1,27,5,2023-01-27T03:50:00+08:00,30
,,,,,,,,,462,1,27,6,2023-01-27T04:50:00+08:00,30
,,,,,,,,,463,1,27,7,2023-01-27T05:50:00+08:00,49
,,,,,,,,,464,1,27,8,2023-01-27T06:50:00+08:00,49
,,,,,,,,,465,1,27,9,2023-01-27T07:50:00+08:00,49
,,,,,,,,,466,1,27,10,2023-01-27T08:50:00+08:00,49
,,,,,,,,,467,1,27,11,2023-01-27T09:50:00+08:00,49
,,,,,,,,,468,1,27,12,2023-01-27T10:50:00+08:00,49
,,,,,,,,,469,1,27,13,2023-01-27T11:50:00+08:00,49
,,,,,,,,,470,1,27,14,2023-01-27T12:50:00+08:00,49
,,,,,,,,,471,1,27,15,2023-01-27T13:50:00+08:00,49
,,,,,,,,,472,1,27,16,2023-01-27T14:50:00+08:00,49
,,,,,,,,,473,1,27,17,2023-01-27T15:50:00+08:00,39
,,,,,,,,,474,1,27,18,2023-01-27T16:50:00+08:00,39
,,,,,,,,,475,1,27,19,2023-01-27T17:50:00+08:00,39
,,,,,,,,,476,1,27,20,2023-01-27T18:50:00+08:00,39
,,,,,,,,,477,1,27,21,2023-01-27T19:50:00+08:00,39
,,,,,,,,,478,1,27,22,2023-01-27T20:50:00+08:00,39
,,,,,,,,,479,1,27,23,2023-01-27T21:50:00+08:00,39
,,,,,,,,,480,1,27,24,2023-01-27T22:50:00+08:00,39
,,,,,,,,,481,1,28,1,2023-01-27T23:50:00+08:00,30
,,,,,,,,,482,1,28,2,2023-01-28T00:00:00+08:00,30
,,,,,,,,,483,1,28,3,2023-01-28T01:00:00+08:00,30
,,,,,,,,,484,1,28,4,2023-01-28T02:00:00+08:00,30
,,,,,,,,,485,1,28,5,2023-01-28T03:00:00+08:00,30
,,,,,,,,,486,1,28,6,2023-01-28T04:00:00+08:00,30
,,,,,,,,,487,1,28,7,2023-01-28T05:00:00+08:00,49
,,,,,,,,,488,1,28,8,2023-01-28T06:00:00+08:00,49
,,,,,,,,,489,1,28,9,2023-01-28T07:00:00+08:00,49
,,,,,,,,,490,1,28,10,2023-01-28T08:00:00+08:00,49
,,,,,,,,,491,1,28,11,2023-01-28T09:00:00+08:00,49
,,,,,,,,,492,1,28,12,2023-01-28T10:00:00+08:00,49
,,,,,,,,,493,1,28,13,2023-01-28T11:00:00+08:00,49
,,,,,,,,,494,1,28,14,2023-01-28T12:00:00+08:00,49
,,,,,,,,,495,1,28,15,2023-01-28T13:00:00+08:00,49
,,,,,,,,,496,1,28,16,2023-01-28T14:00:00+08:00,49
,,,,,,,,,497,1,28,17,2023-01-28T15:00:00+08:00,39
,,,,,,,,,498,1,28,18,2023-01-28T16:00:00+08:00,39
,,,,,,,,,499,1,28,19,2023-01-28T17:00:00+08:00,39
,,,,,,,,,500,1,28,20,2023-01-28T18:00:00+08:00,39
,,,,,,,,,501,1,28,21,2023-01-28T19:00:00+08:00,39
,,,,,,,,,502,1,28,22,2023-01-28T20:00:00+08:00,39
,,,,,,,,,503,1,28,23,2023-01-28T21:00:00+08:00,39
,,,,,,,,,504,1,28,24,2023-01-28T22:00:00+08:00,39
,,,,,,,,,505,11,5,1,2023-11-04T23:00:00+08:00,30
,,,,,,,,,506,11,5,2,2023-11-05T00:00:00+08:00,30
,,,,,,,,,507,11,5,3,2023-11-05T01:00:00+08:00,30
,,,,,,,,,508,11,5,4,2023-11-05T02:00:00+08:00,30
,,,,,,,,,509,11,5,5,2023-11-05T03:00:00+08:00,30
,,,,,,,,,510,11,5,6,2023-11-05T04:00:00+08:00,30
,,,,,,,,,511,11,5,7,2023-11-05T05:00:00+08:00,49
,,,,,,,,,512,11,5,8,2023-11-05T06:00:00+08:00,49
,,,,,,,,,513,11,5,9,2023-11-05T07:00:00+08:00,49
,,,,,,,,,514,11,5,10,2023-11-05T08:00:00+08:00,49
,,,,,,,,,515,11,5,11,2023-11-05T09:00:00+08:00,49
,,,,,,,,,516,11,5,12,2023-11-05T10:00:00+08:00,49
,,,,,,,,,517,11,5,13,2023-11-05T11:00:00+08:00,49
,,,,,,,,,518,11,5,14,2023-11-05T12:00:00+08:00,49
,,,,,,,,,519,11,5,15,2023-11-05T13:00:00+08:00,49
,,,,,,,,,520,11,5,16,2023-11-05T14:00:00+08:00,49
,,,,,,,,,521,11,5,17,2023-11-05T15:00:00+08:00,39
,,,,,,,,,522,11,5,18,2023-11-05T16:00:00+08:00,39
,,,,,,,,,523,11,5,19,2023-11-05T17:00:00+08:00,39
,,,,,,,,,524,11,5,20,2023-11-05T18:00:00+08:00,39
,,,,,,,,,525,11,5,21,2023-11-05T19:00:00+08:00,39
,,,,,,,,,526,11,5,22,2023-11-05T20:00:00+08:00,39
,,,,,,,,,527,11,5,23,2023-11-05T21:00:00+08:00,39
,,,,,,,,,528,11,5,24,2023-11-05T22:00:00+08:00,39
,,,,,,,,,529,11,6,1,2023-11-05T23:00:00+08:00,30
,,,,,,,,,530,11,6,2,2023-11-06T00:00:00+08:00,30
,,,,,,,,,531,11,6,3,2023-11-06T01:00:00+08:00,30
,,,,,,,,,532,11,6,4,2023-11-06T02:00:00+08:00,30
,,,,,,,,,533,11,6,5,2023-11-06T03:00:00+08:00,30
,,,,,,,,,534,11,6,6,2023-11-06T04:00:00+08:00,30
,,,,,,,,,535,11,6,7,2023-11-06T05:00:00+08:00,49
,,,,,,,,,536,11,6,8,2023-11-06T06:00:00+08:00,49
,,,,,,,,,537,11,6,9,2023-11-06T07:00:00+08:00,49
,,,,,,,,,538,11,6,10,2023-11-06T08:00:00+08:00,49
,,,,,,,,,539,11,6,11,2023-11-06T09:00:00+08:00,49
,,,,,,,,,540,11,6,12,2023-11-06T10:00:00+08:00,49
,,,,,,,,,541,11,6,13,2023-11-06T11:00:00+08:00,49
,,,,,,,,,542,11,6,14,2023-11-06T12:00:00+08:00,49
,,,,,,,,,543,11,6,15,2023-11-06T13:00:00+08:00,49
,,,,,,,,,544,11,6,16,2023-11-06T14:00:00+08:00,49
,,,,,,,,,545,11,6,17,2023-11-06T15:00:00+08:00,39
,,,,,,,,,546,11,6,18,2023-11-06T16:00:00+08:00,39
,,,,,,,,,547,11,6,19,2023-11-06T17:00:00+08:00,39
,,,,,,,,,548,11,6,20,2023-11-06T18:00:00+08:00,39
,,,,,,,,,549,11,6,21,2023-11-06T19:00:00+08:00,39
,,,,,,,,,550,11,6,22,2023-11-06T20:00:00+08:00,39
,,,,,,,,,551,11,6,23,2023-11-06T21:00:00+08:00,39
,,,,,,,,,552,11,6,24,2023-11-06T22:00:00+08:00,39
,,,,,,,,,553,11,7,1,2023-11-06T23:00:00+08:00,30
,,,,,,,,,554,11,7,2,2023-11-07T00:00:00+08:00,30
,,,,,,,,,555,11,7,3,2023-11-07T01:00:00+08:00,30
,,,,,,,,,556,11,7,4,2023-11-07T02:00:00+08:00,30
,,,,,,,,,557,11,7,5,2023-11-07T03:00:00+08:00,30
,,,,,,,,,558,11,7,6,2023-11-07T04:00:00+08:00,30
,,,,,,,,,559,11,7,7,2023-11-07T05:00:00+08:00,49
,,,,,,,,,560,11,7,8,2023-11-07T06:00:00+08:00,49
,,,,,,,,,561,11,7,9,2023-11-07T07:00:00+08:00,49
,,,,,,,,,562,11,7,10,2023-11-07T08:00:00+08:00,49
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,49
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,49
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,49
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,49
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,49
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,49
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,39
,,,,,,,,,570,11,7,18,2023-11-07T16:00:00+08:00,39
,,,,,,,,,571,11,7,19,2023-11-07T17:00:00+08:00,39
,,,,,,,,,572,11,7,20,2023-11-07T18:00:00+08:00,39
,,,,,,,,,573,11,7,21,2023-11-07T19:00:00+08:00,39
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,39
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,39
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,39
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,30
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,30
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,30
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,30
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,30
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,30
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,49
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,49
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,49
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,49
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,49
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,49
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,49
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,49
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,49
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,49
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,39
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,39
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,39
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,39
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,39
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,39
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,39
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,39
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,30
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,30
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,30
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,30
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,30
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,30
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,49
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,49
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,49
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,49
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,49
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,49
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,49
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,49
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,49
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,49
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,39
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,39
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,39
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,39
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,39
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,39
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,39
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,39
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,30
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,30
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,30
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,30
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,30
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,30
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,49
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,49
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,49
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,49
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,49
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,49
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,49
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,49
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,49
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,49
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,39
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,39
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,39
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,39
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,39
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,39
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,39
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,39
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,30
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,30
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,30
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,30
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,30
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,30
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,49
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,49
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,49
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,49
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,49
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,49
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,49
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,49
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,49
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,49
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,39
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,39
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,39
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,39
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,39
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,39
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,39
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,39
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,30
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,30
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,30
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,30
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,30
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,30
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,49
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,49
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,49
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,49
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,49
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,49
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,49
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,49
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,49
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,49
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,39
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,39
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,39
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,39
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,39
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,39
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,39
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,39
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,30
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,30
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,30
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,30
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,30
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,30
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,49
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,49
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,49
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,49
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,49
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,49
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,49
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,49
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,49
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,49
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,39
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,39
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,39
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,39
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,39
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,39
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,39
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,39
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,30
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,30
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,30
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,30
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,30
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,30
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,49
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,49
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,49
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,49
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,49
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,49
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,49
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,49
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,49
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,49
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,39
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,39
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,39
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,39
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,39
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,39
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,39
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,39
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,30
,,,,,,,,,746,2,22,2,2023-02-22T00:50:00+08:00,30
,,,,,,,,,747,2,22,3,2023-02-22T01:50:00+08:00,30
,,,,,,,,,748,2,22,4,2023-02-22T02:50:00+08:00,30
,,,,,,,,,749,2,22,5,2023-02-22T03:50:00+08:00,30
,,,,,,,,,750,2,22,6,2023-02-22T04:50:00+08:00,30
,,,,,,,,,751,2,22,7,2023-02-22T05:50:00+08:00,49
,,,,,,,,,752,2,22,8,2023-02-22T06:50:00+08:00,49
,,,,,,,,,753,2,22,9,2023-02-22T07:50:00+08:00,49
,,,,,,,,,754,2,22,10,2023-02-22T08:50:00+08:00,49
,,,,,,,,,755,2,22,11,2023-02-22T09:50:00+08:00,49
,,,,,,,,,756,2,22,12,2023-02-22T10:50:00+08:00,49
,,,,,,,,,757,2,22,13,2023-02-22T11:50:00+08:00,49
,,,,,,,,,758,2,22,14,2023-02-22T12:50:00+08:00,49
,,,,,,,,,759,2,22,15,2023-02-22T13:50:00+08:00,49
,,,,,,,,,760,2,22,16,2023-02-22T14:50:00+08:00,49
,,,,,,,,,761,2,22,17,2023-02-22T15:50:00+08:00,39
,,,,,,,,,762,2,22,18,2023-02-22T16:50:00+08:00,39
,,,,,,,,,763,2,22,19,2023-02-22T17:50:00+08:00,39
,,,,,,,,,764,2,22,20,2023-02-22T18:50:00+08:00,39
,,,,,,,,,765,2,22,21,2023-02-22T19:50:00+08:00,39
,,,,,,,,,766,2,22,22,2023-02-22T20:50:00+08:00,39
