Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1,demand_ip2,demand_ip3,demand_ip4,demand_ip5,demand_ip6,demand_ip7,demand_ip8,demand_ip9,demand_ip10,demand_ip11,demand_ip12,demand_ip13,demand_ip14,demand_ip15,demand_ip16,demand_ip17,demand_ip18,demand_ip19,demand_ip20,demand_ip21
,,,,,,,,,449,1,26,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,450,1,26,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,451,1,26,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,452,1,26,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,453,1,26,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,454,1,26,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,455,1,26,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,456,1,26,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,457,1,27,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,458,1,27,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,459,1,27,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,460,1,27,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,461,1,27,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,462,1,27,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,463,1,27,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,464,1,27,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,465,1,27,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,466,1,27,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,467,1,27,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,468,1,27,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,469,1,27,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,470,1,27,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,471,1,27,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,472,1,27,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,473,1,27,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,474,1,27,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,475,1,27,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,476,1,27,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,477,1,27,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,478,1,27,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,479,1,27,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,480,1,27,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,481,1,28,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,482,1,28,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,483,1,28,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,484,1,28,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,485,1,28,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,486,1,28,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,487,1,28,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,488,1,28,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,489,1,28,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,490,1,28,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,491,1,28,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,492,1,28,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,493,1,28,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,494,1,28,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,495,1,28,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,496,1,28,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,497,1,28,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,498,1,28,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,499,1,28,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,500,1,28,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,501,1,28,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,502,1,28,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,503,1,28,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,504,1,28,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,505,11,5,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,506,11,5,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,507,11,5,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,508,11,5,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,509,11,5,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,510,11,5,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,511,11,5,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,512,11,5,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,513,11,5,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,514,11,5,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,515,11,5,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,516,11,5,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,517,11,5,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,518,11,5,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,519,11,5,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,520,11,5,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,521,11,5,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,522,11,5,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,523,11,5,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,524,11,5,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,525,11,5,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,526,11,5,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,527,11,5,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,528,11,5,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,529,11,6,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,530,11,6,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,531,11,6,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,532,11,6,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,533,11,6,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,534,11,6,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,535,11,6,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,536,11,6,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,537,11,6,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,538,11,6,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,539,11,6,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,540,11,6,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,541,11,6,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,542,11,6,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,543,11,6,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,544,11,6,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,545,11,6,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,546,11,6,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,547,11,6,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,548,11,6,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,549,11,6,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,550,11,6,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,551,11,6,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,552,11,6,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,553,11,7,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,554,11,7,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,555,11,7,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,556,11,7,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,557,11,7,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,558,11,7,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,559,11,7,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,560,11,7,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,561,11,7,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,562,11,7,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,563,11,7,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,564,11,7,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,565,11,7,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,566,11,7,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,567,11,7,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,568,11,7,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,569,11,7,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,570,11,7,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,571,11,7,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,572,11,7,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,573,11,7,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,574,11,7,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,575,11,7,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,576,11,7,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,577,11,8,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,578,11,8,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,579,11,8,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,580,11,8,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,581,11,8,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,582,11,8,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,583,11,8,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,584,11,8,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,585,11,8,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,586,11,8,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,587,11,8,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,588,11,8,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,589,11,8,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,590,11,8,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,591,11,8,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,592,11,8,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,593,11,8,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,594,11,8,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,595,11,8,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,596,11,8,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,597,11,8,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,598,11,8,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,599,11,8,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,600,11,8,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,601,11,9,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,602,11,9,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,603,11,9,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,604,11,9,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,605,11,9,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,606,11,9,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,607,11,9,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,608,11,9,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,609,11,9,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,610,11,9,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,611,11,9,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,612,11,9,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,613,11,9,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,614,11,9,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,615,11,9,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,616,11,9,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,617,11,9,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,618,11,9,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,619,11,9,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,620,11,9,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,621,11,9,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,622,11,9,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,623,11,9,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,624,11,9,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,625,11,10,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,626,11,10,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,627,11,10,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,628,11,10,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,629,11,10,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,630,11,10,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,631,11,10,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,632,11,10,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,633,11,10,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,634,11,10,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,635,11,10,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,636,11,10,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,637,11,10,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,638,11,10,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,639,11,10,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,640,11,10,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,641,11,10,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,642,11,10,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,643,11,10,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,644,11,10,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,645,11,10,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,646,11,10,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,647,11,10,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,648,11,10,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,649,11,11,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,650,11,11,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,651,11,11,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,652,11,11,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,653,11,11,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,654,11,11,6,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,655,11,11,7,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,656,11,11,8,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,657,11,11,9,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,658,11,11,10,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,659,11,11,11,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,660,11,11,12,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,661,11,11,13,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,662,11,11,14,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,663,11,11,15,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,664,11,11,16,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,665,11,11,17,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,666,11,11,18,,60,3,5,28,0,3,3,2,2,3,3,37,2,0,3,10,4,14,6,0,5
,,,,,,,,,667,11,11,19,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,668,11,11,20,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,669,11,11,21,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,670,11,11,22,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,671,11,11,23,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,672,11,11,24,,48,3,4,28,0,2,2,2,2,2,3,37,2,0,2,10,3,14,4,0,5
,,,,,,,,,673,2,19,1,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,674,2,19,2,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,675,2,19,3,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,676,2,19,4,,42,3,4,28,0,2,2,1,2,2,3,37,2,0,2,10,2,14,4,0,5
,,,,,,,,,677,2,19,5,,60,3,5,28,0,3,3,2,2,2,3,37,2,0,2,10,2,14,4,0,5
