R_ID,Zone,System,Province,Industrial_Park,Resource,Resource_Other_Name,technology,Existing_Cap_MW,Existing_Cap_MWh,status,Start_Year,Retire_Year,commodity,supported_project,nature_of_support,plant_owner,owner_parent_company,owner_home_country_flag,major_mainland_china_shareholder,financier,epc,mainland_china_involvement_type,industrial_park,combustion_tech,coal_type,coal_source,alternate_fuel,latitude,longitude,hubname,hubdist,class,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,RE
170,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_solar,,solar,1535.685073,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,1535.685073,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
171,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_solar,,solar,454.880269,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,454.880269,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
172,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_solar,,solar,4693.834946,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,4693.834946,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
173,4,jawa_bali,central_java,20,pt_rayon_utama_makmur,,coal_captive,30,0,operating,,,viscose,,,pt_rayon_utama_makmur,pt_kapas_agung_abadi,indonesia,,,,,no,,,,,-7.7271303,110.89977,,,4,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
174,4,jawa_bali,central_java,20,pt_rayon_utama_makmur_geothermal,,geothermal,543.216386,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,543.216386,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
175,4,jawa_bali,central_java,20,pt_rayon_utama_makmur_geothermal,,geothermal,6950.422432,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,6950.422432,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
176,4,jawa_bali,central_java,20,pt_rayon_utama_makmur_solar,,solar,1303.719327,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,1303.719327,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
177,4,jawa_bali,central_java,20,pt_rayon_utama_makmur_solar,,solar,16681.01384,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,16681.01384,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
178,6,jawa_bali,east_java,21,tjiwi_kimia_paper_mill_power_station_unit_1,,coal_captive,35,0,operating,1992,,pulp_paper,,,pt_pabrik_kertas_tjiwi_kimia_tbk,asia_pulp__paper_company_ltd,singapore,,,,,no,subcritical,,,,7.436835413,112.4688023,,,4,-1,1600000,0,0,43900,0,0.12,35,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
179,6,jawa_bali,east_java,21,tjiwi_kimia_paper_mill_power_station_unit_2,,coal_captive,35,0,operating,1993,,pulp_paper,,,pt_pabrik_kertas_tjiwi_kimia_tbk,asia_pulp__paper_company_ltd,singapore,,,,,no,subcritical,,,,7.436835413,112.4688023,,,4,-1,1600000,0,0,43900,0,0.12,35,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
180,6,jawa_bali,east_java,21,tjiwi_kimia_paper_mill_power_station_unit_3,,coal_captive,70,0,operating,1996,,pulp_paper,,,pt_pabrik_kertas_tjiwi_kimia_tbk,asia_pulp__paper_company_ltd,singapore,,,,,no,,,,,7.436835413,112.4688023,,,4,-1,1600000,0,0,43900,0,0.12,70,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
181,6,jawa_bali,east_java,21,tjiwi_kimia_paper_mill_power_station_unit_4,,coal_captive,90,0,operating,2015,,pulp_paper,,,pt_pabrik_kertas_tjiwi_kimia_tbk,asia_pulp__paper_company_ltd,singapore,,,,,no,,,,,7.436835413,112.4688023,,,4,-1,1600000,0,0,43900,0,0.12,90,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
182,2,jawa_bali,banten,1,asahimas_chemical_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
183,2,jawa_bali,banten,2,cemindo_gemilang_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
184,2,jawa_bali,banten,3,cilegon_ptip_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
185,2,jawa_bali,banten,4,dss_serang_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
186,2,jawa_bali,banten,5,pt_indocoke_industry_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
187,2,jawa_bali,banten,6,pt_permata_dunia_sukses_utama_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
188,2,jawa_bali,banten,7,pt_sentra_usahatama_jaya_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
189,2,jawa_bali,banten,8,pt_angels_products_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
190,2,jawa_bali,banten,9,pt_berkah_manis_makmur_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
191,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
192,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
193,3,jawa_bali,west_java,12,bandung_indosyntec_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
194,3,jawa_bali,west_java,13,fajar_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
195,3,jawa_bali,west_java,14,indo_bharat_rayon_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
196,3,jawa_bali,west_java,15,pindodeliii_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
197,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
198,3,jawa_bali,west_java,17,pt_south_pasific_viscose_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
199,3,jawa_bali,west_java,18,pt_aspek_kumbong_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
200,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
201,4,jawa_bali,central_java,20,pt_rayon_utama_makmur_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
202,6,jawa_bali,east_java,21,tjiwi_kimia_paper_mill_power_station_battery,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
