Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,r_id,hour,demand_village1,demand_village2,demand_village3,demand_village4,demand_village5,demand_village6,demand_village7,demand_village8,demand_village9,demand_village10,demand_village11,demand_village12,demand_village13,demand_village14,demand_village15,demand_village16,demand_village17,demand_village18,demand_village19,demand_village20,demand_village21,demand_village22,demand_village23,demand_village24,demand_village25,demand_village26,demand_village27,demand_village28,demand_village29,demand_village30,demand_village31,demand_village32,demand_village33,demand_village34,demand_village35,demand_village36,demand_village37,demand_village38,demand_village39,demand_village40,demand_village41,demand_village42,demand_village43,demand_village44,demand_village45,demand_village46,demand_village47,demand_village48,demand_village49,demand_village50,demand_village51,demand_village52,demand_village53,demand_village54,demand_village55,demand_village56,demand_village57,demand_village58,demand_village59,demand_village60,demand_village61,demand_village62,demand_village63,demand_village64,demand_village65,demand_village66,demand_village67,demand_village68,demand_village69,demand_village70,demand_village71,demand_village72,demand_village73,demand_village74,demand_village75,demand_village76,demand_village77,demand_village78,demand_village79,demand_village80,demand_village81
,,,,957,20,0.197614,0.602944,0.600089,0.277319,0.312231,0.274465,0.255581,0.505234,0.48701,0.282808,0.470542,0.202445,0.202356,0.146454,0.13248,0.349778,0.169202,0.09244,0.144698,0.031618,0.118569,0.084316,0.081461,0.047867,0.034912,0.097709,0.089366,0.066311,0.047208,0.036229,0.073776,0.110664,0.065432,0.052697,0.054015,0.031618,0.055332,0.113079,0.050721,0.045451,0.049184,0.055332,0.09727,0.076191,0.057747,0.077948,0.080583,0.078168,0.142502,0.167314,0.104955,0.114177,0.097929,0.090024,0.147113,0.113738,0.123399,0.176536,0.055771,0.301252,0.039742,0.204202,0.080583,0.075313,0.036888,0.318818,0.257338,0.129767,0.245481,0.045012,0.105834,0.091781,0.070263,0.506991,0.108908,0.048964,0.224402,0.071141,0.047208,0.07685,0.119227
,,,,958,21,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.178549,0.109841,0.116894,0.262333,0.149296,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,959,22,0.098807,0.301472,0.300045,0.13866,0.156115,0.137232,0.127791,0.252617,0.243505,0.141404,0.235271,0.101223,0.154743,0.073227,0.101308,0.174889,0.12939,0.04622,0.072349,0.015809,0.059284,0.042158,0.040731,0.023933,0.017456,0.048855,0.044683,0.033155,0.023604,0.018115,0.036888,0.055332,0.032716,0.026349,0.027007,0.015809,0.027666,0.05654,0.025361,0.022726,0.024592,0.027666,0.048635,0.038096,0.028874,0.038974,0.040291,0.039084,0.071251,0.083657,0.052478,0.057089,0.048964,0.045012,0.073557,0.056869,0.0617,0.088268,0.027886,0.150626,0.019871,0.102101,0.040291,0.037657,0.018444,0.159409,0.128669,0.064883,0.122741,0.022506,0.052917,0.04589,0.035131,0.253495,0.054454,0.024482,0.112201,0.035571,0.023604,0.038425,0.059614
,,,,960,23,0.074105,0.226104,0.225034,0.103995,0.117087,0.102924,0.095843,0.189463,0.182629,0.106053,0.176453,0.075917,0.138078,0.05492,0.090398,0.131167,0.115455,0.034665,0.054262,0.011857,0.044463,0.031618,0.030548,0.01795,0.013092,0.036641,0.033512,0.024866,0.017703,0.013586,0.027666,0.041499,0.024537,0.019761,0.020255,0.011857,0.02075,0.042405,0.01902,0.017044,0.018444,0.02075,0.036476,0.028572,0.021655,0.02923,0.030219,0.029313,0.053438,0.062743,0.039358,0.042816,0.036723,0.033759,0.055167,0.042652,0.046275,0.066201,0.020914,0.11297,0.014903,0.076576,0.030219,0.028242,0.013833,0.119557,0.096502,0.048663,0.092055,0.01688,0.039688,0.034418,0.026349,0.190122,0.04084,0.018362,0.084151,0.026678,0.017703,0.028819,0.04471
,,,,961,0,0.061755,0.18842,0.187528,0.086662,0.097572,0.08577,0.079869,0.157886,0.152191,0.088378,0.147044,0.063264,0.130936,0.045767,0.085722,0.109306,0.109484,0.028887,0.045218,0.009881,0.037053,0.026349,0.025457,0.014958,0.01091,0.030534,0.027927,0.020722,0.014752,0.011322,0.023055,0.034583,0.020448,0.016468,0.01688,0.009881,0.017291,0.035337,0.01585,0.014204,0.01537,0.017291,0.030397,0.02381,0.018046,0.024359,0.025182,0.024427,0.044532,0.052286,0.032799,0.03568,0.030603,0.028133,0.045973,0.035543,0.038562,0.055167,0.017429,0.094141,0.01242,0.063813,0.025182,0.023535,0.011528,0.099631,0.080418,0.040552,0.076713,0.014066,0.033073,0.028682,0.021957,0.158435,0.034034,0.015301,0.070126,0.022232,0.014752,0.024016,0.037259
,,,,962,1,0.054344,0.16581,0.165025,0.076263,0.085863,0.075478,0.070285,0.138939,0.133928,0.077772,0.129399,0.055672,0.123794,0.040275,0.081047,0.096189,0.103512,0.025421,0.039792,0.008695,0.032606,0.023187,0.022402,0.013163,0.009601,0.02687,0.024576,0.018235,0.012982,0.009963,0.020288,0.030433,0.017994,0.014492,0.014854,0.008695,0.015216,0.031097,0.013948,0.012499,0.013526,0.015216,0.026749,0.020953,0.015881,0.021436,0.02216,0.021496,0.039188,0.046011,0.028863,0.031399,0.02693,0.024757,0.040456,0.031278,0.033935,0.048547,0.015337,0.082844,0.010929,0.056155,0.02216,0.020711,0.010144,0.087675,0.070768,0.035686,0.067507,0.012378,0.029104,0.02524,0.019322,0.139423,0.02995,0.013465,0.061711,0.019564,0.012982,0.021134,0.032788
,,,,963,2,0.049404,0.150736,0.150022,0.06933,0.078058,0.068616,0.063895,0.126309,0.121752,0.070702,0.117636,0.050611,0.119033,0.036614,0.077929,0.087444,0.099531,0.02311,0.036174,0.007905,0.029642,0.021079,0.020365,0.011967,0.008728,0.024427,0.022341,0.016578,0.011802,0.009057,0.018444,0.027666,0.016358,0.013174,0.013504,0.007905,0.013833,0.02827,0.01268,0.011363,0.012296,0.013833,0.024318,0.019048,0.014437,0.019487,0.020146,0.019542,0.035626,0.041828,0.026239,0.028544,0.024482,0.022506,0.036778,0.028435,0.03085,0.044134,0.013943,0.075313,0.009936,0.05105,0.020146,0.018828,0.009222,0.079705,0.064334,0.032442,0.06137,0.011253,0.026458,0.022945,0.017566,0.126748,0.027227,0.012241,0.056101,0.017785,0.011802,0.019213,0.029807
,,,,964,3,0.049404,0.150736,0.150022,0.06933,0.078058,0.068616,0.063895,0.126309,0.121752,0.070702,0.117636,0.050611,0.119033,0.036614,0.077929,0.087444,0.099531,0.02311,0.036174,0.007905,0.029642,0.021079,0.020365,0.011967,0.008728,0.024427,0.022341,0.016578,0.011802,0.009057,0.018444,0.027666,0.016358,0.013174,0.013504,0.007905,0.013833,0.02827,0.01268,0.011363,0.012296,0.013833,0.024318,0.019048,0.014437,0.019487,0.020146,0.019542,0.035626,0.041828,0.026239,0.028544,0.024482,0.022506,0.036778,0.028435,0.03085,0.044134,0.013943,0.075313,0.009936,0.05105,0.020146,0.018828,0.009222,0.079705,0.064334,0.032442,0.06137,0.011253,0.026458,0.022945,0.017566,0.126748,0.027227,0.012241,0.056101,0.017785,0.011802,0.019213,0.029807
,,,,965,4,0.054344,0.16581,0.165025,0.076263,0.085863,0.075478,0.070285,0.138939,0.133928,0.077772,0.129399,0.055672,0.130936,0.040275,0.085722,0.096189,0.109484,0.025421,0.039792,0.008695,0.032606,0.023187,0.022402,0.013163,0.009601,0.02687,0.024576,0.018235,0.012982,0.009963,0.020288,0.030433,0.017994,0.014492,0.014854,0.008695,0.015216,0.031097,0.013948,0.012499,0.013526,0.015216,0.026749,0.020953,0.015881,0.021436,0.02216,0.021496,0.039188,0.046011,0.028863,0.031399,0.02693,0.024757,0.040456,0.031278,0.033935,0.048547,0.015337,0.082844,0.010929,0.056155,0.02216,0.020711,0.010144,0.087675,0.070768,0.035686,0.067507,0.012378,0.029104,0.02524,0.019322,0.139423,0.02995,0.013465,0.061711,0.019564,0.012982,0.021134,0.032788
,,,,966,5,0.074105,0.226104,0.225034,0.103995,0.117087,0.102924,0.095843,0.189463,0.182629,0.106053,0.176453,0.075917,0.154743,0.05492,0.101308,0.131167,0.12939,0.034665,0.054262,0.011857,0.044463,0.031618,0.030548,0.01795,0.013092,0.036641,0.033512,0.024866,0.017703,0.013586,0.027666,0.041499,0.024537,0.019761,0.020255,0.011857,0.02075,0.042405,0.01902,0.017044,0.018444,0.02075,0.036476,0.028572,0.021655,0.02923,0.030219,0.029313,0.053438,0.062743,0.039358,0.042816,0.036723,0.033759,0.055167,0.042652,0.046275,0.066201,0.020914,0.11297,0.014903,0.076576,0.030219,0.028242,0.013833,0.119557,0.096502,0.048663,0.092055,0.01688,0.039688,0.034418,0.026349,0.190122,0.04084,0.018362,0.084151,0.026678,0.017703,0.028819,0.04471
,,,,967,6,0.111158,0.339156,0.33755,0.155992,0.17563,0.154386,0.143765,0.284194,0.273943,0.15908,0.26468,0.113875,0.190452,0.082381,0.124687,0.19675,0.159249,0.051997,0.081392,0.017785,0.066695,0.047427,0.045822,0.026925,0.019638,0.054962,0.050268,0.0373,0.026554,0.020379,0.041499,0.062249,0.036806,0.029642,0.030383,0.017785,0.031124,0.063607,0.028531,0.025566,0.027666,0.031124,0.054715,0.042858,0.032483,0.043846,0.045328,0.043969,0.080157,0.094114,0.059037,0.064225,0.055085,0.050639,0.082751,0.063978,0.069412,0.099301,0.031371,0.169454,0.022355,0.114863,0.045328,0.042364,0.02075,0.179335,0.144753,0.072994,0.138083,0.025319,0.059531,0.051627,0.039523,0.285182,0.06126,0.027543,0.126226,0.040017,0.026554,0.043228,0.067065
,,,,968,7,0.123509,0.37684,0.375056,0.173324,0.195144,0.17154,0.159738,0.315771,0.304381,0.176755,0.294089,0.126528,0.214259,0.091534,0.140273,0.218611,0.179155,0.057775,0.090436,0.019761,0.074105,0.052697,0.050913,0.029917,0.02182,0.061068,0.055854,0.041444,0.029505,0.022643,0.04611,0.069165,0.040895,0.032936,0.033759,0.019761,0.034583,0.070675,0.031701,0.028407,0.03074,0.034583,0.060794,0.04762,0.036092,0.048717,0.050364,0.048855,0.089064,0.104571,0.065597,0.071361,0.061206,0.056265,0.091946,0.071086,0.077125,0.110335,0.034857,0.188283,0.024839,0.127626,0.050364,0.047071,0.023055,0.199261,0.160836,0.081104,0.153426,0.028133,0.066146,0.057363,0.043914,0.316869,0.068067,0.030603,0.140251,0.044463,0.029505,0.048031,0.074517
,,,,969,8,0.13586,0.414524,0.412561,0.190657,0.214659,0.188694,0.175712,0.347349,0.334819,0.194431,0.323498,0.139181,0.226162,0.100687,0.148066,0.240472,0.189108,0.063552,0.09948,0.021738,0.081516,0.057967,0.056004,0.032908,0.024002,0.067175,0.061439,0.045589,0.032455,0.024908,0.050721,0.076082,0.044985,0.036229,0.037135,0.021738,0.038041,0.077742,0.034871,0.031248,0.033814,0.038041,0.066873,0.052382,0.039701,0.053589,0.055401,0.05374,0.09797,0.115028,0.072157,0.078497,0.067326,0.061892,0.10114,0.078195,0.084837,0.121368,0.038343,0.207111,0.027323,0.140389,0.055401,0.051778,0.025361,0.219187,0.17692,0.089215,0.168768,0.030946,0.072761,0.063099,0.048306,0.348556,0.074874,0.033663,0.154277,0.04891,0.032455,0.052834,0.081969
,,,,970,9,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.238066,0.109841,0.155859,0.262333,0.199061,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,971,10,0.153151,0.467281,0.465069,0.214922,0.241979,0.21271,0.198076,0.391557,0.377433,0.219176,0.36467,0.156895,0.238066,0.113502,0.155859,0.271078,0.199061,0.071641,0.112141,0.024504,0.091891,0.065345,0.063132,0.037097,0.027057,0.075725,0.069258,0.051391,0.036586,0.028078,0.057176,0.085765,0.05071,0.04084,0.041861,0.024504,0.042882,0.087637,0.039309,0.035225,0.038118,0.042882,0.075384,0.059048,0.044754,0.06041,0.062452,0.06058,0.110439,0.129668,0.08134,0.088487,0.075895,0.069769,0.114013,0.088147,0.095634,0.136815,0.043223,0.233471,0.0308,0.158256,0.062452,0.058368,0.028588,0.247084,0.199437,0.100569,0.190248,0.034884,0.082021,0.07113,0.054454,0.392918,0.084403,0.037947,0.173912,0.055134,0.036586,0.059559,0.092401
,,,,972,11,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.233304,0.109841,0.152742,0.262333,0.19508,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,973,12,0.143271,0.437134,0.435065,0.201056,0.226367,0.198987,0.185297,0.366295,0.353082,0.205036,0.341143,0.146773,0.226162,0.106179,0.148066,0.253589,0.189108,0.067019,0.104906,0.022923,0.085962,0.061129,0.059059,0.034703,0.025311,0.070839,0.06479,0.048075,0.034226,0.026266,0.053488,0.080231,0.047438,0.038205,0.039161,0.022923,0.040116,0.081983,0.036773,0.032952,0.035658,0.040116,0.070521,0.055239,0.041867,0.056512,0.058423,0.056671,0.103314,0.121302,0.076093,0.082779,0.070998,0.065268,0.106657,0.08246,0.089464,0.127988,0.040434,0.218408,0.028813,0.148046,0.058423,0.054602,0.026744,0.231143,0.18657,0.094081,0.177974,0.032634,0.076729,0.066541,0.050941,0.367568,0.078958,0.035499,0.162692,0.051577,0.034226,0.055716,0.08644
,,,,974,13,0.13586,0.414524,0.412561,0.190657,0.214659,0.188694,0.175712,0.347349,0.334819,0.194431,0.323498,0.139181,0.21902,0.100687,0.14339,0.240472,0.183136,0.063552,0.09948,0.021738,0.081516,0.057967,0.056004,0.032908,0.024002,0.067175,0.061439,0.045589,0.032455,0.024908,0.050721,0.076082,0.044985,0.036229,0.037135,0.021738,0.038041,0.077742,0.034871,0.031248,0.033814,0.038041,0.066873,0.052382,0.039701,0.053589,0.055401,0.05374,0.09797,0.115028,0.072157,0.078497,0.067326,0.061892,0.10114,0.078195,0.084837,0.121368,0.038343,0.207111,0.027323,0.140389,0.055401,0.051778,0.025361,0.219187,0.17692,0.089215,0.168768,0.030946,0.072761,0.063099,0.048306,0.348556,0.074874,0.033663,0.154277,0.04891,0.032455,0.052834,0.081969
,,,,975,14,0.123509,0.37684,0.375056,0.173324,0.195144,0.17154,0.159738,0.315771,0.304381,0.176755,0.294089,0.126528,0.209498,0.091534,0.137156,0.218611,0.175174,0.057775,0.090436,0.019761,0.074105,0.052697,0.050913,0.029917,0.02182,0.061068,0.055854,0.041444,0.029505,0.022643,0.04611,0.069165,0.040895,0.032936,0.033759,0.019761,0.034583,0.070675,0.031701,0.028407,0.03074,0.034583,0.060794,0.04762,0.036092,0.048717,0.050364,0.048855,0.089064,0.104571,0.065597,0.071361,0.061206,0.056265,0.091946,0.071086,0.077125,0.110335,0.034857,0.188283,0.024839,0.127626,0.050364,0.047071,0.023055,0.199261,0.160836,0.081104,0.153426,0.028133,0.066146,0.057363,0.043914,0.316869,0.068067,0.030603,0.140251,0.044463,0.029505,0.048031,0.074517
,,,,976,15,0.111158,0.339156,0.33755,0.155992,0.17563,0.154386,0.143765,0.284194,0.273943,0.15908,0.26468,0.113875,0.202356,0.082381,0.13248,0.19675,0.169202,0.051997,0.081392,0.017785,0.066695,0.047427,0.045822,0.026925,0.019638,0.054962,0.050268,0.0373,0.026554,0.020379,0.041499,0.062249,0.036806,0.029642,0.030383,0.017785,0.031124,0.063607,0.028531,0.025566,0.027666,0.031124,0.054715,0.042858,0.032483,0.043846,0.045328,0.043969,0.080157,0.094114,0.059037,0.064225,0.055085,0.050639,0.082751,0.063978,0.069412,0.099301,0.031371,0.169454,0.022355,0.114863,0.045328,0.042364,0.02075,0.179335,0.144753,0.072994,0.138083,0.025319,0.059531,0.051627,0.039523,0.285182,0.06126,0.027543,0.126226,0.040017,0.026554,0.043228,0.067065
,,,,977,16,0.123509,0.37684,0.375056,0.173324,0.195144,0.17154,0.159738,0.315771,0.304381,0.176755,0.294089,0.126528,0.202356,0.091534,0.13248,0.218611,0.169202,0.057775,0.090436,0.019761,0.074105,0.052697,0.050913,0.029917,0.02182,0.061068,0.055854,0.041444,0.029505,0.022643,0.04611,0.069165,0.040895,0.032936,0.033759,0.019761,0.034583,0.070675,0.031701,0.028407,0.03074,0.034583,0.060794,0.04762,0.036092,0.048717,0.050364,0.048855,0.089064,0.104571,0.065597,0.071361,0.061206,0.056265,0.091946,0.071086,0.077125,0.110335,0.034857,0.188283,0.024839,0.127626,0.050364,0.047071,0.023055,0.199261,0.160836,0.081104,0.153426,0.028133,0.066146,0.057363,0.043914,0.316869,0.068067,0.030603,0.140251,0.044463,0.029505,0.048031,0.074517
,,,,978,17,0.197614,0.602944,0.600089,0.277319,0.312231,0.274465,0.255581,0.505234,0.48701,0.282808,0.470542,0.202445,0.21902,0.146454,0.14339,0.349778,0.183136,0.09244,0.144698,0.031618,0.118569,0.084316,0.081461,0.047867,0.034912,0.097709,0.089366,0.066311,0.047208,0.036229,0.073776,0.110664,0.065432,0.052697,0.054015,0.031618,0.055332,0.113079,0.050721,0.045451,0.049184,0.055332,0.09727,0.076191,0.057747,0.077948,0.080583,0.078168,0.142502,0.167314,0.104955,0.114177,0.097929,0.090024,0.147113,0.113738,0.123399,0.176536,0.055771,0.301252,0.039742,0.204202,0.080583,0.075313,0.036888,0.318818,0.257338,0.129767,0.245481,0.045012,0.105834,0.091781,0.070263,0.506991,0.108908,0.048964,0.224402,0.071141,0.047208,0.07685,0.119227
,,,,979,18,0.247018,0.75368,0.750112,0.346649,0.390289,0.343081,0.319477,0.631543,0.608762,0.35351,0.588178,0.253056,0.238066,0.183068,0.155859,0.437222,0.199061,0.11555,0.180872,0.039523,0.148211,0.105394,0.101826,0.059833,0.04364,0.122137,0.111707,0.082888,0.05901,0.045287,0.09222,0.13833,0.08179,0.065871,0.067518,0.039523,0.069165,0.141349,0.063401,0.056814,0.06148,0.069165,0.121588,0.095239,0.072184,0.097435,0.100729,0.097709,0.178128,0.209142,0.131194,0.142722,0.122411,0.11253,0.183891,0.142173,0.154249,0.22067,0.069714,0.376565,0.049678,0.255252,0.100729,0.094141,0.04611,0.398523,0.321672,0.162209,0.306851,0.056265,0.132292,0.114726,0.087829,0.633739,0.136134,0.061206,0.280503,0.088927,0.05901,0.096063,0.149034
,,,,980,19,0.234667,0.715996,0.712606,0.329316,0.370774,0.325927,0.303503,0.599966,0.578324,0.335835,0.558769,0.240404,0.226162,0.173914,0.148066,0.415361,0.189108,0.109772,0.171829,0.037547,0.1408,0.100125,0.096735,0.056842,0.041458,0.11603,0.106122,0.078744,0.056059,0.043022,0.087609,0.131414,0.077701,0.062578,0.064142,0.037547,0.065707,0.134282,0.060231,0.053973,0.058406,0.065707,0.115508,0.090477,0.068575,0.092563,0.095692,0.092824,0.169221,0.198685,0.124634,0.135586,0.116291,0.106904,0.174697,0.135064,0.146537,0.209636,0.066228,0.357737,0.047194,0.242489,0.095692,0.089434,0.043805,0.378596,0.305589,0.154098,0.291509,0.053452,0.125677,0.10899,0.083437,0.602052,0.129328,0.058145,0.266478,0.08448,0.056059,0.091259,0.141583
,,,,981,20,0.197614,0.602944,0.600089,0.277319,0.312231,0.274465,0.255581,0.505234,0.48701,0.282808,0.470542,0.202445,0.202356,0.146454,0.13248,0.349778,0.169202,0.09244,0.144698,0.031618,0.118569,0.084316,0.081461,0.047867,0.034912,0.097709,0.089366,0.066311,0.047208,0.036229,0.073776,0.110664,0.065432,0.052697,0.054015,0.031618,0.055332,0.113079,0.050721,0.045451,0.049184,0.055332,0.09727,0.076191,0.057747,0.077948,0.080583,0.078168,0.142502,0.167314,0.104955,0.114177,0.097929,0.090024,0.147113,0.113738,0.123399,0.176536,0.055771,0.301252,0.039742,0.204202,0.080583,0.075313,0.036888,0.318818,0.257338,0.129767,0.245481,0.045012,0.105834,0.091781,0.070263,0.506991,0.108908,0.048964,0.224402,0.071141,0.047208,0.07685,0.119227
,,,,982,21,0.148211,0.452208,0.450067,0.207989,0.234173,0.205848,0.191686,0.378926,0.365257,0.212106,0.352907,0.151834,0.178549,0.109841,0.116894,0.262333,0.149296,0.06933,0.108523,0.023714,0.088927,0.063237,0.061096,0.0359,0.026184,0.073282,0.067024,0.049733,0.035406,0.027172,0.055332,0.082998,0.049074,0.039523,0.040511,0.023714,0.041499,0.08481,0.038041,0.034089,0.036888,0.041499,0.072953,0.057144,0.043311,0.058461,0.060437,0.058626,0.106877,0.125485,0.078716,0.085633,0.073447,0.067518,0.110335,0.085304,0.092549,0.132402,0.041828,0.225939,0.029807,0.153151,0.060437,0.056485,0.027666,0.239114,0.193003,0.097325,0.184111,0.033759,0.079375,0.068836,0.052697,0.380243,0.081681,0.036723,0.168302,0.053356,0.035406,0.057638,0.089421
,,,,983,22,0.098807,0.301472,0.300045,0.13866,0.156115,0.137232,0.127791,0.252617,0.243505,0.141404,0.235271,0.101223,0.154743,0.073227,0.101308,0.174889,0.12939,0.04622,0.072349,0.015809,0.059284,0.042158,0.040731,0.023933,0.017456,0.048855,0.044683,0.033155,0.023604,0.018115,0.036888,0.055332,0.032716,0.026349,0.027007,0.015809,0.027666,0.05654,0.025361,0.022726,0.024592,0.027666,0.048635,0.038096,0.028874,0.038974,0.040291,0.039084,0.071251,0.083657,0.052478,0.057089,0.048964,0.045012,0.073557,0.056869,0.0617,0.088268,0.027886,0.150626,0.019871,0.102101,0.040291,0.037657,0.018444,0.159409,0.128669,0.064883,0.122741,0.022506,0.052917,0.04589,0.035131,0.253495,0.054454,0.024482,0.112201,0.035571,0.023604,0.038425,0.059614
,,,,984,23,0.074105,0.226104,0.225034,0.103995,0.117087,0.102924,0.095843,0.189463,0.182629,0.106053,0.176453,0.075917,0.138078,0.05492,0.090398,0.131167,0.115455,0.034665,0.054262,0.011857,0.044463,0.031618,0.030548,0.01795,0.013092,0.036641,0.033512,0.024866,0.017703,0.013586,0.027666,0.041499,0.024537,0.019761,0.020255,0.011857,0.02075,0.042405,0.01902,0.017044,0.018444,0.02075,0.036476,0.028572,0.021655,0.02923,0.030219,0.029313,0.053438,0.062743,0.039358,0.042816,0.036723,0.033759,0.055167,0.042652,0.046275,0.066201,0.020914,0.11297,0.014903,0.076576,0.030219,0.028242,0.013833,0.119557,0.096502,0.048663,0.092055,0.01688,0.039688,0.034418,0.026349,0.190122,0.04084,0.018362,0.084151,0.026678,0.017703,0.028819,0.04471
,,,,985,0,0.061755,0.18842,0.187528,0.086662,0.097572,0.08577,0.079869,0.157886,0.152191,0.088378,0.147044,0.063264,0.130936,0.045767,0.085722,0.109306,0.109484,0.028887,0.045218,0.009881,0.037053,0.026349,0.025457,0.014958,0.01091,0.030534,0.027927,0.020722,0.014752,0.011322,0.023055,0.034583,0.020448,0.016468,0.01688,0.009881,0.017291,0.035337,0.01585,0.014204,0.01537,0.017291,0.030397,0.02381,0.018046,0.024359,0.025182,0.024427,0.044532,0.052286,0.032799,0.03568,0.030603,0.028133,0.045973,0.035543,0.038562,0.055167,0.017429,0.094141,0.01242,0.063813,0.025182,0.023535,0.011528,0.099631,0.080418,0.040552,0.076713,0.014066,0.033073,0.028682,0.021957,0.158435,0.034034,0.015301,0.070126,0.022232,0.014752,0.024016,0.037259
,,,,986,1,0.054344,0.16581,0.165025,0.076263,0.085863,0.075478,0.070285,0.138939,0.133928,0.077772,0.129399,0.055672,0.123794,0.040275,0.081047,0.096189,0.103512,0.025421,0.039792,0.008695,0.032606,0.023187,0.022402,0.013163,0.009601,0.02687,0.024576,0.018235,0.012982,0.009963,0.020288,0.030433,0.017994,0.014492,0.014854,0.008695,0.015216,0.031097,0.013948,0.012499,0.013526,0.015216,0.026749,0.020953,0.015881,0.021436,0.02216,0.021496,0.039188,0.046011,0.028863,0.031399,0.02693,0.024757,0.040456,0.031278,0.033935,0.048547,0.015337,0.082844,0.010929,0.056155,0.02216,0.020711,0.010144,0.087675,0.070768,0.035686,0.067507,0.012378,0.029104,0.02524,0.019322,0.139423,0.02995,0.013465,0.061711,0.019564,0.012982,0.021134,0.032788
,,,,987,2,0.049404,0.150736,0.150022,0.06933,0.078058,0.068616,0.063895,0.126309,0.121752,0.070702,0.117636,0.050611,0.119033,0.036614,0.077929,0.087444,0.099531,0.02311,0.036174,0.007905,0.029642,0.021079,0.020365,0.011967,0.008728,0.024427,0.022341,0.016578,0.011802,0.009057,0.018444,0.027666,0.016358,0.013174,0.013504,0.007905,0.013833,0.02827,0.01268,0.011363,0.012296,0.013833,0.024318,0.019048,0.014437,0.019487,0.020146,0.019542,0.035626,0.041828,0.026239,0.028544,0.024482,0.022506,0.036778,0.028435,0.03085,0.044134,0.013943,0.075313,0.009936,0.05105,0.020146,0.018828,0.009222,0.079705,0.064334,0.032442,0.06137,0.011253,0.026458,0.022945,0.017566,0.126748,0.027227,0.012241,0.056101,0.017785,0.011802,0.019213,0.029807
,,,,988,3,0.049404,0.150736,0.150022,0.06933,0.078058,0.068616,0.063895,0.126309,0.121752,0.070702,0.117636,0.050611,0.119033,0.036614,0.077929,0.087444,0.099531,0.02311,0.036174,0.007905,0.029642,0.021079,0.020365,0.011967,0.008728,0.024427,0.022341,0.016578,0.011802,0.009057,0.018444,0.027666,0.016358,0.013174,0.013504,0.007905,0.013833,0.02827,0.01268,0.011363,0.012296,0.013833,0.024318,0.019048,0.014437,0.019487,0.020146,0.019542,0.035626,0.041828,0.026239,0.028544,0.024482,0.022506,0.036778,0.028435,0.03085,0.044134,0.013943,0.075313,0.009936,0.05105,0.020146,0.018828,0.009222,0.079705,0.064334,0.032442,0.06137,0.011253,0.026458,0.022945,0.017566,0.126748,0.027227,0.012241,0.056101,0.017785,0.011802,0.019213,0.029807
