ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
50,pltp_ulumbu_5,1,geothermal,PLN,1.0921991906464341e-11,8.4,-8.399999999989078,8.800889522618143e-12,4.941513436715201e-11,7.2442667231498085e-12,0,0,0,1
51,pltp_mataloko_ftp2,1,geothermal,PLN,1.0921991906464341e-11,8.4,-8.399999999989078,8.800889522618143e-12,4.941513436715197e-11,7.244266723149802e-12,0,0,0,1
52,plts_sumba,1,solar,PLN,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087979e-10,1.0668570365124664e-10,0,1,0,1
53,plts_sumba,1,solar,PLN,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087981e-10,1.0668570365124665e-10,0,1,0,1
54,plt_ebt_base_timor_2,1,gas,PLN,1.3521983532882587e-10,21.0,-20.99999999986478,1.0895950502318746e-10,5.580554347278235e-10,8.181101735825694e-11,0,0,0,1
55,pltu_atambua,1,coal,PLN,24.000000000052925,24.0,5.292477567309106e-11,19.33908671167269,178.6769665978515,26.194072320049948,0,0,1,-1
56,pltp_ulumbu_6,1,geothermal,PLN,1.092199190646429e-11,8.4,-8.399999999989078,8.800889522618101e-12,4.9415134367151965e-11,7.244266723149801e-12,0,0,0,1
57,pltp_oka_ile_ange_ftp2,1,geothermal,PLN,1.1022398904985563e-11,4.2,-4.199999999988978,8.881797008070494e-12,5.375272474478587e-11,7.88015817692749e-12,0,0,0,1
58,plts_rote,1,solar,PLN,5.944043418758432e-10,0.42,-0.4199999994055956,4.789682128877633e-10,7.280696770933171e-10,1.06735132899033e-10,0,1,0,1
59,plts_sumba,1,solar,PLN,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087975e-10,1.0668570365124658e-10,0,1,0,1
60,plts_sumba,1,solar,PLN,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087971e-10,1.0668570365124651e-10,0,1,0,1
61,plt_ebt_base_timor_3,1,gas,PLN,1.3521983532882587e-10,21.0,-20.99999999986478,1.0895950502318746e-10,5.580553624405379e-10,8.181100676092912e-11,0,0,0,1
62,pltp_gunung_sirung,1,geothermal,PLN,1.1055728831100286e-11,2.1,-2.0999999999889445,8.908654105204863e-12,5.450272178848879e-11,7.990107865332454e-12,0,0,0,1
