ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
65,east_nusa_tenggara_solar_potential_ruen,1,solar,,2.3455070834797498e-11,3054.24,-3054.239999999976,1.8899985362565572e-11,1.96452504115466e-11,2.8799969006846253e-12,0,1,0,1
66,east_nusa_tenggara_wind_potential_ruen,1,wind,,1.4090019187378993e-11,4278.96,-4278.959999999986,1.135367095138556e-11,1.834146880095609e-12,2.688862304840364e-13,0,1,0,1
67,east_nusa_tenggara_geothermal_potential_ruen,1,geothermal,,5.921778233948762e-13,314.16,-314.15999999999946,4.771740948057438e-13,2.8563386181318305e-12,4.187397052821713e-13,0,0,0,1
68,east_nusa_tenggara_hydropower_potential_ruen,1,hydropower,,6.080436322852664e-13,87.36,-87.35999999999939,4.899586887174692e-13,2.2017779291076363e-12,3.2278100197179374e-13,0,0,0,1
69,east_nusa_tenggara_hydropower_mini_potential_ruen,1,hydropower_mini,,9.129905714907558e-13,39.9,-39.89999999999909,7.356834928733498e-13,1.8077408686311558e-12,2.6501510491506067e-13,0,0,0,1
70,east_nusa_tenggara_biomass_potential_ruen,1,biomass,,3.780087354243733e-12,80.85,-80.84999999999621,3.0459765467189893e-12,1.553891464921024e-11,2.2780074110648736e-12,0,0,0,1
71,east_nusa_tenggara_biogas_potential_ruen,1,biogas,,3.1299407510232413e-12,20.16,-20.15999999999687,2.5220914827626218e-12,1.4295838668764053e-11,2.0957722704582503e-12,0,0,0,1
72,gas_candidate_1,1,gas,,2.021750171790626e-12,105.0,-104.99999999999798,1.6291167450629939e-12,5.931056556494458e-12,8.694938543745704e-13,0,0,1,1
73,gas_candidate_2,1,gas,,2.021750171790626e-12,105.0,-104.99999999999798,1.6291167450629939e-12,5.931056556494458e-12,8.694938543745704e-13,0,0,1,1
74,gas_candidate_3,1,gas,,2.021750171790626e-12,105.0,-104.99999999999798,1.6291167450629939e-12,5.931056556494458e-12,8.694938543745704e-13,0,0,1,1
75,gas_candidate_4,1,gas,,2.021750171790626e-12,105.0,-104.99999999999798,1.6291167450629939e-12,5.931056556494458e-12,8.694938543745704e-13,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,2.6639985790249954e-12,105.0,-104.99999999999734,2.1466374799759833e-12,8.566993593430015e-12,1.2559226520605635e-12,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,2.6639985790249954e-12,105.0,-104.99999999999734,2.1466374799759833e-12,8.566993593430015e-12,1.2559226520605635e-12,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,2.6639985790249954e-12,105.0,-104.99999999999734,2.1466374799759833e-12,8.566993593430015e-12,1.2559226520605635e-12,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,2.6639985790249954e-12,105.0,-104.99999999999734,2.1466374799759833e-12,8.566993593430015e-12,1.2559226520605635e-12,0,0,1,1
80,diesel_candidate_1,1,diesel,,1.3701216810407812e-12,21.0,-20.99999999999863,1.1040375831304994e-12,1.6751107921772879e-12,2.455715141680475e-13,0,0,1,1
81,diesel_candidate_2,1,diesel,,1.3701216810407812e-12,21.0,-20.99999999999863,1.1040375831304994e-12,1.6751107921772879e-12,2.455715141680475e-13,0,0,1,1
82,diesel_candidate_3,1,diesel,,1.3701216810407812e-12,21.0,-20.99999999999863,1.1040375831304994e-12,1.6751107921772879e-12,2.455715141680475e-13,0,0,1,1
83,diesel_candidate_4,1,diesel,,1.3701216810407812e-12,21.0,-20.99999999999863,1.1040375831304994e-12,1.6751107921772879e-12,2.455715141680475e-13,0,0,1,1
84,battery_candidate,1,battery,,39.06705148524569,42.0,-2.932948514754308,31.480045676703405,68.96272526183988,10.10994672280322,1,0,0,1
