ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
136,harjosari,4,hydropower_mini,ipp,9.9,9.9,0.0,0.02196485623003195,13.092749999999977,0.027453241841468492,0,0,0,0
137,jawabali_kuota_tersebar,4,hydropower_mini,ipp,7.2,0.4,6.8,0.01597444089456869,4.769999999999997,0.01000186848322964,0,0,0,1
138,surakarta,4,trash,ipp,5.0,5.0,0.0,0.01109336173233937,2.94,0.006164673656330221,0,0,0,0
139,b_anyu_biru,4,hydropower_mini,ipp,0.2,0.2,0.0,0.00044373446929357475,0.26009999999999955,0.0005453849040855402,0,0,0,0
140,gerak_serayu,4,hydropower_mini,ipp,7.2,5.0,2.2,0.01597444089456869,4.769999999999997,0.01000186848322964,0,0,0,1
141,jatibarang,4,hydropower_mini,ipp,7.2,1.5,5.7,0.01597444089456869,4.769999999999997,0.01000186848322964,0,0,0,1
142,jawabali_kuota_tersebar,4,hydropower_mini,ipp,180.0,81.4,98.6,0.3993610223642172,112.50673366666666,0.23590724394376206,0,0,0,1
143,dieng_ftp2,4,geothermal,ipp,55.0,55.0,0.0,0.12202697905573305,36.96,0.07749875453672278,0,0,1,0
144,dieng_small_scale,4,geothermal,ipp,220.0,10.0,210.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
145,dieng_small_scale_binary,4,geothermal,ipp,220.0,10.0,210.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
146,jawabali_kuota_tersebar,2,solar,pln,50.0,25.0,25.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
147,jawabali_kuota_tersebar,4,hydropower_mini,ipp,0.0,32.3,-32.3,0.0,0.0,0.0,0,0,0,1
148,jawabali_kuota_tersebar,4,solar,ipp,50.0,25.0,25.0,0.11093361732339369,33.6,0.07045341321520253,0,1,0,1
149,bali_barat,7,solar,ipp,50.0,25.0,25.0,0.11093361732339369,9.635950000000001,0.02020492759139973,0,1,0,1
150,jawabali_kuota_tersebar,4,hydropower_mini,ipp,43.0,34.4,8.600000000000001,0.09540291089811856,8.590454,0.018012702540719922,0,0,0,1
151,candradimuka,4,geothermal,ipp,220.0,40.0,180.0,0.4881079162229322,147.84,0.3099950181468911,0,0,1,1
