Village,gen_cost,solar_cost,diesel_cost,battery_power_cost,battery_energy_cost,total_cost
548,25847.483775947047,19407.620694667483,2649.7656566210057,3790.0974246585565,27545.062935725982,53392.54671167303
549,68812.70986017109,51856.67776901183,6977.101661559185,9978.930429600074,72530.0936549104,141342.80351508147
550,32864.569750680246,24672.368760136545,3370.9305138233144,4821.270476720385,35041.94911539369,67906.51886607394
551,20943.764510659326,15743.087926250755,2140.000304927651,3060.6762794809206,22246.494031259605,43190.25854191893
552,34741.98721410296,26187.74319874572,3519.867192215609,5034.376823141632,36590.755435957115,71332.74265006007
553,25212.34538179422,18944.679375740296,2579.0815251594836,3688.5844808944416,26811.43078347492,52023.77616526914
554,49927.85707037921,37563.55872242258,5087.806607126355,7276.491740830269,52886.09658779385,102813.95365817306
555,13986.800247178846,10538.153258784081,1419.026567146507,2029.6204212482562,14750.183783736416,28736.984030915264
556,40563.11682037018,30847.484580658915,3998.1414486783815,5717.490791032881,41558.957236524984,82122.07405689516
557,38931.71977786333,29768.32048788541,3770.753066766304,5392.64622321161,39197.01922985931,78128.73900772264
558,43873.135546290214,33013.68236393722,4468.498406950374,6390.954775402614,46449.63480303077,90322.77034932098
559,25310.66044935491,19157.133126271132,2532.151223490328,3621.3760995934495,26322.45532760125,51633.115776956154
560,39879.83934783487,30049.30159648913,4045.262355321798,5785.275396023942,42049.37100783328,81929.21035566815
561,30331.653456959237,22863.2166063412,3073.176087600452,4395.260763017584,31945.495454448952,62277.14891140819
562,20109.773347452177,15251.54378956349,1999.0206992675548,2859.2088586211325,20781.140028245798,40890.91337569797
563,35155.76091093987,26449.5147849899,3582.757710695606,5123.488415254364,37240.38686379451,72396.14777473439
564,17828.328025326682,13465.687761666888,1795.1674852800168,2567.4727783797775,18660.6854788684,36489.013504195085
565,17990.655021657847,13723.057592977975,1756.0478668034166,2511.549561876457,18254.68883797015,36245.343859627996
566,50047.842708215,37587.6082313066,5127.154633849907,7333.079843058495,53297.03050778216,103344.87321599716
567,14250.815177500486,10745.462733657116,1442.439625320461,2062.912818522909,14994.283429622104,29245.098607122593
568,21498.80995627038,16240.613991739074,2163.697236039735,3094.4987284915724,22491.131506029742,43989.94146230012
569,63923.34008833216,48110.85378414462,6506.757155012231,9305.729149175308,67638.00444426117,131561.34453259333
570,20426.75037970164,15416.22923248376,2061.7170127631803,2948.8041344547005,21432.05278204364,41858.80316174528
571,20259.647939663548,15515.778298889285,1951.9215495178432,2791.9480912564186,20291.36635090707,40551.014290570616
572,58717.13627192485,45457.06277999256,5456.019810850122,7804.0536810821695,56720.66147476905,115437.79774669389
573,12692.007721809687,9681.713827359577,1238.6840065271451,1771.6098879229646,12875.715220501706,25567.722942311393
574,18860.282286794623,14535.444513718177,1779.6167776778811,2545.220995398562,18497.932402327497,37358.21468912212
575,10088.85101038675,7802.605236467751,940.7083729866149,1345.5374009323834,9778.73033318479,19867.58134357154
576,52205.92015844863,39802.23989557148,5103.687025896373,7299.993236980775,53052.98105028945,105258.90120873807
577,28997.85772007446,22291.395743399728,2759.5305092075914,3946.9314674671414,28684.084056962805,57681.94177703727
578,34705.112669752874,26722.300857912753,3284.7475929799352,4698.064218860187,34143.75907384208,68848.87174359495
579,33248.00181207872,25055.475907439555,3370.9305138570385,4821.595390782129,35042.50609750846,68290.50790958718
580,29354.65131043744,22000.51156092274,3026.0723220718273,4328.067427442873,31454.285040921906,60808.93635135934
581,29248.293021916128,22046.640899751914,2963.3837218495546,4238.268400314662,30804.581200736913,60052.874222653045
582,13719.026219619056,10270.655310019765,1419.026567085784,2029.344342513506,14750.541054862906,28469.56727448196
583,26810.77443353146,20104.566475850046,2759.5305089692692,3946.6774487121443,28685.585045064923,55496.35947859638
584,46503.26802577182,35053.094581276724,4711.5352450745,6738.6381994205985,48977.778123736774,95481.04614950859
585,57918.01149651437,43096.59634298944,6099.207786802349,8722.207366722581,63397.97381183724,121315.9853083516
586,51846.016504177256,38642.77133662807,5432.836801408241,7770.408366140943,56473.95666092121,108319.97316509846
587,44848.07844075554,33664.59620795533,4601.776934628377,6581.705298171834,47834.09586193341,92682.17430268895
588,33126.890969265725,24915.945290932606,3378.930266171541,4832.015412161577,35122.58483239854,68249.47580166426
589,25858.85951631864,19267.312561716873,2712.4135382351956,3879.133416366569,28195.13493315725,54053.99444947589
590,41475.55177348946,30787.163866011688,4397.998392527153,6290.38951495062,45717.89639361107,87193.44816710052
591,28908.59133992662,21783.38064025762,2932.0502976026582,4193.160402066343,30477.10937437139,59385.700714298015
592,30431.368418861115,22925.22665798553,3088.7945082927436,4417.347252582842,32107.239806037065,62538.608224898184
593,20199.743595452514,15055.639513849212,2116.6652269500873,3027.4388546532136,22002.843586195915,42202.58718164843
594,100400.22836357588,75100.05378047356,10410.828602794423,14889.345980307884,108223.29462147746,208623.52298505334
595,21377.415909053692,16100.57110507321,2171.4561007142706,3105.3887032662124,22573.199101903585,43950.61501095728
596,26430.75543741,19590.96775552776,2814.4163229154296,4025.371358966811,29254.897259905898,55685.6526973159
597,17034.9637714849,12900.863321597717,1701.176541200067,2432.9239086871157,17683.24726181173,34718.21103329663
598,17117.511544009467,12926.044342558413,1724.762408654133,2466.7047927969215,17928.707021207665,35046.21856521713
599,18675.304051009603,14140.83325532852,1865.8184012421875,2668.6523944388946,19395.753442188077,38071.05749319768
600,10737.588966098243,8127.699133530518,1074.0314809982442,1535.8583515694802,11164.25242422206,21901.841390320304
601,25798.23403092559,19510.939098007395,2587.095108177417,3700.1998247407755,26891.208562364583,52689.44259329017
602,19959.955281078048,14930.168422190362,2069.6866740910277,2960.1001847966577,21514.106756479265,41474.06203755731
603,19311.572109114008,14510.806403810768,1975.4664835089225,2825.2992217943192,20536.358771290412,39847.93088040442
604,9529.713767840743,7148.354949138651,979.9365331885604,1401.4222855135322,10186.29250029596,19716.006268136705
605,38579.39199028225,28653.635626155206,4084.2656694045754,5841.490694722468,42456.43756791699,81035.82955819924
606,21420.97969696778,15972.288603473666,2242.125176754144,3206.5659167399704,23307.292682888565,44728.272379856346
607,35693.88078353604,26492.2428491888,3786.383710758465,5415.25422358878,39360.15183045009,75054.03261398614
608,11177.422554657967,8396.014506093183,1144.5381186144953,1636.8699299502896,11897.427148303012,23074.84970296098
609,12455.4828861593,9388.23996910857,1262.1830901244853,1805.059826926244,13119.504140980673,25574.98702713997
610,20938.734741879325,15775.996253531976,2124.461682060439,3038.276806286912,22084.9562048095,43023.690946688825
611,22344.41187695242,16857.336297645015,2257.6831525977727,3229.392426709632,23470.633831244537,45815.04570819696
612,26998.924737114907,20387.95855405746,2720.298056532952,3890.6681265244956,28278.533202583167,55277.45793969807
613,25215.08364428736,19022.965274368344,2547.8474403451664,3644.2709295738505,26485.78642173043,51700.870066017786
614,18288.62091884645,13792.34036423835,1850.1099899935425,2646.170564614556,19232.160594913017,37520.781513759466
615,22232.955396924404,16727.049501426973,2265.677382631437,3240.2285128659933,23550.14380785911,45783.09920478352
616,38927.42906265698,29325.659408603267,3951.148276918475,5650.621377135239,41071.19713424355,79998.62619690053
617,37993.841234052314,28544.07944484793,3888.3446521109536,5561.417137093429,40419.41730983166,78413.25854388397
618,33241.51676530958,24954.211921508297,3410.238181777157,4877.066662024125,35450.02104523923,68691.5378105488
619,40240.34994523274,30314.867151576887,4084.2656690561143,5841.217124599741,42456.58300965859,82696.93295489132
620,43020.93875953209,32409.440331355923,4366.680260104022,6244.818168072143,45390.08563890991,88411.02439844201
621,27830.296468538763,20952.922504015834,2829.974302644492,4047.3996618784367,29417.29921864361,57247.59568718237
622,30920.820497464272,23205.455639782776,3174.982846167131,4540.382011514363,33003.13808297798,63923.95858044225
623,24020.67824536726,18095.770207831218,2438.136986761155,3486.77105077489,25343.44971279399,49364.12795816125
624,24793.038999556673,18677.69563272233,2516.4260320640774,3598.917334770265,26158.44336510054,50951.48236465721
625,15075.957068964792,11342.008125487071,1536.5493465954644,2197.399596882257,15972.140438028371,31048.097506993163
626,19073.8965720105,14367.971624499149,1936.4306319276145,2769.4943155837377,20128.64708047009,39202.54365248059
627,16278.859624224544,12278.192579677303,1646.2490963389705,2354.417948208272,17112.66449008456,33391.524114309104
628,18134.142569520867,13676.44887574959,1834.308860892168,2623.384832879108,19069.12476169559,37203.267331216455
629,14145.616638676296,10659.232541863308,1434.5093315045317,2051.8747653084556,14912.63559629924,29058.252234975538
630,42094.09893464098,31711.25646481742,4272.545397760835,6110.297072062726,44412.28173879222,86506.38067343319
631,25356.060390608953,19259.76191263475,2508.595446734945,3587.703031239259,26076.688552822976,51432.74894343193
632,23831.95731553557,17887.681329871488,2445.909972215864,3498.3660134482147,25425.43429260647,49257.39160814204
633,16402.455030321027,12344.565468130524,1669.7566977833496,2388.1328644071546,17357.99378539007,33760.4488157111
634,12635.170510512824,9624.78573752029,1238.6840067117048,1771.700766280831,12875.842177693792,25511.012688206618
635,10384.220861851643,7831.2876526792315,1050.4409508863853,1502.4922582860268,10919.98236854324,21304.203230394884
636,12863.999039723207,9815.83088810142,1254.2375816316846,1793.9305699901006,13038.511584908045,25902.51062463125
637,20612.568204148592,15506.672162601863,2101.0690469303104,3004.8269946164182,21839.64305904203,42452.21126319062
638,8302.251190610368,6225.5300205363,854.5898580725498,1222.1313120015186,8882.674085403078,17184.925276013448
639,14261.203013336191,10679.283116476767,1473.8036103959082,2108.116286463517,15320.830355916014,29582.033369252204
640,8728.30202642495,6537.259812565308,901.6692841363836,1289.3729297232585,9370.96648552254,18099.26851194749
641,10241.516643245433,7669.515216275058,1058.3011618870923,1513.7002650832833,11001.562144398416,21243.078787643848
642,37514.763755412074,28141.61852053249,3856.881902947463,5516.26333193212,40092.445232161066,77607.20898757313
643,17883.058708823377,13406.039276488347,1842.3561054384893,2634.6633268965393,19149.605852764395,37032.66456158777
644,39492.84426992161,29681.138854950073,4037.313250176324,5774.392164795212,41969.24143114372,81462.08570106533
645,14963.109541662165,11247.92574608475,1528.7181352548848,2186.4656603225308,15891.38296163323,30854.492503295394
646,30809.091965917065,23093.36067918145,3174.9828462254045,4540.748440510212,33004.237214796995,63813.32918071406
647,17763.274706703392,13324.537668305104,1826.5009098245903,2612.2361285737,18987.289223546253,36750.56393024964
648,12898.597673809,9717.009761478797,1309.2577018925977,1872.3302104376035,13608.848941906512,26507.44661571551
649,17669.20566628443,13267.864202692286,1811.1434626764776,2590.198000915664,18824.41959626947,36493.6252625539
650,13132.33181582374,9855.629228041475,1348.3130194892467,1928.3895682930186,14016.157340419808,27148.489156243548
651,21174.951046023816,15916.781954027541,2163.6972359001647,3094.4718560961096,22490.81233396019,43665.76337998401
652,21018.071829173623,15778.816546559563,2155.8998668915647,3083.3554157224944,22410.501535783475,43428.5733649571
653,24702.93115504949,18549.643840573808,2532.1512233087215,3621.1360911669617,26322.151236024343,51025.08239107383
654,24182.31988704945,18181.12945433935,2469.3581472836954,3531.832285426404,25669.02735005033,49851.34723709978
655,14624.12282359735,10966.12627900108,1505.2696664869834,2152.7268781092857,15646.644409793256,30270.76723339061
656,8026.989692227234,6026.512377570346,823.2104435162341,1177.266871140653,8556.41943621188,16583.409128439114
657,15370.181763076205,11578.975396541484,1560.113305512773,2231.093061021949,16216.556152041461,31586.737915117665
658,9477.456834720811,7134.277145932256,964.1749982090162,1379.0046905795389,10023.804743009603,19501.261577730416
659,12199.29479311797,9208.372569571819,1230.7827870800152,1760.1394364661353,12794.438048570688,24993.73284168866
660,20081.573697377167,15128.319680927729,2038.253151907025,2915.0008645424123,21187.502070062314,41269.075767439484
661,14852.301679205479,11156.353633222416,1520.9119586405727,2175.036087342491,15808.8776306301,30661.179309835577
662,22989.09132505422,17254.329673547785,2359.700422950335,3375.0612285560996,24529.419311794136,47518.510636848354
663,14187.869000604323,10663.369503091115,1450.3674438164194,2074.1320536967887,15076.141130007485,29264.01013061181
664,13444.554890613126,10091.641616447978,1379.6209357077055,1973.2923384574422,14342.414148764843,27786.969039377967
665,24356.37971945996,18259.69419942471,2508.59544649338,3588.090073541869,26077.93487225872,50434.31459171868
666,26428.852338059118,19780.24371775701,2735.937218716332,3912.6714015857756,28439.963765264743,54868.81610332386
667,15341.905677324434,11512.439806727814,1575.7154960455737,2253.7503745510467,16380.025532688782,31721.931210013216
668,34078.74181421417,25639.26209602828,3472.952579784005,4966.527138401888,36099.57941412616,70178.32122834033
669,16837.737620611817,12684.478993983286,1709.152975559967,2444.1056510685617,17764.840890314517,34602.57851092634
670,22623.10531447319,17021.939791365483,2304.9122817320904,3296.253241375617,23959.071025668443,46582.17634014163
671,24187.66704542893,18167.316103509813,2477.2113000026748,3543.1396419164444,25751.32455527222,49938.99160070115
672,33308.402574370884,25058.841253449496,3394.4831898114844,4855.078131109899,35284.97545223129,68593.37802660218
673,21614.320261796205,16222.539654232427,2218.5504041828235,3173.2302033809524,23062.577842208342,44676.89810400455
674,17923.224083722624,13408.2536257587,1858.0163700056137,2656.9540879583105,19313.072035872203,37236.29611959483
675,10134.611932506841,7581.7361507435035,1050.440951119434,1502.4348306439044,10919.555119894872,21054.167052401714
676,42835.14845614264,32318.656152197847,4327.341876167855,6189.150427776936,44983.96522624831,87819.11368239095
677,49354.415720308556,37180.78556485458,5009.450239141263,7164.179916312713,52072.37390049083,101426.78962079939
678,20618.618594099273,15436.79530404708,2132.2081433455896,3049.615146706604,22166.31167552588,42784.930269625154
679,21232.122456520352,15878.53608408709,2202.917469102589,3150.66890333067,22899.415206696296,44131.537663216644
680,14555.063066126035,10897.006210170748,1505.269666340623,2152.787189614664,15646.666967243904,30201.73003336994
681,23354.611406329284,17468.080986453355,2422.2448481838765,3464.285571692054,25180.11307874957,48534.724485078856
682,36533.03731892494,27521.868323329505,3708.1102424776172,5303.058753117812,38544.98250567954,75078.01982460447
683,22167.0188323501,16699.34922785353,2249.955762225402,3217.7138422711655,23387.75560829183,45554.77444064193
684,18230.816684413476,13734.642849997672,1850.1099896867067,2646.063844729098,19231.31315163013,37462.129836043605
685,23379.058256130265,17549.20120157415,2398.8507857522177,3431.0062688039,24935.66387377242,48314.722129902686
686,13644.727466219994,10215.487847986631,1411.1224025921456,2018.1172156412174,14668.856671823483,28313.58413804348
687,14408.023863673056,10864.443536148103,1458.1332329596478,2085.4470945653043,15156.948282286085,29564.97214595914
688,7900.0194221135735,5937.83439529506,807.4029066141263,1154.7821202043865,8393.61154047498,16293.630962588553
689,14797.089453228571,11177.051573013787,1489.570352044687,2130.467528170097,15483.440996323912,30280.530449552483
690,11050.324990478082,8344.905426004725,1113.201307683592,1592.2182567897648,11571.912190987256,22622.237181465338
691,14005.201412208035,10575.874678890877,1411.1224025844522,2018.2043307327042,14668.960574477702,28674.161986685736
692,29272.753157841584,22052.450057713115,2971.1284374859442,4249.174662642522,30884.874159717983,60157.62731755957
693,15889.98304689205,11965.21693666547,1614.9678263255737,2309.798283901006,16786.897208898856,32676.880255790908
694,12975.735316066839,9775.259139655038,1316.9242567270737,1883.5519196847279,13690.518760077783,26666.25407614462
695,15662.515176072746,11833.214948135586,1575.715495921658,2253.5847320155003,16380.184402196915,32042.69957826966
696,34061.77538569142,25621.38309373249,3472.95258000003,4967.439711958905,36102.20474697245,70163.98013266387
697,24721.687308234148,18701.426545323,2477.2112999242395,3543.0494629869104,25750.350584141343,50472.03789237549
698,24737.399592728118,18660.136242082255,2500.8680567022434,3576.395293943619,25995.992778245705,50733.39237097382
699,10363.777030256862,7811.031605359617,1050.4409511739964,1502.3044737232499,10919.77578430945,21283.552814566312
700,38060.11308632838,28572.81002479332,3903.9613274552626,5583.3417340798,40583.671901773785,78643.78498810217
701,41672.59177538162,31232.495134302008,4295.946886852571,6144.149754227041,44655.6124720573,86328.20424743892
702,20841.199240028054,15602.04049706912,2155.899866918275,3083.258876040659,22409.399424328825,43250.598664356876
703,66815.80170543001,50393.20601825292,6757.571958278126,9665.023728898977,70244.08050901422,137059.88221444422
704,8910.856278436488,6719.740555210293,901.6692845075897,1289.4464387186051,9371.691720317607,18282.547998754097
705,15292.33609130275,11501.012870219922,1560.1133055380783,2231.2099155447513,16217.115566990851,31509.4516582936
706,41970.13113479632,31320.083100289063,4382.266038644803,6267.78199586245,45552.35184046613,87522.48297526245
707,22308.093403878866,16726.03896832748,2297.036755337416,3285.0176802139695,23876.50721823068,46184.600622109545
708,24715.753085033342,18619.45774800362,2508.595446387096,3587.6998906426265,26076.96002941061,50792.71311444395
709,42171.40434902277,31769.46268274397,4280.435778011904,6121.505888266897,44493.76969878979,86665.17404781256
710,85037.88966394067,64062.64169497599,8631.331226514974,12343.916742449714,89720.99845973752,174758.8881236782
711,27147.009877852488,20136.398313798876,2884.972741443573,4125.638822610039,29987.933685267075,57134.94356311957
712,51428.75365369005,38816.72898762899,5189.760595468766,7422.264070592298,53944.95300500658,105373.70665869664
713,59939.54495832306,45040.562115502,6130.6203883786875,8768.362454442371,63726.106420786164,123665.65137910921
714,92876.6474996431,69804.88236299282,9493.699796854942,13578.065339795347,98687.16078680356,191563.80828644667
715,135117.32429468626,101606.38496971838,13789.647896112605,19721.291428855275,143340.8373184928,278458.161613179
716,107372.43572644409,80871.79153482262,10904.723205662976,15595.920985958497,113351.76175099412,220724.1974774382
717,57537.25126939728,43343.53651595404,5840.491035208216,8353.223718235025,60711.088656019034,118248.33992541631
718,109526.49924198883,82302.00106271796,11202.477630445364,16022.020548825501,116451.67885461384,225978.17809660267
719,142936.2582048273,107328.2232778388,14651.938929561715,20956.09599742677,152311.18985143144,295247.4480562587
720,109132.0762811034,82288.24614127137,11045.820649883568,15798.009489948452,114819.8789613624,223951.95524246577
721,51773.668729224984,39751.529768625696,4946.75265114922,7075.38630945007,51420.71940727641,103194.3881365014
722,33709.43423599107,26031.014722580563,3159.2683634675745,4519.151149942933,32841.66969396674,66551.10392995781
723,38617.1719535683,29377.278166948716,3802.331339163979,5437.562447455604,39523.65715950327,78140.82911307158
724,24880.683382375137,18974.850631465575,2430.1202742321416,3475.7124766774195,25263.010348387128,50143.693730762265
725,22673.689730829978,17243.71357054448,2234.263036433298,3195.7131238521965,23225.671530886724,45899.3612617167
726,10623.472678519922,8146.816560019993,1019.0573493790785,1457.598769120851,10594.13582307199,21217.608501591912
727,19412.595675269513,14897.334375709828,1858.016370141613,2657.2449294180706,19313.77103363193,38726.36670890144
728,14597.662730215157,10997.140632376779,1481.5180803810636,2119.004017457314,15401.737421655547,29999.400151870705
729,37701.58433794906,29185.92976758701,3504.3136181389527,5011.340952223095,36425.3889882214,74126.97332617047
730,16752.999560688204,12885.395328490045,1591.4963582985797,2276.1078738995775,16543.401764907947,33296.40132559615
731,47587.9969201989,36481.32248583426,4570.349820319455,6536.324614045186,47508.11058214934,95096.10750234824
732,6796.817990852477,5120.3421820934645,689.8636504051861,986.6121583538263,7171.20412239972,13968.022113252198
733,20867.05984929299,15970.80152634653,2014.8262634916396,2881.4320594548217,20942.64343733894,41809.70328663193
734,17880.87901760063,13499.263086042998,1803.0147757123414,2578.6011558452906,18742.189568700855,36623.06858630148
735,32577.280141283765,24576.07868468278,3292.5851655212205,4708.616291079764,34225.67692066586,66802.95706194962
736,38000.457842168245,28627.475542066622,3856.88190312408,5516.100396977544,40093.39323410118,78093.85107626943
737,13825.35681575933,10415.26845472294,1403.2156109919345,2006.8727500444572,14586.830074623995,28412.186890383324
738,14215.930015645556,10767.681104388317,1419.0265672685293,2029.2223439887086,14749.998077221066,28965.92809286662
739,14253.297260490395,10824.144052157919,1411.122402776822,2018.0308055556543,14668.00449187372,28921.301752364117
740,26745.04774388872,20191.22376007918,2696.834195973205,3856.9897878363345,28034.245877996385,54779.29362188511
741,29738.52432989762,22461.319848597475,2994.6389086407216,4282.565572659424,31128.40047774472,60866.92480764234
742,10421.367465694724,7868.635338496349,1050.4409508447695,1502.2911763536065,10919.843910832291,21341.211376527015
743,11117.764472010784,8450.717549822355,1097.4526173131735,1569.5943048752538,11408.552742240026,22526.317214250812
744,19367.203284745647,14718.695180974115,1912.817145901576,2735.6909578699547,19884.748922523057,39251.9522072687
745,14529.930942109795,10967.194320924005,1465.9660381943625,2096.7705829914266,15239.3602482153,29769.291190325093
746,11585.455316077047,8727.924346949712,1175.7934870985569,1681.7374820287769,12223.633366002583,23809.08868207963
747,63825.43572588937,48165.47850222682,6443.926382023798,9216.03084163876,66987.86215736835,130813.29788325772
748,30152.539537734305,22874.72312376335,2994.6389086047043,4283.1775053662495,31130.16011627103,61282.69965400534
749,19181.05327958237,14475.358606744736,1936.430632381162,2769.2640404564727,20128.536898044797,39309.590177627164
750,19447.438113448294,14741.784421575458,1936.4306322671366,2769.223059605701,20127.58041154817,39575.01852499646
751,9131.081772761647,6883.056546558423,925.0662677787637,1322.9589584244602,9616.158936117426,18747.24070887907
752,20986.344506338384,15956.46191830267,2069.68667425027,2960.1959137854456,21514.442310571398,42500.78681690978
753,7596.69113313885,5710.481377355459,776.1558706654826,1110.053885117909,8067.887187753208,15664.578320892058
754,17720.4331990899,13376.932821412702,1787.4227699145717,2556.0776077626274,18579.882755660543,36300.31595475045
755,25891.26523982925,19528.10340873074,2618.550904067092,3744.610927031416,27217.13513593087,53108.40037576012
756,26672.00137941622,20270.24955580087,2634.089526672273,3767.6622969430764,27381.9535657752,54053.95494519142
757,35581.434825273725,26779.764846081445,3621.851090391631,5179.818888800651,37649.08206350333,73230.51688877706
758,18620.854922693492,14048.717998463399,1881.3390473972318,2690.797876832861,19558.717631670406,38179.5725543639
759,13810.9189469535,10438.615254572138,1387.6206880406303,1984.6830043407324,14424.405613909315,28235.324560862813
760,82978.51961879493,63184.92178892917,8145.0333352269245,11648.564494638842,84669.3908511519,167647.91046994683
761,33582.63186441908,25409.63537417512,3363.2017683050103,4809.794721938951,34958.885925886665,68541.51779030575
762,19568.747041312658,14786.906759934795,1967.63774891539,2814.2025324624738,20453.363657493595,40022.11069880625
763,29429.990216694627,22266.9370925754,2947.407744605211,4215.645379514013,30640.666081119587,60070.65629781422
764,26268.08056924833,19867.03314591699,2634.0895264908972,3766.9578968404426,27379.949033675017,53648.02960292334
765,29725.6614597108,22390.9038023991,3018.1525810510825,4316.605076260614,31375.376667128887,61101.03812683969
766,16407.00209419709,12349.01921503159,1669.7566975556404,2388.2261816098594,17357.34100006161,33764.3430942587
767,24854.083438592796,18662.424402232675,2547.847440221187,3643.811596138936,26485.398171322307,51339.48160991511
768,22645.625411136534,17082.34467321985,2289.1930614714984,3274.0876764451873,23795.547819257743,46441.17323039428
769,17008.427487556208,12798.017281720218,1732.4788845016749,2477.9313213343153,18009.76097520691,35018.18846276312
770,25938.9941326701,19518.602788728174,2641.8859814837206,3778.5053624582065,27462.327785251982,53401.32191792208
771,31287.08271662322,23552.492268632177,3182.8357089743513,4551.754739016693,33085.94592805836,64373.02864468158
772,15467.252949969323,11618.815100416221,1583.568358702721,2264.869490850381,16462.000838593714,31929.253788563037
773,22091.369764127594,16604.388083457598,2257.6831525684906,3229.298528101507,23469.377434341655,45560.74719846925
774,8465.71687693118,6370.0924332827035,862.2501864917762,1233.3742571567007,8964.152200128785,17429.869077059964
775,35847.20183813403,26949.99757903145,3661.098577368017,5236.105681734566,38055.9041556143,73903.10599374832
776,13207.567418447506,9949.739632412717,1340.6565187623564,1917.1712672724332,13934.814655271777,27142.382073719284
777,25304.302862631288,18978.894282651785,2602.6513419759526,3722.757238003547,27055.837017859794,52360.139880491086
778,14409.987662628633,10828.190713196487,1473.8036106479317,2107.9933387842143,15320.405116383557,29730.39277901219
779,20372.403564855278,15304.82777315462,2085.183634338639,2982.392157362019,21677.05183124878,42049.45539610406
780,28818.63114896505,21655.47957193788,2947.4077445094713,4215.743832517698,30641.037318323542,59459.66846728859
