Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,778,3096,1614,220,1104,569,1713,322,1770
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,767,3058,1594,217,1090,562,1691,318,1747
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,742,2958,1541,210,1054,544,1636,307,1690
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,720,2866,1494,204,1022,527,1585,297,1638
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,687,2737,1427,194,976,503,1514,285,1565
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,655,2607,1360,185,930,480,1443,271,1490
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,632,2516,1311,178,897,463,1391,261,1437
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,615,2451,1278,174,874,451,1356,255,1400
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,597,2377,1240,169,847,437,1315,247,1359
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,598,2381,1242,169,849,438,1317,247,1361
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,613,2441,1272,173,871,449,1351,254,1395
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,611,2435,1269,173,868,448,1347,253,1392
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,629,2503,1305,177,893,460,1384,260,1430
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,696,2773,1445,197,988,510,1534,288,1584
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,732,2915,1519,207,1039,535,1612,303,1665
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,764,3042,1586,216,1085,559,1683,316,1738
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,761,3032,1580,216,1082,558,1677,314,1732
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,751,2991,1559,213,1067,550,1655,310,1710
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,790,3147,1640,223,1122,578,1740,327,1798
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,812,3236,1687,230,1154,595,1790,336,1849
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,817,3257,1698,232,1161,598,1802,338,1862
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,802,3194,1666,226,1139,588,1767,332,1826
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,752,2999,1564,213,1069,551,1658,311,1713
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,772,3075,1602,218,1096,565,1701,320,1757
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,796,3170,1653,225,1130,582,1754,329,1812
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,786,3131,1632,222,1117,576,1732,325,1789
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,768,3061,1595,218,1091,562,1693,318,1749
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,745,2970,1548,210,1059,546,1643,308,1697
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,712,2832,1476,201,1010,520,1566,294,1619
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,674,2685,1400,191,958,494,1486,279,1534
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,654,2606,1359,185,929,479,1442,271,1489
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,632,2518,1312,178,898,463,1393,261,1438
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,614,2446,1275,174,873,450,1354,254,1398
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,608,2422,1263,172,864,445,1340,252,1384
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,623,2479,1292,176,884,456,1372,258,1417
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,623,2479,1292,176,884,456,1372,258,1417
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,639,2547,1328,181,908,468,1409,264,1455
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,714,2843,1482,202,1014,522,1573,295,1624
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,746,2972,1549,212,1059,546,1644,309,1698
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,763,3039,1584,216,1084,559,1680,316,1737
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,758,3019,1574,215,1076,554,1670,313,1725
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,748,2981,1554,212,1063,548,1649,309,1704
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,789,3143,1638,223,1121,578,1738,326,1796
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,805,3206,1671,228,1143,590,1774,333,1832
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,801,3190,1663,226,1138,586,1765,332,1823
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,785,3128,1631,222,1116,575,1731,325,1788
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,746,2970,1549,212,1059,546,1643,308,1697
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,769,3062,1596,218,1092,563,1694,318,1749
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,785,3128,1631,222,1116,575,1731,325,1788
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,772,3075,1604,219,1096,565,1701,320,1758
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,746,2974,1550,212,1060,547,1645,309,1699
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,729,2904,1514,206,1036,534,1606,302,1659
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,694,2763,1441,197,985,507,1529,287,1580
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,661,2633,1372,187,938,484,1456,274,1504
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,638,2543,1326,181,907,468,1407,264,1453
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,621,2474,1289,175,882,455,1368,257,1414
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,609,2428,1265,172,865,447,1342,253,1387
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,594,2365,1232,168,843,435,1309,245,1351
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,607,2416,1260,172,861,444,1336,251,1380
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,611,2433,1268,173,867,448,1345,253,1391
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,618,2463,1284,175,878,453,1363,256,1408
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,682,2718,1416,193,969,499,1503,282,1553
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,717,2857,1489,203,1019,525,1580,296,1633
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,739,2943,1534,209,1050,541,1628,306,1682
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,742,2955,1540,209,1053,543,1634,307,1689
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,728,2901,1512,206,1034,533,1605,302,1658
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,746,2973,1550,212,1060,546,1645,309,1698
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,783,3116,1625,221,1111,573,1724,324,1781
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,788,3141,1637,223,1120,577,1738,326,1795
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,773,3083,1607,219,1099,566,1706,320,1761
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,734,2924,1524,207,1042,537,1618,304,1671
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,759,3023,1575,215,1077,556,1672,313,1727
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,776,3089,1610,219,1102,567,1709,321,1765
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,760,3028,1578,215,1079,557,1675,314,1730
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,739,2942,1533,209,1049,541,1627,306,1681
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,726,2891,1507,205,1031,531,1599,301,1652
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,702,2797,1457,199,997,514,1546,290,1598
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,665,2651,1382,188,945,487,1467,275,1515
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,645,2567,1339,183,915,472,1420,267,1467
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,621,2475,1290,176,882,455,1368,257,1414
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,606,2412,1258,171,860,443,1334,251,1378
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,594,2364,1232,168,843,435,1308,245,1351
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,596,2377,1239,169,847,437,1315,247,1359
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,588,2342,1221,167,836,431,1296,243,1339
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,563,2241,1168,159,800,412,1240,232,1281
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,610,2428,1266,172,865,447,1343,253,1387
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,639,2547,1328,181,908,468,1409,264,1455
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,657,2619,1365,186,933,481,1448,272,1497
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,654,2604,1357,185,929,479,1441,271,1488
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,649,2585,1348,184,921,475,1430,269,1478
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,669,2661,1387,189,949,489,1472,276,1521
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,693,2760,1438,197,984,507,1527,287,1577
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,699,2786,1452,198,994,512,1541,289,1592
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,694,2763,1441,197,985,507,1529,287,1578
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,689,2741,1429,194,978,503,1516,285,1566
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,722,2875,1498,204,1025,529,1590,298,1643
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,737,2935,1530,208,1047,539,1623,305,1677
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,724,2884,1504,205,1029,530,1596,300,1647
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,709,2825,1472,201,1007,519,1563,293,1615
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,667,2653,1383,188,946,487,1468,275,1516
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,639,2546,1327,181,908,468,1408,264,1455
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,618,2463,1284,175,878,453,1362,256,1408
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,592,2357,1228,168,840,433,1304,245,1347
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,573,2282,1189,162,813,420,1263,237,1305
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,566,2256,1176,160,805,415,1248,235,1290
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,563,2240,1168,159,798,411,1240,232,1280
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,553,2205,1149,157,786,405,1220,229,1260
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,523,2082,1085,147,742,382,1152,216,1190
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,539,2146,1119,153,766,394,1187,223,1226
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,561,2233,1164,158,796,410,1234,232,1276
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,581,2313,1205,165,825,425,1279,240,1322
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,585,2328,1213,166,830,427,1288,242,1330
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,587,2336,1218,166,833,429,1292,243,1335
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,608,2422,1263,172,863,445,1340,252,1384
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,624,2485,1295,176,886,457,1375,258,1420
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,627,2497,1302,177,890,458,1381,259,1427
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,631,2513,1310,178,896,462,1390,261,1436
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,617,2457,1281,174,876,452,1359,255,1404
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,620,2471,1288,175,881,454,1366,257,1412
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,686,2734,1425,194,975,502,1512,284,1561
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,690,2747,1432,195,980,505,1519,286,1570
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,682,2719,1417,193,969,500,1503,282,1554
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,671,2672,1392,190,952,491,1477,277,1526
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,647,2578,1344,183,919,473,1426,268,1473
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,612,2438,1270,173,870,448,1349,254,1393
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,586,2333,1216,166,831,428,1290,242,1333
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,569,2267,1182,161,808,417,1254,236,1295
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,556,2218,1157,158,791,408,1227,230,1267
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,550,2192,1143,156,782,403,1212,228,1253
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,555,2212,1153,157,789,407,1224,230,1264
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,572,2277,1187,161,812,419,1260,237,1301
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,596,2374,1238,169,846,436,1313,246,1357
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,671,2672,1393,190,952,491,1478,277,1526
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,713,2839,1479,202,1012,521,1571,295,1622
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,736,2931,1528,208,1046,538,1622,305,1675
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,741,2950,1537,209,1052,542,1632,306,1686
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,732,2913,1518,207,1039,535,1611,303,1665
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,755,3007,1568,214,1072,552,1664,312,1719
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,781,3111,1621,221,1109,572,1721,323,1778
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,782,3112,1622,221,1110,572,1721,323,1779
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,777,3092,1612,220,1103,568,1711,321,1767
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,727,2899,1511,206,1034,533,1603,301,1656
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,708,2823,1472,201,1006,519,1562,293,1613
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,756,3010,1569,214,1073,553,1665,312,1720
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,755,3007,1568,214,1072,552,1664,312,1719
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,732,2916,1519,207,1039,536,1612,303,1665
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,709,2824,1472,201,1007,519,1562,293,1613
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,683,2721,1418,193,970,500,1506,282,1555
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,648,2580,1345,184,919,474,1427,268,1474
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,621,2475,1290,176,882,455,1369,257,1414
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,605,2409,1255,171,859,442,1332,251,1376
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,585,2329,1213,166,830,428,1288,242,1330
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,576,2297,1198,163,819,422,1271,239,1313
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,581,2314,1206,165,825,425,1279,240,1322
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,596,2374,1238,169,846,436,1313,246,1357
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,605,2411,1257,171,859,443,1333,251,1378
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,676,2693,1404,191,960,495,1489,279,1538
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,713,2838,1479,202,1012,521,1569,294,1621
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,733,2920,1522,207,1041,536,1616,304,1669
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,734,2922,1523,207,1041,537,1616,304,1670
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,725,2888,1506,205,1030,531,1598,300,1651
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,749,2986,1556,213,1065,549,1651,310,1706
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,779,3104,1618,220,1107,570,1717,322,1774
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,788,3138,1635,223,1119,577,1735,326,1793
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,779,3103,1617,220,1106,570,1716,322,1773
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,729,2907,1515,206,1037,534,1608,302,1661
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,713,2838,1479,202,1012,521,1569,294,1621
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,762,3035,1583,216,1083,558,1679,316,1734
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,759,3021,1575,215,1077,556,1671,313,1726
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,736,2932,1529,208,1046,538,1622,305,1675
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,722,2875,1498,204,1024,528,1590,298,1642
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,690,2746,1431,195,979,504,1519,286,1569
,,,,,,,,,746,2,22,2,2023-02-22T00:50:00+08:00,651,2594,1352,184,925,476,1435,270,1482
,,,,,,,,,747,2,22,3,2023-02-22T01:50:00+08:00,626,2494,1300,177,889,458,1379,259,1425
,,,,,,,,,748,2,22,4,2023-02-22T02:50:00+08:00,603,2398,1250,170,855,441,1327,249,1370
,,,,,,,,,749,2,22,5,2023-02-22T03:50:00+08:00,592,2360,1230,168,841,434,1306,245,1348
,,,,,,,,,750,2,22,6,2023-02-22T04:50:00+08:00,585,2330,1214,166,830,428,1289,242,1331
,,,,,,,,,751,2,22,7,2023-02-22T05:50:00+08:00,589,2347,1223,167,837,432,1297,244,1341
,,,,,,,,,752,2,22,8,2023-02-22T06:50:00+08:00,602,2394,1248,170,854,440,1324,248,1368
,,,,,,,,,753,2,22,9,2023-02-22T07:50:00+08:00,609,2423,1264,172,864,445,1341,252,1385
,,,,,,,,,754,2,22,10,2023-02-22T08:50:00+08:00,675,2687,1401,191,959,494,1487,279,1536
,,,,,,,,,755,2,22,11,2023-02-22T09:50:00+08:00,712,2835,1477,202,1011,521,1568,294,1620
,,,,,,,,,756,2,22,12,2023-02-22T10:50:00+08:00,727,2898,1511,206,1033,533,1603,301,1656
,,,,,,,,,757,2,22,13,2023-02-22T11:50:00+08:00,735,2927,1526,208,1043,538,1619,304,1673
,,,,,,,,,758,2,22,14,2023-02-22T12:50:00+08:00,717,2855,1488,203,1018,525,1579,296,1632
,,,,,,,,,759,2,22,15,2023-02-22T13:50:00+08:00,741,2950,1538,209,1052,543,1632,307,1686
,,,,,,,,,760,2,22,16,2023-02-22T14:50:00+08:00,769,3064,1597,218,1092,563,1695,318,1750
,,,,,,,,,761,2,22,17,2023-02-22T15:50:00+08:00,777,3092,1612,220,1103,568,1711,321,1767
,,,,,,,,,762,2,22,18,2023-02-22T16:50:00+08:00,774,3085,1608,219,1100,567,1707,321,1763
,,,,,,,,,763,2,22,19,2023-02-22T17:50:00+08:00,728,2902,1513,206,1035,533,1605,302,1658
,,,,,,,,,764,2,22,20,2023-02-22T18:50:00+08:00,717,2855,1488,203,1018,525,1579,296,1632
,,,,,,,,,765,2,22,21,2023-02-22T19:50:00+08:00,765,3049,1589,217,1087,560,1687,317,1742
,,,,,,,,,766,2,22,22,2023-02-22T20:50:00+08:00,758,3020,1574,215,1076,554,1670,313,1725
,,,,,,,,,767,2,22,23,2023-02-22T21:50:00+08:00,739,2944,1535,209,1050,541,1629,306,1682
,,,,,,,,,768,2,22,24,2023-02-22T22:50:00+08:00,725,2887,1506,205,1030,531,1598,300,1651
,,,,,,,,,769,2,23,1,2023-02-22T23:50:00+08:00,694,2765,1442,197,986,509,1530,287,1581
,,,,,,,,,770,2,23,2,2023-02-23T00:50:00+08:00,658,2622,1367,186,935,482,1450,272,1499
,,,,,,,,,771,2,23,3,2023-02-23T01:50:00+08:00,629,2505,1306,178,893,460,1386,260,1432
,,,,,,,,,772,2,23,4,2023-02-23T02:50:00+08:00,610,2430,1267,173,866,447,1344,253,1388
,,,,,,,,,773,2,23,5,2023-02-23T03:50:00+08:00,592,2357,1229,168,841,434,1304,245,1347
,,,,,,,,,774,2,23,6,2023-02-23T04:50:00+08:00,583,2322,1210,165,828,426,1285,241,1327
,,,,,,,,,775,2,23,7,2023-02-23T05:50:00+08:00,585,2328,1213,166,830,427,1288,242,1330
,,,,,,,,,776,2,23,8,2023-02-23T06:50:00+08:00,599,2387,1244,170,850,439,1320,248,1364
,,,,,,,,,777,2,23,9,2023-02-23T07:50:00+08:00,609,2423,1263,172,864,445,1340,252,1385
,,,,,,,,,778,2,23,10,2023-02-23T08:50:00+08:00,676,2692,1403,191,960,495,1489,279,1538
,,,,,,,,,779,2,23,11,2023-02-23T09:50:00+08:00,714,2841,1481,202,1013,522,1572,295,1623
,,,,,,,,,780,2,23,12,2023-02-23T10:50:00+08:00,736,2932,1529,208,1046,538,1622,305,1676
,,,,,,,,,781,2,23,13,2023-02-23T11:50:00+08:00,737,2933,1529,208,1047,539,1623,305,1676
,,,,,,,,,782,2,23,14,2023-02-23T12:50:00+08:00,725,2890,1507,205,1031,531,1599,301,1652
,,,,,,,,,783,2,23,15,2023-02-23T13:50:00+08:00,754,3003,1566,214,1071,552,1662,312,1716
,,,,,,,,,784,2,23,16,2023-02-23T14:50:00+08:00,766,3051,1590,217,1088,561,1688,317,1743
,,,,,,,,,785,2,23,17,2023-02-23T15:50:00+08:00,773,3080,1606,219,1098,566,1703,320,1760
,,,,,,,,,786,2,23,18,2023-02-23T16:50:00+08:00,769,3064,1597,218,1092,563,1694,318,1750
,,,,,,,,,787,2,23,19,2023-02-23T17:50:00+08:00,729,2906,1514,206,1036,534,1607,302,1660
,,,,,,,,,788,2,23,20,2023-02-23T18:50:00+08:00,713,2838,1479,202,1012,521,1569,295,1622
,,,,,,,,,789,2,23,21,2023-02-23T19:50:00+08:00,767,3055,1592,217,1089,562,1690,318,1746
,,,,,,,,,790,2,23,22,2023-02-23T20:50:00+08:00,760,3025,1576,215,1078,556,1673,314,1728
,,,,,,,,,791,2,23,23,2023-02-23T21:50:00+08:00,736,2929,1527,208,1044,538,1621,304,1674
,,,,,,,,,792,2,23,24,2023-02-23T22:50:00+08:00,723,2881,1502,205,1028,530,1594,300,1646
,,,,,,,,,793,2,24,1,2023-02-23T23:50:00+08:00,696,2770,1444,197,987,510,1532,288,1583
,,,,,,,,,794,2,24,2,2023-02-24T00:50:00+08:00,661,2634,1372,187,938,484,1456,274,1505
,,,,,,,,,795,2,24,3,2023-02-24T01:50:00+08:00,633,2522,1314,179,899,464,1395,262,1442
,,,,,,,,,796,2,24,4,2023-02-24T02:50:00+08:00,614,2444,1274,174,872,450,1352,254,1397
,,,,,,,,,797,2,24,5,2023-02-24T03:50:00+08:00,592,2360,1230,168,842,434,1306,245,1348
,,,,,,,,,798,2,24,6,2023-02-24T04:50:00+08:00,582,2317,1208,165,826,426,1282,241,1325
,,,,,,,,,799,2,24,7,2023-02-24T05:50:00+08:00,591,2353,1227,167,839,433,1301,244,1345
,,,,,,,,,800,2,24,8,2023-02-24T06:50:00+08:00,595,2373,1237,169,846,436,1313,246,1356
,,,,,,,,,801,2,24,9,2023-02-24T07:50:00+08:00,601,2394,1248,170,854,440,1324,248,1367
,,,,,,,,,802,2,24,10,2023-02-24T08:50:00+08:00,661,2636,1373,187,940,484,1457,274,1506
,,,,,,,,,803,2,24,11,2023-02-24T09:50:00+08:00,695,2767,1443,197,987,509,1531,288,1582
,,,,,,,,,804,2,24,12,2023-02-24T10:50:00+08:00,711,2831,1475,201,1010,520,1566,294,1618
,,,,,,,,,805,2,24,13,2023-02-24T11:50:00+08:00,720,2869,1495,204,1023,528,1587,298,1640
,,,,,,,,,806,2,24,14,2023-02-24T12:50:00+08:00,704,2805,1463,200,1000,516,1552,291,1603
,,,,,,,,,807,2,24,15,2023-02-24T13:50:00+08:00,714,2841,1481,202,1013,522,1572,295,1623
,,,,,,,,,808,2,24,16,2023-02-24T14:50:00+08:00,744,2965,1546,210,1057,545,1640,308,1694
,,,,,,,,,809,2,24,17,2023-02-24T15:50:00+08:00,764,3044,1587,216,1085,560,1684,317,1740
,,,,,,,,,810,2,24,18,2023-02-24T16:50:00+08:00,767,3055,1592,217,1089,562,1690,318,1746
,,,,,,,,,811,2,24,19,2023-02-24T17:50:00+08:00,728,2901,1512,206,1034,533,1605,302,1658
,,,,,,,,,812,2,24,20,2023-02-24T18:50:00+08:00,711,2829,1475,201,1008,520,1565,294,1617
,,,,,,,,,813,2,24,21,2023-02-24T19:50:00+08:00,758,3019,1573,215,1076,554,1670,313,1725
,,,,,,,,,814,2,24,22,2023-02-24T20:50:00+08:00,751,2992,1559,213,1067,550,1655,311,1710
,,,,,,,,,815,2,24,23,2023-02-24T21:50:00+08:00,733,2917,1520,207,1040,536,1613,303,1667
,,,,,,,,,816,2,24,24,2023-02-24T22:50:00+08:00,722,2875,1498,204,1024,528,1590,298,1642
,,,,,,,,,817,2,25,1,2023-02-24T23:50:00+08:00,697,2775,1446,197,989,510,1535,288,1585
,,,,,,,,,818,2,25,2,2023-02-25T00:50:00+08:00,659,2627,1369,187,936,483,1453,273,1501
