Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
264,3.661891593350004,3.661891593350004,5.910901895941816,0.7486810111625708,0.7486810111625708,4.185041255567352,4.185041255567352,1,5931.390671061397,7751.583365735474
265,1.0894217402041364,1.0894217402041364,1.7338630546947702,0.2092457378674714,0.2092457378674714,1.2447606675225211,1.2447606675225211,1,1845.498821101638,2075.531481474102
266,4.68335683033544,4.68335683033544,7.5829348034333774,0.9683931696645602,0.9683931696645602,5.345530296548373,5.345530296548373,1,7615.772106971083,10330.87839008654
267,2.581739762219287,2.581739762219287,4.202142057208444,0.3740241904887714,0.3740241904887714,2.156478234769054,2.156478234769054,1,5297.151833115584,5752.367180737337
268,5.528959649975694,5.528959649975694,9.00126835890038,1.1432413500243075,1.1432413500243075,6.145120907016742,6.145120907016742,1,9399.422698139717,12660.79378083237
269,1.074482778086241,1.074482778086241,1.752283353005628,0.2113758666277976,0.2113758666277976,1.2545578051403043,1.2545578051403043,1,1807.936498446007,2085.9414612408987
270,1.6736582775964743,1.6736582775964743,2.6436715915435487,0.3191097996142041,0.3191097996142041,1.8405956500771965,1.8405956500771965,1,2874.730574675906,3202.758802006981
271,0.0911587301172082,0.0911587301172082,0.1536091390631344,0.0411941285451576,0.0411941285451576,0.2115688543926409,0.2115688543926409,0,0.0,0.0
272,0.2817790789413087,0.2817790789413087,0.4756060394924844,0.1284685166959244,0.1284685166959244,0.6591756253057496,0.6591756253057496,1,3.18728957575757,3.933244424242437
273,0.3093804376482995,0.3093804376482995,0.5107486936378178,0.1110538043764829,0.1110538043764829,0.6350897445523216,0.6350897445523216,1,140.38800049529428,81.03787896076855
274,0.2027016042272367,0.2027016042272367,0.3386962222647198,0.0914996837114501,0.0914996837114501,0.4694327439092677,0.4694327439092677,1,2.3034094734848822,2.8492487846320467
275,0.1182180955083289,0.1182180955083289,0.199547908942921,0.0535156289331788,0.0535156289331788,0.2748388040735808,0.2748388040735808,0,0.0,0.0
276,0.2255706346605101,0.2255706346605101,0.3804406635265983,0.1027775405497047,0.1027775405497047,0.5273507250473255,0.5273507250473255,1,2.587827083333337,3.1775110119047616
277,0.2410881005265754,0.2410881005265754,0.4077241119975329,0.1090161614544807,0.1090161614544807,0.5652745732166401,0.5652745732166401,1,2.688420821428572,3.5895066607142803
