ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
60,plts_sumba,1,solar,PLN,0.620427410926914,2.1,-1.479572589073086,0.4999374790911548,0.8760202180374784,0.12842470622833796,0,1,0,1
61,plt_ebt_base_timor_3,1,gas,PLN,2.5647040047260816e-11,21.0,-20.999999999974353,2.066626380710938e-11,1.4335345932470888e-10,2.101564041733578e-11,0,0,0,1
62,pltp_gunung_sirung,1,geothermal,PLN,1.984891236914559e-12,2.1,-2.099999999998015,1.599415989326886e-12,1.194622334420924e-11,1.7513182823053842e-12,0,0,0,1
63,plts_sumba,1,solar,PLN,0.6204271956277221,2.1,-1.479572804372278,0.4999373056040823,0.876019907975095,0.1284246607731422,0,1,0,1
64,plts_sumba,1,solar,PLN,0.6204273293834666,2.1,-1.4795726706165335,0.49993741338382974,0.8760201005996227,0.12842468901192924,0,1,0,1
65,east_nusa_tenggara_solar_potential_ruen,1,solar,,0.7067026924214459,3054.24,-3053.5332973075783,0.5694576936700316,0.9986582839416425,0.14640346660608075,0,1,0,1
66,east_nusa_tenggara_wind_potential_ruen,1,wind,,3.8612204735015156e-11,4278.96,-4278.959999999962,3.1113532312402924e-11,8.15132295363297e-12,1.194985268762183e-12,0,1,0,1
67,east_nusa_tenggara_geothermal_potential_ruen,1,geothermal,,1.9706988870855573e-12,314.16,-314.15999999999804,1.5879798608275173e-12,1.1729773248728755e-11,1.719586663156855e-12,0,0,0,1
68,east_nusa_tenggara_hydropower_potential_ruen,1,hydropower,,2.860734140095287e-12,87.36,-87.35999999999714,2.3051660664259653e-12,8.001810182126901e-12,1.1730666721787992e-12,0,0,0,1
69,east_nusa_tenggara_hydropower_mini_potential_ruen,1,hydropower_mini,,2.860324877095332e-12,39.9,-39.899999999997135,2.3048362842324657e-12,8.007290906127864e-12,1.1738701472073995e-12,0,0,0,1
70,east_nusa_tenggara_biomass_potential_ruen,1,biomass,,1.794830950530013e-11,80.85,-80.84999999998205,1.446266307709054e-11,1.4025535335261093e-10,2.056145757869961e-11,0,0,0,1
71,east_nusa_tenggara_biogas_potential_ruen,1,biogas,,1.2111200931030908e-11,20.16,-20.15999999998789,9.759148541132551e-12,8.987109261279311e-11,1.3175116771932683e-11,0,0,0,1
72,gas_candidate_1,1,gas,,2.5195845410053153e-11,105.0,-104.9999999999748,2.030269329824349e-11,1.3294658920708082e-10,1.9489991568035276e-11,0,0,1,1
73,gas_candidate_2,1,gas,,2.5195845410053153e-11,105.0,-104.9999999999748,2.030269329824349e-11,1.3294658872952156e-10,1.9489991498025016e-11,0,0,1,1
74,gas_candidate_3,1,gas,,2.5195845410053153e-11,105.0,-104.9999999999748,2.030269329824349e-11,1.329465882949776e-10,1.94899914343208e-11,0,0,1,1
75,gas_candidate_4,1,gas,,2.5195845410053153e-11,105.0,-104.9999999999748,2.030269329824349e-11,1.3294658886530409e-10,1.9489991517930752e-11,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,1.284092832065653e-10,105.0,-104.99999999987159,1.0347159427125109e-10,9.348306975215921e-10,1.370463320714208e-10,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,1.284092832065653e-10,105.0,-104.99999999987159,1.0347159427125109e-10,9.348306818452233e-10,1.370463297732626e-10,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,1.284092832065653e-10,105.0,-104.99999999987159,1.0347159427125109e-10,9.34830622725182e-10,1.3704632110625494e-10,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,1.284092832065653e-10,105.0,-104.99999999987159,1.0347159427125109e-10,9.348306291987274e-10,1.3704632205527776e-10,0,0,1,1
80,diesel_candidate_1,1,diesel,,1.362110424452112e-11,21.0,-20.99999999998638,1.097582150387275e-11,3.167210493284016e-11,4.643135726644923e-12,0,0,1,1
81,diesel_candidate_2,1,diesel,,1.362110424452112e-11,21.0,-20.99999999998638,1.097582150387275e-11,3.167210491406825e-11,4.643135723892959e-12,0,0,1,1
82,diesel_candidate_3,1,diesel,,1.362110424452112e-11,21.0,-20.99999999998638,1.097582150387275e-11,3.1672104945634064e-11,4.643135728520511e-12,0,0,1,1
83,diesel_candidate_4,1,diesel,,1.362110424452112e-11,21.0,-20.99999999998638,1.097582150387275e-11,3.167210495577186e-11,4.6431357300067145e-12,0,0,1,1
84,battery_candidate,1,battery,,7.185096489964337e-11,42.0,-41.99999999992815,5.7897168354520404e-11,1.2554826878236203e-10,1.8405396592298118e-11,1,0,0,1
