Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6,demand_z7,demand_z8,demand_z9
,,,,,,,,,759,2,22,15,2023-02-22T13:50:00+08:00,707,2805,1463,196,992,508,1559,288,1588
,,,,,,,,,760,2,22,16,2023-02-22T14:50:00+08:00,734,2913,1519,204,1030,527,1619,298,1649
,,,,,,,,,761,2,22,17,2023-02-22T15:50:00+08:00,741,2940,1533,206,1040,532,1634,301,1665
,,,,,,,,,762,2,22,18,2023-02-22T16:50:00+08:00,739,2933,1529,205,1037,531,1630,301,1661
,,,,,,,,,763,2,22,19,2023-02-22T17:50:00+08:00,695,2759,1439,193,976,499,1533,283,1562
,,,,,,,,,764,2,22,20,2023-02-22T18:50:00+08:00,684,2714,1415,190,960,491,1508,278,1537
,,,,,,,,,765,2,22,21,2023-02-22T19:50:00+08:00,730,2899,1511,203,1025,524,1611,297,1641
,,,,,,,,,766,2,22,22,2023-02-22T20:50:00+08:00,723,2871,1497,201,1015,519,1595,294,1625
,,,,,,,,,767,2,22,23,2023-02-22T21:50:00+08:00,705,2799,1460,196,990,506,1556,287,1585
,,,,,,,,,768,2,22,24,2023-02-22T22:50:00+08:00,692,2745,1432,192,971,497,1526,281,1555
,,,,,,,,,769,2,23,1,2023-02-22T23:50:00+08:00,662,2629,1371,184,930,476,1461,269,1489
,,,,,,,,,770,2,23,2,2023-02-23T00:50:00+08:00,628,2493,1300,174,882,451,1385,255,1412
,,,,,,,,,771,2,23,3,2023-02-23T01:50:00+08:00,600,2382,1242,167,842,431,1324,244,1349
,,,,,,,,,772,2,23,4,2023-02-23T02:50:00+08:00,582,2310,1205,162,817,418,1284,237,1308
,,,,,,,,,773,2,23,5,2023-02-23T03:50:00+08:00,565,2241,1169,157,793,406,1245,230,1269
,,,,,,,,,774,2,23,6,2023-02-23T04:50:00+08:00,556,2208,1151,154,781,399,1227,226,1250
,,,,,,,,,775,2,23,7,2023-02-23T05:50:00+08:00,558,2213,1154,155,783,400,1230,227,1253
,,,,,,,,,776,2,23,8,2023-02-23T06:50:00+08:00,572,2269,1183,159,802,411,1261,233,1285
,,,,,,,,,777,2,23,9,2023-02-23T07:50:00+08:00,581,2304,1201,161,815,417,1280,236,1305
,,,,,,,,,778,2,23,10,2023-02-23T08:50:00+08:00,645,2559,1334,179,905,463,1422,262,1449
,,,,,,,,,779,2,23,11,2023-02-23T09:50:00+08:00,681,2701,1408,189,955,489,1501,277,1529
,,,,,,,,,780,2,23,12,2023-02-23T10:50:00+08:00,702,2788,1454,195,986,504,1549,286,1579
,,,,,,,,,781,2,23,13,2023-02-23T11:50:00+08:00,703,2789,1454,195,987,505,1550,286,1579
,,,,,,,,,782,2,23,14,2023-02-23T12:50:00+08:00,692,2748,1433,192,972,497,1527,282,1556
,,,,,,,,,783,2,23,15,2023-02-23T13:50:00+08:00,719,2855,1489,200,1010,517,1587,293,1617
,,,,,,,,,784,2,23,16,2023-02-23T14:50:00+08:00,731,2901,1512,203,1026,525,1612,297,1642
,,,,,,,,,785,2,23,17,2023-02-23T15:50:00+08:00,738,2928,1527,205,1035,530,1627,300,1658
,,,,,,,,,786,2,23,18,2023-02-23T16:50:00+08:00,734,2913,1519,204,1030,527,1618,298,1649
,,,,,,,,,787,2,23,19,2023-02-23T17:50:00+08:00,696,2763,1440,193,977,500,1535,283,1564
,,,,,,,,,788,2,23,20,2023-02-23T18:50:00+08:00,680,2698,1407,189,954,488,1499,277,1528
,,,,,,,,,789,2,23,21,2023-02-23T19:50:00+08:00,732,2905,1514,203,1027,526,1614,298,1645
,,,,,,,,,790,2,23,22,2023-02-23T20:50:00+08:00,725,2876,1499,201,1017,520,1598,295,1628
,,,,,,,,,791,2,23,23,2023-02-23T21:50:00+08:00,702,2785,1452,195,985,504,1548,285,1577
,,,,,,,,,792,2,23,24,2023-02-23T22:50:00+08:00,690,2739,1428,192,969,496,1522,281,1551
,,,,,,,,,793,2,24,1,2023-02-23T23:50:00+08:00,664,2634,1373,184,931,477,1463,270,1491
,,,,,,,,,794,2,24,2,2023-02-24T00:50:00+08:00,631,2504,1305,175,885,453,1391,257,1418
,,,,,,,,,795,2,24,3,2023-02-24T01:50:00+08:00,604,2398,1250,168,848,434,1332,246,1358
,,,,,,,,,796,2,24,4,2023-02-24T02:50:00+08:00,586,2324,1212,163,822,421,1291,238,1316
,,,,,,,,,797,2,24,5,2023-02-24T03:50:00+08:00,565,2244,1170,157,794,406,1247,230,1270
,,,,,,,,,798,2,24,6,2023-02-24T04:50:00+08:00,555,2203,1149,154,779,399,1224,226,1248
,,,,,,,,,799,2,24,7,2023-02-24T05:50:00+08:00,564,2237,1167,156,791,405,1243,229,1267
,,,,,,,,,800,2,24,8,2023-02-24T06:50:00+08:00,568,2256,1176,158,798,408,1254,231,1277
,,,,,,,,,801,2,24,9,2023-02-24T07:50:00+08:00,573,2276,1187,159,805,412,1265,233,1288
,,,,,,,,,802,2,24,10,2023-02-24T08:50:00+08:00,631,2506,1306,175,886,453,1392,257,1419
,,,,,,,,,803,2,24,11,2023-02-24T09:50:00+08:00,663,2631,1372,184,931,476,1462,270,1490
,,,,,,,,,804,2,24,12,2023-02-24T10:50:00+08:00,678,2692,1403,188,952,487,1496,276,1524
,,,,,,,,,805,2,24,13,2023-02-24T11:50:00+08:00,687,2728,1422,191,965,494,1516,280,1545
,,,,,,,,,806,2,24,14,2023-02-24T12:50:00+08:00,672,2667,1391,187,943,483,1482,273,1510
,,,,,,,,,807,2,24,15,2023-02-24T13:50:00+08:00,681,2701,1408,189,955,489,1501,277,1529
,,,,,,,,,808,2,24,16,2023-02-24T14:50:00+08:00,710,2819,1470,197,997,510,1566,289,1596
,,,,,,,,,809,2,24,17,2023-02-24T15:50:00+08:00,729,2894,1509,202,1023,524,1608,297,1639
,,,,,,,,,810,2,24,18,2023-02-24T16:50:00+08:00,732,2905,1514,203,1027,526,1614,298,1645
,,,,,,,,,811,2,24,19,2023-02-24T17:50:00+08:00,695,2758,1438,193,975,499,1533,283,1562
,,,,,,,,,812,2,24,20,2023-02-24T18:50:00+08:00,678,2690,1403,188,951,487,1495,276,1523
,,,,,,,,,813,2,24,21,2023-02-24T19:50:00+08:00,723,2870,1496,201,1015,519,1595,294,1625
,,,,,,,,,814,2,24,22,2023-02-24T20:50:00+08:00,717,2845,1483,199,1006,515,1581,292,1611
,,,,,,,,,815,2,24,23,2023-02-24T21:50:00+08:00,699,2773,1446,194,981,502,1541,284,1570
,,,,,,,,,816,2,24,24,2023-02-24T22:50:00+08:00,689,2733,1425,191,966,494,1519,280,1547
,,,,,,,,,817,2,25,1,2023-02-24T23:50:00+08:00,665,2638,1375,184,933,477,1466,270,1493
,,,,,,,,,818,2,25,2,2023-02-25T00:50:00+08:00,629,2498,1302,175,883,452,1388,256,1414
,,,,,,,,,819,2,25,3,2023-02-25T01:50:00+08:00,607,2407,1255,168,851,436,1338,247,1363
,,,,,,,,,820,2,25,4,2023-02-25T02:50:00+08:00,584,2319,1209,162,820,420,1289,238,1313
,,,,,,,,,821,2,25,5,2023-02-25T03:50:00+08:00,566,2245,1171,157,794,406,1248,230,1271
,,,,,,,,,822,2,25,6,2023-02-25T04:50:00+08:00,554,2197,1145,154,777,397,1221,225,1244
,,,,,,,,,823,2,25,7,2023-02-25T05:50:00+08:00,552,2191,1142,153,775,396,1218,225,1241
,,,,,,,,,824,2,25,8,2023-02-25T06:50:00+08:00,550,2182,1138,153,772,395,1213,224,1236
,,,,,,,,,825,2,25,9,2023-02-25T07:50:00+08:00,531,2108,1099,147,746,381,1172,216,1194
,,,,,,,,,826,2,25,10,2023-02-25T08:50:00+08:00,572,2271,1184,159,803,411,1262,233,1286
,,,,,,,,,827,2,25,11,2023-02-25T09:50:00+08:00,600,2381,1241,166,842,431,1323,244,1348
,,,,,,,,,828,2,25,12,2023-02-25T10:50:00+08:00,622,2470,1288,173,874,447,1373,253,1399
,,,,,,,,,829,2,25,13,2023-02-25T11:50:00+08:00,623,2472,1289,173,874,447,1374,253,1400
,,,,,,,,,830,2,25,14,2023-02-25T12:50:00+08:00,607,2408,1255,168,851,436,1338,247,1363
,,,,,,,,,831,2,25,15,2023-02-25T13:50:00+08:00,618,2454,1280,172,868,444,1364,252,1390
,,,,,,,,,832,2,25,16,2023-02-25T14:50:00+08:00,630,2500,1303,175,884,452,1389,256,1415
,,,,,,,,,833,2,25,17,2023-02-25T15:50:00+08:00,639,2537,1323,177,897,459,1410,260,1436
,,,,,,,,,834,2,25,18,2023-02-25T16:50:00+08:00,642,2548,1329,178,901,461,1416,261,1443
,,,,,,,,,835,2,25,19,2023-02-25T17:50:00+08:00,625,2480,1293,173,877,449,1378,254,1404
,,,,,,,,,836,2,25,20,2023-02-25T18:50:00+08:00,627,2489,1298,174,880,450,1383,255,1409
,,,,,,,,,837,2,25,21,2023-02-25T19:50:00+08:00,679,2695,1405,188,953,488,1497,276,1526
,,,,,,,,,838,2,25,22,2023-02-25T20:50:00+08:00,677,2687,1401,188,950,486,1493,275,1521
,,,,,,,,,839,2,25,23,2023-02-25T21:50:00+08:00,661,2622,1367,183,927,474,1457,269,1485
,,,,,,,,,840,2,25,24,2023-02-25T22:50:00+08:00,648,2572,1341,180,910,465,1429,264,1456
,,,,,,,,,841,11,12,1,2023-11-11T23:00:00+08:00,663,2633,1373,184,931,476,1463,270,1491
,,,,,,,,,842,11,12,2,2023-11-12T00:00:00+08:00,639,2537,1323,177,897,459,1410,260,1437
,,,,,,,,,843,11,12,3,2023-11-12T01:00:00+08:00,616,2443,1274,171,864,442,1358,250,1383
,,,,,,,,,844,11,12,4,2023-11-12T02:00:00+08:00,596,2367,1234,166,837,428,1315,243,1340
,,,,,,,,,845,11,12,5,2023-11-12T03:00:00+08:00,573,2275,1186,159,805,412,1264,233,1288
,,,,,,,,,846,11,12,6,2023-11-12T04:00:00+08:00,558,2214,1154,155,783,401,1230,227,1254
,,,,,,,,,847,11,12,7,2023-11-12T05:00:00+08:00,548,2176,1134,152,769,394,1209,223,1232
,,,,,,,,,848,11,12,8,2023-11-12T06:00:00+08:00,547,2169,1131,152,767,393,1206,222,1228
,,,,,,,,,849,11,12,9,2023-11-12T07:00:00+08:00,532,2110,1100,148,746,382,1173,216,1195
,,,,,,,,,850,11,12,10,2023-11-12T08:00:00+08:00,489,1941,1012,136,687,351,1079,199,1099
,,,,,,,,,851,11,12,11,2023-11-12T09:00:00+08:00,487,1932,1007,135,683,350,1073,198,1094
,,,,,,,,,852,11,12,12,2023-11-12T10:00:00+08:00,510,2025,1056,142,716,366,1125,208,1147
,,,,,,,,,853,11,12,13,2023-11-12T11:00:00+08:00,526,2086,1088,146,738,377,1159,214,1181
,,,,,,,,,854,11,12,14,2023-11-12T12:00:00+08:00,527,2090,1090,146,739,378,1161,214,1183
,,,,,,,,,855,11,12,15,2023-11-12T13:00:00+08:00,534,2118,1105,148,749,383,1177,217,1199
,,,,,,,,,856,11,12,16,2023-11-12T14:00:00+08:00,549,2180,1137,152,771,394,1212,223,1234
,,,,,,,,,857,11,12,17,2023-11-12T15:00:00+08:00,570,2262,1180,158,800,409,1257,232,1281
,,,,,,,,,858,11,12,18,2023-11-12T16:00:00+08:00,582,2312,1205,162,818,418,1285,237,1309
,,,,,,,,,859,11,12,19,2023-11-12T17:00:00+08:00,584,2316,1207,162,819,419,1287,237,1311
,,,,,,,,,860,11,12,20,2023-11-12T18:00:00+08:00,585,2323,1211,162,821,420,1291,238,1315
,,,,,,,,,861,11,12,21,2023-11-12T19:00:00+08:00,626,2486,1296,174,879,450,1381,255,1407
,,,,,,,,,862,11,12,22,2023-11-12T20:00:00+08:00,654,2597,1354,182,919,470,1443,266,1471
,,,,,,,,,863,11,12,23,2023-11-12T21:00:00+08:00,650,2580,1345,180,912,467,1433,264,1461
,,,,,,,,,864,11,12,24,2023-11-12T22:00:00+08:00,638,2531,1320,177,895,458,1407,259,1433
,,,,,,,,,865,11,13,1,2023-11-12T23:00:00+08:00,633,2512,1310,176,889,455,1396,257,1423
,,,,,,,,,866,11,13,2,2023-11-13T00:00:00+08:00,618,2454,1279,172,868,444,1363,251,1389
,,,,,,,,,867,11,13,3,2023-11-13T01:00:00+08:00,590,2341,1220,164,828,423,1301,240,1325
,,,,,,,,,868,11,13,4,2023-11-13T02:00:00+08:00,570,2261,1179,158,800,409,1257,232,1280
,,,,,,,,,869,11,13,5,2023-11-13T03:00:00+08:00,550,2181,1137,153,771,395,1212,224,1235
,,,,,,,,,870,11,13,6,2023-11-13T04:00:00+08:00,530,2104,1097,147,744,381,1169,216,1191
,,,,,,,,,871,11,13,7,2023-11-13T05:00:00+08:00,527,2090,1090,146,739,378,1161,214,1183
,,,,,,,,,872,11,13,8,2023-11-13T06:00:00+08:00,526,2089,1089,146,739,378,1161,214,1183
,,,,,,,,,873,11,13,9,2023-11-13T07:00:00+08:00,515,2042,1065,143,722,370,1135,209,1156
,,,,,,,,,874,11,13,10,2023-11-13T08:00:00+08:00,501,1987,1036,139,703,359,1104,204,1125
,,,,,,,,,875,11,13,11,2023-11-13T09:00:00+08:00,525,2082,1086,146,736,377,1157,213,1179
,,,,,,,,,876,11,13,12,2023-11-13T10:00:00+08:00,556,2205,1150,154,780,399,1225,226,1248
,,,,,,,,,877,11,13,13,2023-11-13T11:00:00+08:00,577,2291,1195,160,810,415,1273,235,1297
,,,,,,,,,878,11,13,14,2023-11-13T12:00:00+08:00,586,2325,1212,163,822,421,1292,238,1316
,,,,,,,,,879,11,13,15,2023-11-13T13:00:00+08:00,595,2361,1231,165,835,427,1312,242,1337
,,,,,,,,,880,11,13,16,2023-11-13T14:00:00+08:00,615,2439,1272,171,863,441,1356,250,1381
,,,,,,,,,881,11,13,17,2023-11-13T15:00:00+08:00,631,2504,1306,175,886,453,1392,257,1418
,,,,,,,,,882,11,13,18,2023-11-13T16:00:00+08:00,632,2510,1309,176,888,454,1395,257,1421
,,,,,,,,,883,11,13,19,2023-11-13T17:00:00+08:00,626,2483,1295,174,878,449,1380,254,1406
,,,,,,,,,884,11,13,20,2023-11-13T18:00:00+08:00,614,2436,1270,170,862,441,1354,250,1379
,,,,,,,,,885,11,13,21,2023-11-13T19:00:00+08:00,656,2603,1357,182,921,471,1446,267,1474
,,,,,,,,,886,11,13,22,2023-11-13T20:00:00+08:00,676,2683,1399,188,949,485,1491,275,1519
,,,,,,,,,887,11,13,23,2023-11-13T21:00:00+08:00,671,2663,1388,186,942,482,1480,273,1508
,,,,,,,,,888,11,13,24,2023-11-13T22:00:00+08:00,659,2617,1365,183,926,474,1454,268,1482
,,,,,,,,,889,11,14,1,2023-11-13T23:00:00+08:00,651,2583,1347,181,913,467,1435,265,1462
,,,,,,,,,890,11,14,2,2023-11-14T00:00:00+08:00,626,2483,1295,174,878,449,1380,254,1406
,,,,,,,,,891,11,14,3,2023-11-14T01:00:00+08:00,593,2354,1227,165,833,426,1308,241,1333
,,,,,,,,,892,11,14,4,2023-11-14T02:00:00+08:00,575,2283,1191,160,808,413,1269,234,1293
,,,,,,,,,893,11,14,5,2023-11-14T03:00:00+08:00,560,2223,1159,155,786,402,1235,228,1259
,,,,,,,,,894,11,14,6,2023-11-14T04:00:00+08:00,544,2159,1126,151,763,391,1200,221,1222
,,,,,,,,,895,11,14,7,2023-11-14T05:00:00+08:00,537,2131,1111,149,754,386,1184,218,1206
,,,,,,,,,896,11,14,8,2023-11-14T06:00:00+08:00,545,2163,1128,151,765,391,1202,222,1224
,,,,,,,,,897,11,14,9,2023-11-14T07:00:00+08:00,553,2196,1145,154,777,397,1220,225,1243
,,,,,,,,,898,11,14,10,2023-11-14T08:00:00+08:00,587,2330,1215,163,824,422,1295,239,1319
,,,,,,,,,899,11,14,11,2023-11-14T09:00:00+08:00,664,2637,1375,184,933,477,1465,270,1493
,,,,,,,,,900,11,14,12,2023-11-14T10:00:00+08:00,698,2772,1445,194,980,502,1540,284,1569
,,,,,,,,,901,11,14,13,2023-11-14T11:00:00+08:00,717,2844,1483,199,1006,515,1580,291,1610
,,,,,,,,,902,11,14,14,2023-11-14T12:00:00+08:00,717,2847,1485,199,1007,515,1582,292,1612
,,,,,,,,,903,11,14,15,2023-11-14T13:00:00+08:00,709,2815,1468,197,996,509,1565,289,1594
,,,,,,,,,904,11,14,16,2023-11-14T14:00:00+08:00,734,2914,1519,204,1030,527,1619,299,1650
,,,,,,,,,905,11,14,17,2023-11-14T15:00:00+08:00,751,2982,1555,209,1054,539,1657,306,1688
,,,,,,,,,906,11,14,18,2023-11-14T16:00:00+08:00,763,3029,1580,212,1071,548,1683,310,1715
,,,,,,,,,907,11,14,19,2023-11-14T17:00:00+08:00,743,2951,1538,206,1043,534,1640,302,1671
,,,,,,,,,908,11,14,20,2023-11-14T18:00:00+08:00,704,2793,1456,195,988,505,1552,286,1581
,,,,,,,,,909,11,14,21,2023-11-14T19:00:00+08:00,727,2884,1504,202,1020,522,1603,296,1633
,,,,,,,,,910,11,14,22,2023-11-14T20:00:00+08:00,746,2961,1544,207,1047,536,1645,303,1676
,,,,,,,,,911,11,14,23,2023-11-14T21:00:00+08:00,736,2923,1524,204,1034,529,1624,300,1655
,,,,,,,,,912,11,14,24,2023-11-14T22:00:00+08:00,717,2845,1484,199,1006,515,1581,292,1611
,,,,,,,,,913,11,15,1,2023-11-14T23:00:00+08:00,699,2774,1446,194,981,502,1541,284,1570
,,,,,,,,,914,11,15,2,2023-11-15T00:00:00+08:00,662,2625,1369,184,929,475,1459,269,1487
,,,,,,,,,915,11,15,3,2023-11-15T01:00:00+08:00,634,2515,1311,176,889,455,1398,258,1424
,,,,,,,,,916,11,15,4,2023-11-15T02:00:00+08:00,612,2428,1266,170,859,439,1349,249,1375
,,,,,,,,,917,11,15,5,2023-11-15T03:00:00+08:00,589,2338,1219,163,827,423,1299,240,1324
,,,,,,,,,918,11,15,6,2023-11-15T04:00:00+08:00,578,2292,1195,160,811,415,1274,235,1298
,,,,,,,,,919,11,15,7,2023-11-15T05:00:00+08:00,571,2268,1182,159,802,410,1260,232,1284
,,,,,,,,,920,11,15,8,2023-11-15T06:00:00+08:00,580,2301,1199,161,814,416,1278,236,1303
,,,,,,,,,921,11,15,9,2023-11-15T07:00:00+08:00,578,2296,1197,161,812,415,1276,235,1300
,,,,,,,,,922,11,15,10,2023-11-15T08:00:00+08:00,598,2373,1237,166,839,429,1318,243,1343
,,,,,,,,,923,11,15,11,2023-11-15T09:00:00+08:00,668,2652,1383,185,938,480,1474,272,1502
,,,,,,,,,924,11,15,12,2023-11-15T10:00:00+08:00,706,2804,1462,196,992,507,1558,287,1587
,,,,,,,,,925,11,15,13,2023-11-15T11:00:00+08:00,730,2898,1511,203,1025,524,1610,297,1641
,,,,,,,,,926,11,15,14,2023-11-15T12:00:00+08:00,735,2919,1522,204,1032,528,1622,299,1652
,,,,,,,,,927,11,15,15,2023-11-15T13:00:00+08:00,727,2886,1505,202,1021,522,1604,296,1634
,,,,,,,,,928,11,15,16,2023-11-15T14:00:00+08:00,754,2993,1561,209,1059,542,1663,307,1695
,,,,,,,,,929,11,15,17,2023-11-15T15:00:00+08:00,769,3054,1592,214,1080,553,1697,313,1729
,,,,,,,,,930,11,15,18,2023-11-15T16:00:00+08:00,775,3076,1604,215,1088,557,1709,315,1742
,,,,,,,,,931,11,15,19,2023-11-15T17:00:00+08:00,761,3019,1574,211,1068,546,1677,309,1709
,,,,,,,,,932,11,15,20,2023-11-15T18:00:00+08:00,714,2834,1478,198,1002,513,1575,290,1604
,,,,,,,,,933,11,15,21,2023-11-15T19:00:00+08:00,734,2912,1518,204,1030,527,1618,298,1649
,,,,,,,,,934,11,15,22,2023-11-15T20:00:00+08:00,747,2964,1545,207,1048,536,1647,304,1678
,,,,,,,,,935,11,15,23,2023-11-15T21:00:00+08:00,737,2924,1524,204,1034,529,1625,300,1655
,,,,,,,,,936,11,15,24,2023-11-15T22:00:00+08:00,719,2852,1487,199,1009,516,1585,292,1615
,,,,,,,,,937,11,16,1,2023-11-15T23:00:00+08:00,701,2784,1451,195,984,504,1547,285,1576
,,,,,,,,,938,11,16,2,2023-11-16T00:00:00+08:00,662,2627,1370,184,929,475,1460,269,1488
,,,,,,,,,939,11,16,3,2023-11-16T01:00:00+08:00,630,2498,1303,175,884,452,1388,256,1415
,,,,,,,,,940,11,16,4,2023-11-16T02:00:00+08:00,607,2408,1256,168,852,436,1338,247,1364
,,,,,,,,,941,11,16,5,2023-11-16T03:00:00+08:00,591,2344,1222,164,829,424,1303,240,1327
,,,,,,,,,942,11,16,6,2023-11-16T04:00:00+08:00,575,2281,1189,160,807,413,1268,234,1292
,,,,,,,,,943,11,16,7,2023-11-16T05:00:00+08:00,572,2272,1184,159,803,411,1262,233,1286
,,,,,,,,,944,11,16,8,2023-11-16T06:00:00+08:00,589,2339,1219,164,827,423,1300,240,1324
,,,,,,,,,945,11,16,9,2023-11-16T07:00:00+08:00,585,2322,1211,162,821,420,1290,238,1315
,,,,,,,,,946,11,16,10,2023-11-16T08:00:00+08:00,604,2397,1250,168,848,434,1332,246,1357
,,,,,,,,,947,11,16,11,2023-11-16T09:00:00+08:00,673,2670,1392,187,944,483,1484,274,1512
,,,,,,,,,948,11,16,12,2023-11-16T10:00:00+08:00,709,2814,1467,197,995,509,1564,288,1593
,,,,,,,,,949,11,16,13,2023-11-16T11:00:00+08:00,731,2901,1513,203,1026,525,1612,297,1643
,,,,,,,,,950,11,16,14,2023-11-16T12:00:00+08:00,728,2888,1506,202,1021,522,1605,296,1635
,,,,,,,,,951,11,16,15,2023-11-16T13:00:00+08:00,719,2852,1487,199,1009,516,1585,292,1615
,,,,,,,,,952,11,16,16,2023-11-16T14:00:00+08:00,752,2985,1557,209,1056,540,1659,306,1690
,,,,,,,,,953,11,16,17,2023-11-16T15:00:00+08:00,781,3099,1616,217,1096,561,1722,318,1754
,,,,,,,,,954,11,16,18,2023-11-16T16:00:00+08:00,782,3104,1618,217,1098,562,1725,318,1757
,,,,,,,,,955,11,16,19,2023-11-16T17:00:00+08:00,765,3037,1583,212,1074,549,1688,311,1719
,,,,,,,,,956,11,16,20,2023-11-16T18:00:00+08:00,724,2873,1498,201,1016,520,1597,294,1627
,,,,,,,,,957,11,16,21,2023-11-16T19:00:00+08:00,738,2929,1527,205,1036,530,1628,300,1659
,,,,,,,,,958,11,16,22,2023-11-16T20:00:00+08:00,755,2997,1563,210,1060,542,1665,307,1697
,,,,,,,,,959,11,16,23,2023-11-16T21:00:00+08:00,744,2952,1539,206,1044,534,1640,303,1671
,,,,,,,,,960,11,16,24,2023-11-16T22:00:00+08:00,722,2866,1494,200,1014,519,1593,294,1623
,,,,,,,,,961,11,17,1,2023-11-16T23:00:00+08:00,704,2795,1457,195,988,506,1553,286,1582
,,,,,,,,,962,11,17,2,2023-11-17T00:00:00+08:00,673,2671,1393,187,945,483,1484,274,1512
,,,,,,,,,963,11,17,3,2023-11-17T01:00:00+08:00,639,2536,1322,177,897,459,1409,260,1436
,,,,,,,,,964,11,17,4,2023-11-17T02:00:00+08:00,619,2457,1281,172,869,445,1365,252,1391
,,,,,,,,,965,11,17,5,2023-11-17T03:00:00+08:00,599,2378,1240,166,841,430,1322,244,1347
,,,,,,,,,966,11,17,6,2023-11-17T04:00:00+08:00,585,2321,1210,162,821,420,1290,238,1314
,,,,,,,,,967,11,17,7,2023-11-17T05:00:00+08:00,579,2296,1197,161,812,415,1276,235,1300
,,,,,,,,,968,11,17,8,2023-11-17T06:00:00+08:00,574,2279,1188,159,806,412,1266,234,1290
,,,,,,,,,969,11,17,9,2023-11-17T07:00:00+08:00,581,2305,1202,161,815,417,1281,236,1305
,,,,,,,,,970,11,17,10,2023-11-17T08:00:00+08:00,595,2360,1231,165,835,427,1312,242,1336
,,,,,,,,,971,11,17,11,2023-11-17T09:00:00+08:00,658,2613,1363,183,924,473,1452,268,1480
,,,,,,,,,972,11,17,12,2023-11-17T10:00:00+08:00,690,2738,1428,191,968,495,1521,281,1550
,,,,,,,,,973,11,17,13,2023-11-17T11:00:00+08:00,717,2845,1483,199,1006,515,1581,292,1611
,,,,,,,,,974,11,17,14,2023-11-17T12:00:00+08:00,717,2846,1484,199,1006,515,1581,292,1611
,,,,,,,,,975,11,17,15,2023-11-17T13:00:00+08:00,704,2792,1456,195,988,505,1552,286,1581
,,,,,,,,,976,11,17,16,2023-11-17T14:00:00+08:00,725,2876,1500,201,1017,520,1598,295,1629
,,,,,,,,,977,11,17,17,2023-11-17T15:00:00+08:00,760,3016,1573,211,1067,546,1676,309,1708
,,,,,,,,,978,11,17,18,2023-11-17T16:00:00+08:00,763,3028,1579,212,1071,548,1683,310,1715
,,,,,,,,,979,11,17,19,2023-11-17T17:00:00+08:00,750,2976,1552,208,1052,538,1654,305,1685
,,,,,,,,,980,11,17,20,2023-11-17T18:00:00+08:00,713,2828,1474,198,1000,512,1571,290,1601
,,,,,,,,,981,11,17,21,2023-11-17T19:00:00+08:00,730,2899,1511,203,1025,524,1611,297,1641
,,,,,,,,,982,11,17,22,2023-11-17T20:00:00+08:00,746,2961,1544,207,1047,536,1645,303,1677
,,,,,,,,,983,11,17,23,2023-11-17T21:00:00+08:00,732,2907,1516,203,1028,526,1615,298,1646
,,,,,,,,,984,11,17,24,2023-11-17T22:00:00+08:00,712,2826,1474,198,1000,511,1571,290,1600
,,,,,,,,,985,11,18,1,2023-11-17T23:00:00+08:00,694,2755,1436,193,974,498,1531,282,1560
,,,,,,,,,986,11,18,2,2023-11-18T00:00:00+08:00,669,2656,1385,186,939,481,1476,272,1504
,,,,,,,,,987,11,18,3,2023-11-18T01:00:00+08:00,637,2528,1318,177,894,457,1405,259,1431
,,,,,,,,,988,11,18,4,2023-11-18T02:00:00+08:00,618,2451,1278,171,867,444,1362,251,1388
,,,,,,,,,989,11,18,5,2023-11-18T03:00:00+08:00,600,2383,1243,167,843,431,1324,244,1349
,,,,,,,,,990,11,18,6,2023-11-18T04:00:00+08:00,581,2305,1202,161,815,417,1281,236,1305
,,,,,,,,,991,11,18,7,2023-11-18T05:00:00+08:00,575,2282,1190,160,807,413,1268,234,1292
,,,,,,,,,992,11,18,8,2023-11-18T06:00:00+08:00,577,2289,1193,160,809,414,1272,235,1296
,,,,,,,,,993,11,18,9,2023-11-18T07:00:00+08:00,566,2247,1172,157,795,407,1249,230,1272
,,,,,,,,,994,11,18,10,2023-11-18T08:00:00+08:00,556,2207,1151,154,780,399,1226,226,1250
,,,,,,,,,995,11,18,11,2023-11-18T09:00:00+08:00,603,2391,1247,167,846,433,1329,245,1354
,,,,,,,,,996,11,18,12,2023-11-18T10:00:00+08:00,632,2510,1309,176,888,454,1395,257,1421
,,,,,,,,,997,11,18,13,2023-11-18T11:00:00+08:00,657,2608,1360,182,922,472,1449,267,1476
,,,,,,,,,998,11,18,14,2023-11-18T12:00:00+08:00,657,2606,1359,182,922,472,1448,267,1476
,,,,,,,,,999,11,18,15,2023-11-18T13:00:00+08:00,648,2572,1341,180,909,465,1429,264,1456
,,,,,,,,,1000,11,18,16,2023-11-18T14:00:00+08:00,663,2633,1373,184,931,476,1463,270,1491
,,,,,,,,,1001,11,18,17,2023-11-18T15:00:00+08:00,668,2653,1383,186,938,480,1474,272,1502
,,,,,,,,,1002,11,18,18,2023-11-18T16:00:00+08:00,673,2670,1392,187,944,483,1484,274,1512
,,,,,,,,,1003,11,18,19,2023-11-18T17:00:00+08:00,670,2659,1386,186,940,481,1478,272,1506
,,,,,,,,,1004,11,18,20,2023-11-18T18:00:00+08:00,659,2615,1363,183,925,473,1453,268,1480
