r_id,jinchuan_group_wprka_power_station_unit_1,jinchuan_group_wprka_power_station_unit_2,jinchuan_group_wprka_power_station_unit_3,xinxing_ductile_iron_pipes_power_station_unit_1,xinxing_ductile_iron_pipes_power_station_unit_2,xinxing_ductile_iron_pipes_power_station_unit_3,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_geothermal,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_solar,xinxing_ductile_iron_pipes_power_station_wind,xinxing_ductile_iron_pipes_power_station_wind,xinxing_ductile_iron_pipes_power_station_wind,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_1,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_2,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_3,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_ii_unit_4,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_i_unit_1,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_i_unit_2,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_i_unit_3,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_5,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_6,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_7,pt_halmahera_persada_lygend_nickel_smelter_power_station_phase_iii_unit_8,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_geothermal,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_solar,pt_halmahera_persada_lygend_nickel_smelter_power_station_wind,pt_halmahera_persada_lygend_nickel_smelter_power_station_wind,pt_halmahera_persada_lygend_nickel_smelter_power_station_wind,weda_bay_power_station_unit_1314,weda_bay_power_station_unit_1315,weda_bay_power_station_unit_1,weda_bay_power_station_unit_2,weda_bay_power_station_unit_3,weda_bay_power_station_unit_4,weda_bay_power_station_unit_9,weda_bay_power_station_unit_5,weda_bay_power_station_unit_6,weda_bay_power_station_unit_7,weda_bay_power_station_unit_8,weda_bay_power_station_unit_10,weda_bay_power_station_unit_11,weda_bay_power_station_unit_12,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_geothermal,weda_bay_power_station_solar,weda_bay_power_station_solar,weda_bay_power_station_solar,weda_bay_power_station_solar,weda_bay_power_station_solar
723,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.027,0.027,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.027,0.027,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
724,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.018,0.018,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.018,0.018,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
725,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
726,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002
727,1,1,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086,0.004,0.004,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086,0.004,0.004,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086
728,1,1,1,1,1,1,1,1,1,1,1,0.231,0.231,0.231,0.231,0.231,0.004,0.004,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231,0.231,0.231,0.231,0.231,0.004,0.004,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.231,0.231,0.231,0.231,0.231
729,1,1,1,1,1,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.361,0.361,0.361,0.361,0.361
730,1,1,1,1,1,1,1,1,1,1,1,0.461,0.461,0.461,0.461,0.461,0.011,0.011,0.011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.461,0.461,0.461,0.461,0.461,0.011,0.011,0.011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.461,0.461,0.461,0.461,0.461
731,1,1,1,1,1,1,1,1,1,1,1,0.513,0.513,0.513,0.513,0.513,0.02,0.02,0.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.513,0.513,0.513,0.513,0.513,0.02,0.02,0.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.513,0.513,0.513,0.513,0.513
732,1,1,1,1,1,1,1,1,1,1,1,0.531,0.531,0.531,0.531,0.531,0.036,0.036,0.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.531,0.531,0.531,0.531,0.531,0.036,0.036,0.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.531,0.531,0.531,0.531,0.531
733,1,1,1,1,1,1,1,1,1,1,1,0.497,0.497,0.497,0.497,0.497,0.046,0.046,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.497,0.497,0.497,0.497,0.497,0.046,0.046,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.497,0.497,0.497,0.497,0.497
734,1,1,1,1,1,1,1,1,1,1,1,0.423,0.423,0.423,0.423,0.423,0.052,0.052,0.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.423,0.423,0.423,0.423,0.423,0.052,0.052,0.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.423,0.423,0.423,0.423,0.423
735,1,1,1,1,1,1,1,1,1,1,1,0.312,0.312,0.312,0.312,0.312,0.047,0.047,0.047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.312,0.312,0.312,0.312,0.312,0.047,0.047,0.047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.312,0.312,0.312,0.312,0.312
736,1,1,1,1,1,1,1,1,1,1,1,0.195,0.195,0.195,0.195,0.195,0.037,0.037,0.037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195,0.195,0.195,0.195,0.195,0.037,0.037,0.037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195,0.195,0.195,0.195,0.195
737,1,1,1,1,1,1,1,1,1,1,1,0.074,0.074,0.074,0.074,0.074,0.027,0.027,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.074,0.074,0.074,0.074,0.074,0.027,0.027,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.074,0.074,0.074,0.074,0.074
738,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.022,0.022,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.022,0.022,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001
739,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.019,0.019,0.019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.019,0.019,0.019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
740,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.012,0.012,0.012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.012,0.012,0.012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
741,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.01,0.01,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.01,0.01,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
742,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.01,0.01,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.01,0.01,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
743,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
744,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.008,0.008,0.008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.008,0.008,0.008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
745,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.007,0.007,0.007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.007,0.007,0.007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
746,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
747,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
748,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
749,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.005,0.005,0.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
750,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.006,0.006,0.006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001,0.006,0.006,0.006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.001,0.001,0.001,0.001
751,1,1,1,1,1,1,1,1,1,1,1,0.064,0.064,0.064,0.064,0.064,0.011,0.011,0.011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.064,0.064,0.064,0.064,0.064,0.011,0.011,0.011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.064,0.064,0.064,0.064,0.064
752,1,1,1,1,1,1,1,1,1,1,1,0.157,0.157,0.157,0.157,0.157,0.017,0.017,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157,0.157,0.157,0.157,0.157,0.017,0.017,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157,0.157,0.157,0.157,0.157
753,1,1,1,1,1,1,1,1,1,1,1,0.245,0.245,0.245,0.245,0.245,0.03,0.03,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.245,0.245,0.245,0.245,0.245,0.03,0.03,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.245,0.245,0.245,0.245,0.245
754,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315,0.055,0.055,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315,0.055,0.055,0.055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315
755,1,1,1,1,1,1,1,1,1,1,1,0.359,0.359,0.359,0.359,0.359,0.102,0.102,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.359,0.359,0.359,0.359,0.359,0.102,0.102,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.359,0.359,0.359,0.359,0.359
756,1,1,1,1,1,1,1,1,1,1,1,0.365,0.365,0.365,0.365,0.365,0.152,0.152,0.152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.365,0.365,0.365,0.365,0.365,0.152,0.152,0.152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.365,0.365,0.365,0.365,0.365
757,1,1,1,1,1,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,0.183,0.183,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341,0.183,0.183,0.183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.341,0.341,0.341,0.341,0.341
758,1,1,1,1,1,1,1,1,1,1,1,0.287,0.287,0.287,0.287,0.287,0.199,0.199,0.199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287,0.287,0.287,0.287,0.287,0.199,0.199,0.199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287,0.287,0.287,0.287,0.287
759,1,1,1,1,1,1,1,1,1,1,1,0.247,0.247,0.247,0.247,0.247,0.193,0.193,0.193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247,0.247,0.247,0.247,0.247,0.193,0.193,0.193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247,0.247,0.247,0.247,0.247
760,1,1,1,1,1,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,0.176,0.176,0.176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,0.176,0.176,0.176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151
761,1,1,1,1,1,1,1,1,1,1,1,0.055,0.055,0.055,0.055,0.055,0.156,0.156,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055,0.055,0.055,0.055,0.055,0.156,0.156,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055,0.055,0.055,0.055,0.055
762,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.144,0.144,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.144,0.144,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
763,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.149,0.149,0.149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.149,0.149,0.149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
764,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.156,0.156,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.156,0.156,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
765,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.148,0.148,0.148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.148,0.148,0.148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
766,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.127,0.127,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.127,0.127,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
767,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.105,0.105,0.105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.105,0.105,0.105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
768,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.077,0.077,0.077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.077,0.077,0.077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
769,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.058,0.058,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.058,0.058,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
770,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
771,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057,0.057,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057,0.057,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
772,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057,0.057,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057,0.057,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
773,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.05,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.05,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
774,1,1,1,1,1,1,1,1,1,1,1,0.003,0.003,0.003,0.003,0.003,0.049,0.049,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003,0.003,0.003,0.003,0.003,0.049,0.049,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003,0.003,0.003,0.003,0.003
775,1,1,1,1,1,1,1,1,1,1,1,0.106,0.106,0.106,0.106,0.106,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.106,0.106,0.106,0.106,0.106,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.106,0.106,0.106,0.106,0.106
776,1,1,1,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262,0.053,0.053,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262,0.262,0.262,0.262,0.262
777,1,1,1,1,1,1,1,1,1,1,1,0.383,0.383,0.383,0.383,0.383,0.063,0.063,0.063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.383,0.383,0.383,0.383,0.383,0.063,0.063,0.063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.383,0.383,0.383,0.383,0.383
778,1,1,1,1,1,1,1,1,1,1,1,0.465,0.465,0.465,0.465,0.465,0.081,0.081,0.081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.465,0.465,0.465,0.465,0.081,0.081,0.081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465,0.465,0.465,0.465,0.465
779,1,1,1,1,1,1,1,1,1,1,1,0.522,0.522,0.522,0.522,0.522,0.103,0.103,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.522,0.522,0.522,0.522,0.522,0.103,0.103,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.522,0.522,0.522,0.522,0.522
780,1,1,1,1,1,1,1,1,1,1,1,0.531,0.531,0.531,0.531,0.531,0.124,0.124,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.531,0.531,0.531,0.531,0.531,0.124,0.124,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.531,0.531,0.531,0.531,0.531
781,1,1,1,1,1,1,1,1,1,1,1,0.501,0.501,0.501,0.501,0.501,0.136,0.136,0.136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.501,0.501,0.501,0.501,0.501,0.136,0.136,0.136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.501,0.501,0.501,0.501,0.501
782,1,1,1,1,1,1,1,1,1,1,1,0.413,0.413,0.413,0.413,0.413,0.144,0.144,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.413,0.413,0.413,0.413,0.413,0.144,0.144,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.413,0.413,0.413,0.413,0.413
783,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315,0.15,0.15,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315,0.15,0.15,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315
784,1,1,1,1,1,1,1,1,1,1,1,0.189,0.189,0.189,0.189,0.189,0.144,0.144,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189,0.189,0.189,0.189,0.189,0.144,0.144,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189,0.189,0.189,0.189,0.189
785,1,1,1,1,1,1,1,1,1,1,1,0.067,0.067,0.067,0.067,0.067,0.127,0.127,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.067,0.067,0.067,0.067,0.067,0.127,0.127,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.067,0.067,0.067,0.067,0.067
786,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.092,0.092,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.092,0.092,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
787,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.066,0.066,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.066,0.066,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
788,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.049,0.049,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.049,0.049,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
789,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.034,0.034,0.034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.034,0.034,0.034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
790,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.019,0.019,0.019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.019,0.019,0.019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
791,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
792,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.006,0.006,0.006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.006,0.006,0.006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
793,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.004,0.004,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.004,0.004,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
794,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.002,0.002,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.002,0.002,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
795,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
796,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.001,0.001,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
797,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.002,0.002,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.002,0.002,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
798,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.003,0.003,0.003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.003,0.003,0.003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
