R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
111,5,kalimantan,north_kalimantan,plta_kalseltengtimra_kuota_tersebar,hydropower,100,0,2024,plan,jetp,,1,2200000,0,0,40200,0,0.48,100,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
112,5,kalimantan,north_kalimantan,plta_kalseltengtimra_kuota_tersebar,hydropower,100,0,2026,plan,jetp,,1,2200000,0,0,40200,0,0.48,100,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
113,3,kalimantan,central_kalimantan,plta_muara_juloi,hydropower,170,0,2026,plan,jetp,,1,2200000,0,0,40200,0,0.48,170,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
114,3,kalimantan,central_kalimantan,plta_muara_juloi,hydropower,170,0,2027,plan,jetp,,1,2200000,0,0,40200,0,0.48,170,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
115,1,kalimantan,west_kalimantan,west_kalimantan_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,3440000,0,0,43000,0,0.22,0,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
116,2,kalimantan,south_kalimantan,south_kalimantan_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,3440000,0,0,43000,0,0.22,0,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
117,3,kalimantan,central_kalimantan,central_kalimantan_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,3440000,0,0,43000,0,0.22,0,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
118,4,kalimantan,east_kalimantan,east_kalimantan_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,3440000,0,0,43000,0,0.22,0,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
119,5,kalimantan,north_kalimantan,north_kalimantan_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,3440000,0,0,43000,0,0.22,0,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
120,1,kalimantan,west_kalimantan,west_kalimantan_hydropower_potential_ruen,hydropower,4737,0,,potential,,,1,2200000,0,0,40200,0,0.48,4737,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
121,2,kalimantan,south_kalimantan,south_kalimantan_hydropower_potential_ruen,hydropower,5615,0,,potential,,,1,2200000,0,0,40200,0,0.48,5615,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
122,3,kalimantan,central_kalimantan,central_kalimantan_hydropower_potential_ruen,hydropower,5615,0,,potential,,,1,2200000,0,0,40200,0,0.48,5615,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
123,4,kalimantan,east_kalimantan,east_kalimantan_hydropower_potential_ruen,hydropower,5614,0,,potential,,,1,2200000,0,0,40200,0,0.48,5614,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
124,5,kalimantan,north_kalimantan,north_kalimantan_hydropower_potential_ruen,hydropower,0,0,,potential,,,1,2200000,0,0,40200,0,0.48,0,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,0,
125,1,kalimantan,west_kalimantan,west_kalimantan_hydropower_mini_potential_ruen,hydropower_mini,124,0,,potential,,,1,2200000,0,0,40200,0,0.48,124,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
126,2,kalimantan,south_kalimantan,south_kalimantan_hydropower_mini_potential_ruen,hydropower_mini,158,0,,potential,,,1,2200000,0,0,40200,0,0.48,158,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
127,3,kalimantan,central_kalimantan,central_kalimantan_hydropower_mini_potential_ruen,hydropower_mini,3313,0,,potential,,,1,2200000,0,0,40200,0,0.48,3313,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
128,4,kalimantan,east_kalimantan,east_kalimantan_hydropower_mini_potential_ruen,hydropower_mini,3562,0,,potential,,,1,2200000,0,0,40200,0,0.48,3562,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
129,5,kalimantan,north_kalimantan,north_kalimantan_hydropower_mini_potential_ruen,hydropower_mini,943,0,,potential,,,1,2200000,0,0,40200,0,0.48,943,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
130,1,kalimantan,west_kalimantan,west_kalimantan_biomass_potential_ruen,biomass,1279,0,,potential,,,1,2150000,0,0,89200,0,0.1,1279,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,1,
131,2,kalimantan,south_kalimantan,south_kalimantan_biomass_potential_ruen,biomass,1266,0,,potential,,,1,2150000,0,0,89200,0,0.1,1266,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,1,
132,3,kalimantan,central_kalimantan,central_kalimantan_biomass_potential_ruen,biomass,1487,0,,potential,,,1,2150000,0,0,89200,0,0.1,1487,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,1,
133,4,kalimantan,east_kalimantan,east_kalimantan_biomass_potential_ruen,biomass,473,0,,potential,,,1,2150000,0,0,89200,0,0.1,473,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,1,
134,5,kalimantan,north_kalimantan,north_kalimantan_biomass_potential_ruen,biomass,473,0,,potential,,,1,2150000,0,0,89200,0,0.1,473,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,1,
135,1,kalimantan,west_kalimantan,west_kalimantan_biogas_potential_ruen,biogas,29,0,,potential,,,1,2150000,0,0,89200,0,0.1,29,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,0,
136,2,kalimantan,south_kalimantan,south_kalimantan_biogas_potential_ruen,biogas,24,0,,potential,,,1,2150000,0,0,89200,0,0.1,24,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,0,
137,3,kalimantan,central_kalimantan,central_kalimantan_biogas_potential_ruen,biogas,12,0,,potential,,,1,2150000,0,0,89200,0,0.1,12,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,0,
138,4,kalimantan,east_kalimantan,east_kalimantan_biogas_potential_ruen,biogas,9,0,,potential,,,1,2150000,0,0,89200,0,0.1,9,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,0,
139,5,kalimantan,north_kalimantan,north_kalimantan_biogas_potential_ruen,biogas,9,0,,potential,,,1,2150000,0,0,89200,0,0.1,9,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,,,0,
140,1,kalimantan,west_kalimantan,west_kalimantan_solar_potential_ruen,solar,20113,0,,potential,,,1,560000,0,0,10000,0,0,20113,0,1,1,0,0,0,0,None,0,0,0,0,0,1,0,0,,,1,
141,2,kalimantan,south_kalimantan,south_kalimantan_solar_potential_ruen,solar,6031,0,,potential,,,1,560000,0,0,10000,0,0,6031,0,1,1,0,0,0,0,None,0,0,0,0,0,1,0,0,,,1,
142,3,kalimantan,central_kalimantan,central_kalimantan_solar_potential_ruen,solar,8459,0,,potential,,,1,560000,0,0,10000,0,0,8459,0,1,1,0,0,0,0,None,0,0,0,0,0,1,0,0,,,1,
143,4,kalimantan,east_kalimantan,east_kalimantan_solar_potential_ruen,solar,13479,0,,potential,,,1,560000,0,0,10000,0,0,13479,0,1,1,0,0,0,0,None,0,0,0,0,0,1,0,0,,,1,
144,5,kalimantan,north_kalimantan,north_kalimantan_solar_potential_ruen,solar,4643,0,,potential,,,1,560000,0,0,10000,0,0,4643,0,1,1,0,0,0,0,None,0,0,0,0,0,1,0,0,,,1,
145,1,kalimantan,west_kalimantan,west_kalimantan_wind_potential_ruen,wind,554,0,,potential,,,1,1280000,0,0,51000,0,0,554,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
146,2,kalimantan,south_kalimantan,south_kalimantan_wind_potential_ruen,wind,1006,0,,potential,,,1,1280000,0,0,51000,0,0,1006,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
147,3,kalimantan,central_kalimantan,central_kalimantan_wind_potential_ruen,wind,681,0,,potential,,,1,1280000,0,0,51000,0,0,681,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
148,4,kalimantan,east_kalimantan,east_kalimantan_wind_potential_ruen,wind,212,0,,potential,,,1,1280000,0,0,51000,0,0,212,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
149,5,kalimantan,north_kalimantan,north_kalimantan_wind_potential_ruen,wind,73,0,,potential,,,1,1280000,0,0,51000,0,0,73,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
150,1,kalimantan,west_kalimantan,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
151,1,kalimantan,west_kalimantan,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
152,1,kalimantan,west_kalimantan,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
153,1,kalimantan,west_kalimantan,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
154,1,kalimantan,west_kalimantan,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
155,1,kalimantan,west_kalimantan,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
156,1,kalimantan,west_kalimantan,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
157,1,kalimantan,west_kalimantan,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
158,1,kalimantan,west_kalimantan,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
159,1,kalimantan,west_kalimantan,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
160,1,kalimantan,west_kalimantan,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
161,1,kalimantan,west_kalimantan,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
162,2,kalimantan,south_kalimantan,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
163,2,kalimantan,south_kalimantan,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
164,2,kalimantan,south_kalimantan,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
165,2,kalimantan,south_kalimantan,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
166,2,kalimantan,south_kalimantan,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
167,2,kalimantan,south_kalimantan,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
168,2,kalimantan,south_kalimantan,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
169,2,kalimantan,south_kalimantan,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
170,2,kalimantan,south_kalimantan,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
171,2,kalimantan,south_kalimantan,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
172,2,kalimantan,south_kalimantan,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
173,2,kalimantan,south_kalimantan,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
174,3,kalimantan,central_kalimantan,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
175,3,kalimantan,central_kalimantan,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
176,3,kalimantan,central_kalimantan,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
177,3,kalimantan,central_kalimantan,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
178,3,kalimantan,central_kalimantan,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
179,3,kalimantan,central_kalimantan,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
180,3,kalimantan,central_kalimantan,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
181,3,kalimantan,central_kalimantan,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
182,3,kalimantan,central_kalimantan,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
183,3,kalimantan,central_kalimantan,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
184,3,kalimantan,central_kalimantan,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
185,3,kalimantan,central_kalimantan,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
186,4,kalimantan,east_kalimantan,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
187,4,kalimantan,east_kalimantan,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
188,4,kalimantan,east_kalimantan,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
189,4,kalimantan,east_kalimantan,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
190,4,kalimantan,east_kalimantan,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
191,4,kalimantan,east_kalimantan,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
192,4,kalimantan,east_kalimantan,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
193,4,kalimantan,east_kalimantan,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
194,4,kalimantan,east_kalimantan,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
195,4,kalimantan,east_kalimantan,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
196,4,kalimantan,east_kalimantan,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
197,4,kalimantan,east_kalimantan,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
198,5,kalimantan,north_kalimantan,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
199,5,kalimantan,north_kalimantan,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
200,5,kalimantan,north_kalimantan,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
201,5,kalimantan,north_kalimantan,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
202,5,kalimantan,north_kalimantan,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
203,5,kalimantan,north_kalimantan,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
204,5,kalimantan,north_kalimantan,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
205,5,kalimantan,north_kalimantan,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
206,5,kalimantan,north_kalimantan,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
207,5,kalimantan,north_kalimantan,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
208,5,kalimantan,north_kalimantan,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
209,5,kalimantan,north_kalimantan,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
210,1,kalimantan,west_kalimantan,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
211,2,kalimantan,south_kalimantan,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
212,3,kalimantan,central_kalimantan,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
213,4,kalimantan,east_kalimantan,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
214,5,kalimantan,north_kalimantan,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
