Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,821,902,434,1439,293
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,816,896,432,1429,292
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,805,885,427,1412,288
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,850,933,449,1488,303
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,867,952,459,1517,309
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,863,947,457,1511,308
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,846,928,447,1480,302
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,803,881,425,1406,287
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,828,909,439,1450,295
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,846,929,448,1481,302
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,832,913,440,1456,296
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,804,883,426,1408,287
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,785,862,415,1374,281
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,747,820,395,1308,267
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,712,782,376,1246,255
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,688,755,364,1204,245
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,668,734,354,1171,239
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,656,721,348,1149,234
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,640,702,338,1119,228
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,653,717,346,1143,233
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,658,722,348,1152,234
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,666,732,353,1166,238
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,734,807,389,1286,262
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,772,849,409,1353,276
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,796,874,422,1393,284
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,799,877,423,1398,286
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,784,861,415,1373,280
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,803,883,426,1407,287
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,842,925,446,1475,301
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,849,932,449,1487,303
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,833,915,441,1460,298
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,790,868,419,1384,282
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,817,897,432,1431,292
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,835,918,442,1462,299
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,818,898,433,1433,293
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,795,873,421,1392,284
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,782,858,413,1369,278
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,755,830,401,1323,270
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,716,787,379,1255,256
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,694,763,368,1215,248
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,668,735,354,1172,239
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,653,716,346,1141,233
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,640,702,338,1119,228
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,643,705,340,1125,230
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,633,696,335,1109,226
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,606,666,320,1061,217
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,657,721,348,1149,234
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,689,756,365,1206,246
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,708,777,375,1239,252
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,705,773,373,1233,251
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,699,768,370,1224,250
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,719,790,381,1260,257
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,746,820,395,1307,267
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,753,827,398,1319,269
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,747,820,395,1308,267
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,741,813,392,1297,264
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,777,854,411,1361,277
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,794,871,420,1389,283
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,780,856,412,1365,278
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,764,839,404,1337,273
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,717,788,379,1256,256
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,689,756,365,1206,246
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,665,731,352,1166,238
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,637,700,337,1115,227
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,618,678,327,1080,220
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,610,670,322,1068,218
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,606,665,320,1061,217
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,596,654,316,1044,213
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,562,618,298,985,201
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,580,637,308,1016,207
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,604,663,319,1057,215
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,625,686,331,1094,224
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,629,691,333,1102,225
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,631,693,334,1106,225
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,655,719,347,1147,233
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,672,738,355,1176,240
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,675,741,357,1182,240
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,679,747,359,1189,243
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,664,730,352,1163,237
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,668,734,354,1170,238
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,738,811,391,1294,264
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,743,816,393,1300,265
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,735,807,389,1287,263
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,723,793,383,1264,258
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,697,766,369,1220,249
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,659,723,349,1154,236
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,630,692,334,1104,225
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,612,673,324,1073,219
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,599,658,317,1051,214
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,592,651,314,1038,212
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,598,656,316,1047,213
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,615,676,326,1078,220
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,642,705,339,1124,230
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,723,793,383,1264,258
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,767,842,406,1344,274
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,793,870,420,1388,283
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,798,876,422,1396,284
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,787,866,416,1379,281
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,813,893,430,1424,290
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,841,924,445,1473,300
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,841,924,445,1474,300
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,836,918,443,1464,299
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,783,860,414,1372,280
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,763,838,404,1336,273
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,814,893,430,1425,290
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,813,893,430,1424,290
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,788,866,418,1380,281
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,764,839,404,1337,273
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,735,808,389,1288,263
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,697,766,369,1221,249
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,669,735,354,1172,239
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,651,715,345,1140,232
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,629,691,333,1102,225
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,621,682,329,1088,221
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,625,687,331,1095,224
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,642,704,339,1124,228
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,651,716,345,1141,232
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,728,800,386,1274,259
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,767,842,406,1343,274
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,789,867,418,1382,282
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,789,868,419,1383,282
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,781,857,413,1367,278
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,807,887,427,1414,288
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,839,922,444,1469,300
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,848,931,449,1485,302
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,839,921,444,1469,300
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,786,863,416,1377,281
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,767,842,406,1343,274
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,820,902,434,1437,293
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,817,897,432,1430,292
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,793,871,420,1388,283
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,777,853,411,1360,277
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,743,816,393,1299,265
,,,,,,,,,746,2,22,2,2023-02-22T00:50:00+08:00,701,770,371,1228,250
,,,,,,,,,747,2,22,3,2023-02-22T01:50:00+08:00,674,740,357,1180,240
,,,,,,,,,748,2,22,4,2023-02-22T02:50:00+08:00,648,713,344,1136,232
,,,,,,,,,749,2,22,5,2023-02-22T03:50:00+08:00,638,701,337,1117,227
,,,,,,,,,750,2,22,6,2023-02-22T04:50:00+08:00,629,691,333,1103,225
,,,,,,,,,751,2,22,7,2023-02-22T05:50:00+08:00,634,697,336,1111,226
,,,,,,,,,752,2,22,8,2023-02-22T06:50:00+08:00,647,710,342,1134,231
,,,,,,,,,753,2,22,9,2023-02-22T07:50:00+08:00,656,720,347,1148,234
,,,,,,,,,754,2,22,10,2023-02-22T08:50:00+08:00,727,798,385,1272,259
,,,,,,,,,755,2,22,11,2023-02-22T09:50:00+08:00,766,842,406,1342,274
,,,,,,,,,756,2,22,12,2023-02-22T10:50:00+08:00,783,860,414,1371,280
,,,,,,,,,757,2,22,13,2023-02-22T11:50:00+08:00,792,869,419,1385,282
,,,,,,,,,758,2,22,14,2023-02-22T12:50:00+08:00,771,847,408,1352,276
,,,,,,,,,759,2,22,15,2023-02-22T13:50:00+08:00,798,876,422,1396,284
,,,,,,,,,760,2,22,16,2023-02-22T14:50:00+08:00,829,909,439,1450,295
,,,,,,,,,761,2,22,17,2023-02-22T15:50:00+08:00,836,918,443,1464,299
,,,,,,,,,762,2,22,18,2023-02-22T16:50:00+08:00,834,915,442,1461,298
,,,,,,,,,763,2,22,19,2023-02-22T17:50:00+08:00,784,861,415,1373,280
,,,,,,,,,764,2,22,20,2023-02-22T18:50:00+08:00,771,847,408,1352,276
,,,,,,,,,765,2,22,21,2023-02-22T19:50:00+08:00,824,905,437,1443,294
,,,,,,,,,766,2,22,22,2023-02-22T20:50:00+08:00,816,896,432,1429,292
,,,,,,,,,767,2,22,23,2023-02-22T21:50:00+08:00,796,874,422,1394,284
,,,,,,,,,768,2,22,24,2023-02-22T22:50:00+08:00,781,857,413,1367,278
,,,,,,,,,769,2,23,1,2023-02-22T23:50:00+08:00,748,821,395,1309,267
,,,,,,,,,770,2,23,2,2023-02-23T00:50:00+08:00,709,778,375,1242,253
,,,,,,,,,771,2,23,3,2023-02-23T01:50:00+08:00,677,743,358,1186,242
,,,,,,,,,772,2,23,4,2023-02-23T02:50:00+08:00,657,721,348,1150,234
,,,,,,,,,773,2,23,5,2023-02-23T03:50:00+08:00,638,700,337,1116,227
,,,,,,,,,774,2,23,6,2023-02-23T04:50:00+08:00,628,689,332,1099,224
,,,,,,,,,775,2,23,7,2023-02-23T05:50:00+08:00,629,691,333,1102,225
,,,,,,,,,776,2,23,8,2023-02-23T06:50:00+08:00,645,708,341,1129,231
,,,,,,,,,777,2,23,9,2023-02-23T07:50:00+08:00,655,720,347,1148,234
,,,,,,,,,778,2,23,10,2023-02-23T08:50:00+08:00,728,799,385,1274,259
,,,,,,,,,779,2,23,11,2023-02-23T09:50:00+08:00,768,843,407,1345,274
,,,,,,,,,780,2,23,12,2023-02-23T10:50:00+08:00,793,871,420,1389,283
,,,,,,,,,781,2,23,13,2023-02-23T11:50:00+08:00,793,871,420,1389,283
,,,,,,,,,782,2,23,14,2023-02-23T12:50:00+08:00,781,858,413,1368,278
,,,,,,,,,783,2,23,15,2023-02-23T13:50:00+08:00,812,892,430,1421,290
,,,,,,,,,784,2,23,16,2023-02-23T14:50:00+08:00,824,906,437,1444,294
,,,,,,,,,785,2,23,17,2023-02-23T15:50:00+08:00,833,914,441,1457,298
,,,,,,,,,786,2,23,18,2023-02-23T16:50:00+08:00,828,909,439,1450,295
,,,,,,,,,787,2,23,19,2023-02-23T17:50:00+08:00,785,862,415,1376,281
,,,,,,,,,788,2,23,20,2023-02-23T18:50:00+08:00,767,842,406,1343,274
,,,,,,,,,789,2,23,21,2023-02-23T19:50:00+08:00,825,907,438,1446,295
,,,,,,,,,790,2,23,22,2023-02-23T20:50:00+08:00,818,898,432,1431,292
,,,,,,,,,791,2,23,23,2023-02-23T21:50:00+08:00,792,870,420,1386,283
,,,,,,,,,792,2,23,24,2023-02-23T22:50:00+08:00,779,855,412,1364,278
,,,,,,,,,793,2,24,1,2023-02-23T23:50:00+08:00,749,822,396,1311,268
,,,,,,,,,794,2,24,2,2023-02-24T00:50:00+08:00,712,782,377,1247,255
,,,,,,,,,795,2,24,3,2023-02-24T01:50:00+08:00,682,749,360,1194,244
,,,,,,,,,796,2,24,4,2023-02-24T02:50:00+08:00,661,725,350,1158,236
,,,,,,,,,797,2,24,5,2023-02-24T03:50:00+08:00,638,701,338,1117,227
,,,,,,,,,798,2,24,6,2023-02-24T04:50:00+08:00,626,688,332,1097,224
,,,,,,,,,799,2,24,7,2023-02-24T05:50:00+08:00,637,699,337,1114,227
,,,,,,,,,800,2,24,8,2023-02-24T06:50:00+08:00,642,704,339,1124,228
,,,,,,,,,801,2,24,9,2023-02-24T07:50:00+08:00,647,710,342,1133,231
,,,,,,,,,802,2,24,10,2023-02-24T08:50:00+08:00,712,783,377,1247,255
,,,,,,,,,803,2,24,11,2023-02-24T09:50:00+08:00,748,822,396,1310,267
,,,,,,,,,804,2,24,12,2023-02-24T10:50:00+08:00,765,840,405,1340,274
,,,,,,,,,805,2,24,13,2023-02-24T11:50:00+08:00,776,852,410,1358,277
,,,,,,,,,806,2,24,14,2023-02-24T12:50:00+08:00,759,833,402,1328,271
,,,,,,,,,807,2,24,15,2023-02-24T13:50:00+08:00,768,843,407,1345,274
,,,,,,,,,808,2,24,16,2023-02-24T14:50:00+08:00,801,880,424,1403,286
,,,,,,,,,809,2,24,17,2023-02-24T15:50:00+08:00,822,904,435,1441,294
,,,,,,,,,810,2,24,18,2023-02-24T16:50:00+08:00,825,907,438,1446,295
,,,,,,,,,811,2,24,19,2023-02-24T17:50:00+08:00,784,861,415,1373,280
,,,,,,,,,812,2,24,20,2023-02-24T18:50:00+08:00,765,840,405,1340,273
,,,,,,,,,813,2,24,21,2023-02-24T19:50:00+08:00,816,896,432,1429,292
,,,,,,,,,814,2,24,22,2023-02-24T20:50:00+08:00,808,888,428,1416,289
,,,,,,,,,815,2,24,23,2023-02-24T21:50:00+08:00,788,866,418,1381,282
,,,,,,,,,816,2,24,24,2023-02-24T22:50:00+08:00,777,853,411,1360,277
,,,,,,,,,817,2,25,1,2023-02-24T23:50:00+08:00,750,824,397,1313,268
,,,,,,,,,818,2,25,2,2023-02-25T00:50:00+08:00,710,780,376,1244,253
,,,,,,,,,819,2,25,3,2023-02-25T01:50:00+08:00,684,752,363,1199,244
,,,,,,,,,820,2,25,4,2023-02-25T02:50:00+08:00,659,724,349,1154,236
,,,,,,,,,821,2,25,5,2023-02-25T03:50:00+08:00,639,701,338,1118,228
,,,,,,,,,822,2,25,6,2023-02-25T04:50:00+08:00,625,686,331,1093,223
,,,,,,,,,823,2,25,7,2023-02-25T05:50:00+08:00,623,684,330,1091,223
,,,,,,,,,824,2,25,8,2023-02-25T06:50:00+08:00,621,682,329,1087,221
,,,,,,,,,825,2,25,9,2023-02-25T07:50:00+08:00,599,658,317,1050,214
,,,,,,,,,826,2,25,10,2023-02-25T08:50:00+08:00,646,709,341,1130,231
,,,,,,,,,827,2,25,11,2023-02-25T09:50:00+08:00,677,743,358,1185,242
,,,,,,,,,828,2,25,12,2023-02-25T10:50:00+08:00,702,771,372,1230,251
,,,,,,,,,829,2,25,13,2023-02-25T11:50:00+08:00,702,772,372,1231,251
,,,,,,,,,830,2,25,14,2023-02-25T12:50:00+08:00,684,752,363,1199,244
,,,,,,,,,831,2,25,15,2023-02-25T13:50:00+08:00,698,767,369,1222,249
,,,,,,,,,832,2,25,16,2023-02-25T14:50:00+08:00,711,781,376,1245,253
,,,,,,,,,833,2,25,17,2023-02-25T15:50:00+08:00,721,792,382,1263,257
,,,,,,,,,834,2,25,18,2023-02-25T16:50:00+08:00,725,795,384,1269,258
,,,,,,,,,835,2,25,19,2023-02-25T17:50:00+08:00,706,774,373,1235,252
,,,,,,,,,836,2,25,20,2023-02-25T18:50:00+08:00,708,777,374,1239,252
,,,,,,,,,837,2,25,21,2023-02-25T19:50:00+08:00,766,841,406,1342,274
,,,,,,,,,838,2,25,22,2023-02-25T20:50:00+08:00,764,839,405,1337,273
,,,,,,,,,839,2,25,23,2023-02-25T21:50:00+08:00,746,819,394,1306,267
,,,,,,,,,840,2,25,24,2023-02-25T22:50:00+08:00,731,803,387,1281,261
,,,,,,,,,841,11,12,1,2023-11-11T23:00:00+08:00,748,822,396,1310,268
,,,,,,,,,842,11,12,2,2023-11-12T00:00:00+08:00,721,792,382,1263,257
,,,,,,,,,843,11,12,3,2023-11-12T01:00:00+08:00,695,763,368,1216,248
,,,,,,,,,844,11,12,4,2023-11-12T02:00:00+08:00,673,739,356,1178,240
,,,,,,,,,845,11,12,5,2023-11-12T03:00:00+08:00,647,710,342,1133,231
,,,,,,,,,846,11,12,6,2023-11-12T04:00:00+08:00,629,691,333,1102,225
,,,,,,,,,847,11,12,7,2023-11-12T05:00:00+08:00,619,680,328,1083,221
,,,,,,,,,848,11,12,8,2023-11-12T06:00:00+08:00,616,678,327,1080,220
,,,,,,,,,849,11,12,9,2023-11-12T07:00:00+08:00,599,658,318,1051,214
,,,,,,,,,850,11,12,10,2023-11-12T08:00:00+08:00,552,606,292,967,198
,,,,,,,,,851,11,12,11,2023-11-12T09:00:00+08:00,550,603,291,961,196
,,,,,,,,,852,11,12,12,2023-11-12T10:00:00+08:00,576,632,304,1008,206
,,,,,,,,,853,11,12,13,2023-11-12T11:00:00+08:00,593,651,314,1039,212
,,,,,,,,,854,11,12,14,2023-11-12T12:00:00+08:00,594,652,315,1041,212
,,,,,,,,,855,11,12,15,2023-11-12T13:00:00+08:00,603,662,319,1055,215
,,,,,,,,,856,11,12,16,2023-11-12T14:00:00+08:00,620,681,328,1086,221
,,,,,,,,,857,11,12,17,2023-11-12T15:00:00+08:00,643,706,340,1126,230
,,,,,,,,,858,11,12,18,2023-11-12T16:00:00+08:00,657,722,348,1151,234
,,,,,,,,,859,11,12,19,2023-11-12T17:00:00+08:00,659,723,349,1153,236
,,,,,,,,,860,11,12,20,2023-11-12T18:00:00+08:00,660,725,350,1156,236
,,,,,,,,,861,11,12,21,2023-11-12T19:00:00+08:00,707,776,374,1237,252
,,,,,,,,,862,11,12,22,2023-11-12T20:00:00+08:00,738,811,391,1293,264
,,,,,,,,,863,11,12,23,2023-11-12T21:00:00+08:00,733,805,388,1284,262
,,,,,,,,,864,11,12,24,2023-11-12T22:00:00+08:00,719,790,381,1260,257
,,,,,,,,,865,11,13,1,2023-11-12T23:00:00+08:00,714,785,378,1251,255
,,,,,,,,,866,11,13,2,2023-11-13T00:00:00+08:00,697,766,369,1222,249
,,,,,,,,,867,11,13,3,2023-11-13T01:00:00+08:00,665,731,352,1165,238
,,,,,,,,,868,11,13,4,2023-11-13T02:00:00+08:00,643,706,340,1126,230
,,,,,,,,,869,11,13,5,2023-11-13T03:00:00+08:00,621,681,329,1086,221
,,,,,,,,,870,11,13,6,2023-11-13T04:00:00+08:00,598,657,317,1047,213
,,,,,,,,,871,11,13,7,2023-11-13T05:00:00+08:00,594,652,315,1041,212
,,,,,,,,,872,11,13,8,2023-11-13T06:00:00+08:00,594,652,314,1040,212
,,,,,,,,,873,11,13,9,2023-11-13T07:00:00+08:00,580,637,308,1017,207
,,,,,,,,,874,11,13,10,2023-11-13T08:00:00+08:00,564,620,299,990,201
,,,,,,,,,875,11,13,11,2023-11-13T09:00:00+08:00,592,650,313,1037,212
,,,,,,,,,876,11,13,12,2023-11-13T10:00:00+08:00,627,688,332,1098,224
,,,,,,,,,877,11,13,13,2023-11-13T11:00:00+08:00,651,716,345,1140,232
,,,,,,,,,878,11,13,14,2023-11-13T12:00:00+08:00,661,726,350,1158,236
,,,,,,,,,879,11,13,15,2023-11-13T13:00:00+08:00,672,737,355,1175,239
,,,,,,,,,880,11,13,16,2023-11-13T14:00:00+08:00,694,761,367,1214,248
,,,,,,,,,881,11,13,17,2023-11-13T15:00:00+08:00,712,782,377,1247,255
,,,,,,,,,882,11,13,18,2023-11-13T16:00:00+08:00,714,784,377,1249,255
,,,,,,,,,883,11,13,19,2023-11-13T17:00:00+08:00,706,775,374,1236,252
,,,,,,,,,884,11,13,20,2023-11-13T18:00:00+08:00,693,760,367,1213,248
,,,,,,,,,885,11,13,21,2023-11-13T19:00:00+08:00,741,812,392,1296,264
,,,,,,,,,886,11,13,22,2023-11-13T20:00:00+08:00,763,838,404,1335,273
,,,,,,,,,887,11,13,23,2023-11-13T21:00:00+08:00,758,832,401,1325,270
,,,,,,,,,888,11,13,24,2023-11-13T22:00:00+08:00,744,817,394,1303,265
,,,,,,,,,889,11,14,1,2023-11-13T23:00:00+08:00,734,806,389,1286,262
,,,,,,,,,890,11,14,2,2023-11-14T00:00:00+08:00,706,775,374,1236,252
,,,,,,,,,891,11,14,3,2023-11-14T01:00:00+08:00,669,735,354,1172,239
,,,,,,,,,892,11,14,4,2023-11-14T02:00:00+08:00,649,713,344,1137,232
,,,,,,,,,893,11,14,5,2023-11-14T03:00:00+08:00,632,695,335,1106,226
,,,,,,,,,894,11,14,6,2023-11-14T04:00:00+08:00,613,674,324,1075,219
,,,,,,,,,895,11,14,7,2023-11-14T05:00:00+08:00,606,665,320,1061,217
,,,,,,,,,896,11,14,8,2023-11-14T06:00:00+08:00,615,675,326,1077,219
,,,,,,,,,897,11,14,9,2023-11-14T07:00:00+08:00,624,686,331,1093,223
,,,,,,,,,898,11,14,10,2023-11-14T08:00:00+08:00,662,727,351,1160,237
,,,,,,,,,899,11,14,11,2023-11-14T09:00:00+08:00,750,823,396,1312,268
,,,,,,,,,900,11,14,12,2023-11-14T10:00:00+08:00,788,866,418,1380,281
,,,,,,,,,901,11,14,13,2023-11-14T11:00:00+08:00,808,888,428,1416,289
,,,,,,,,,902,11,14,14,2023-11-14T12:00:00+08:00,810,889,428,1418,289
,,,,,,,,,903,11,14,15,2023-11-14T13:00:00+08:00,800,879,424,1402,286
,,,,,,,,,904,11,14,16,2023-11-14T14:00:00+08:00,829,910,439,1451,296
,,,,,,,,,905,11,14,17,2023-11-14T15:00:00+08:00,848,931,449,1485,302
,,,,,,,,,906,11,14,18,2023-11-14T16:00:00+08:00,862,946,456,1509,307
,,,,,,,,,907,11,14,19,2023-11-14T17:00:00+08:00,839,922,444,1469,300
,,,,,,,,,908,11,14,20,2023-11-14T18:00:00+08:00,794,872,421,1391,283
,,,,,,,,,909,11,14,21,2023-11-14T19:00:00+08:00,820,901,434,1436,293
,,,,,,,,,910,11,14,22,2023-11-14T20:00:00+08:00,841,925,446,1474,301
,,,,,,,,,911,11,14,23,2023-11-14T21:00:00+08:00,831,912,440,1455,296
,,,,,,,,,912,11,14,24,2023-11-14T22:00:00+08:00,808,889,428,1417,289
,,,,,,,,,913,11,15,1,2023-11-14T23:00:00+08:00,788,867,418,1381,282
,,,,,,,,,914,11,15,2,2023-11-15T00:00:00+08:00,747,820,395,1307,267
,,,,,,,,,915,11,15,3,2023-11-15T01:00:00+08:00,715,785,378,1252,256
,,,,,,,,,916,11,15,4,2023-11-15T02:00:00+08:00,691,758,366,1209,246
,,,,,,,,,917,11,15,5,2023-11-15T03:00:00+08:00,664,730,352,1164,237
,,,,,,,,,918,11,15,6,2023-11-15T04:00:00+08:00,651,716,345,1141,233
,,,,,,,,,919,11,15,7,2023-11-15T05:00:00+08:00,645,708,341,1129,230
,,,,,,,,,920,11,15,8,2023-11-15T06:00:00+08:00,654,718,347,1146,233
