ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
56,pltp_ulumbu_6,1,geothermal,PLN,4.252064891759547e-13,8.4,-8.399999999999576,3.5613365459914193e-13,2.0367929586095377e-12,2.999456708853779e-13,0,0,0,1
57,pltp_oka_ile_ange_ftp2,1,geothermal,PLN,6.266973786325954e-13,4.2,-4.199999999999373,5.248932776465012e-13,2.9816686186641154e-12,4.390915583259019e-13,0,0,0,1
58,plts_rote,1,solar,PLN,2.3678876766487747e-11,0.42,-0.4199999999763211,1.9832352361307446e-11,2.8953799566600593e-11,4.263843705358002e-12,0,1,0,1
59,plts_sumba,1,solar,PLN,4.01537407691351e-12,2.1,-2.0999999999959846,3.363095063213186e-12,4.917474362986855e-12,7.241654782009181e-13,0,1,0,1
60,plts_sumba,1,solar,PLN,4.01537407691351e-12,2.1,-2.0999999999959846,3.363095063213186e-12,4.917474362986855e-12,7.241654782009181e-13,0,1,0,1
61,plt_ebt_base_timor_3,1,gas,PLN,7.482015007553855e-12,21.0,-20.999999999992518,6.2665961508953925e-12,2.8325035362866487e-11,4.171249561156676e-12,0,0,0,1
62,pltp_gunung_sirung,1,geothermal,PLN,4.2127268783381283e-13,2.1,-2.0999999999995786,3.528388811558696e-13,2.0171096572395254e-12,2.9704703506198136e-13,0,0,0,1
63,plts_sumba,1,solar,PLN,4.01537407691351e-12,2.1,-2.0999999999959846,3.363095063213186e-12,4.917474362986855e-12,7.241654782009181e-13,0,1,0,1
64,plts_sumba,1,solar,PLN,4.01537407691351e-12,2.1,-2.0999999999959846,3.363095063213186e-12,4.917474362986855e-12,7.241654782009181e-13,0,1,0,1
65,east_nusa_tenggara_solar_potential_ruen,1,solar,,4.7616266668773705e-11,3054.24,-3054.239999999952,3.98812235908761e-11,5.844521781576728e-11,8.606859128067624e-12,0,1,0,1
66,east_nusa_tenggara_wind_potential_ruen,1,wind,,2.4976077987574996e-11,4278.96,-4278.9599999999755,2.091882922225935e-11,7.591201342995432e-12,1.1179084108799923e-12,0,1,0,1
67,east_nusa_tenggara_geothermal_potential_ruen,1,geothermal,,1.2710721691826668e-12,314.16,-314.1599999999988,1.0645923531119063e-12,6.095142694165452e-12,8.975932761431165e-13,0,0,0,1
