Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5
,,,,,,,,,1233,1,31,9,2023-01-31T07:00:00+08:00,592,649,314,1009,188
,,,,,,,,,1234,1,31,10,2023-01-31T08:00:00+08:00,607,666,323,1035,193
,,,,,,,,,1235,1,31,11,2023-01-31T09:00:00+08:00,673,738,357,1147,214
,,,,,,,,,1236,1,31,12,2023-01-31T10:00:00+08:00,703,771,373,1198,224
,,,,,,,,,1237,1,31,13,2023-01-31T11:00:00+08:00,721,791,383,1228,229
,,,,,,,,,1238,1,31,14,2023-01-31T12:00:00+08:00,717,786,381,1222,228
,,,,,,,,,1239,1,31,15,2023-01-31T13:00:00+08:00,702,770,373,1196,223
,,,,,,,,,1240,1,31,16,2023-01-31T14:00:00+08:00,733,804,389,1249,233
,,,,,,,,,1241,1,31,17,2023-01-31T15:00:00+08:00,746,819,397,1272,238
,,,,,,,,,1242,1,31,18,2023-01-31T16:00:00+08:00,750,823,399,1279,239
,,,,,,,,,1243,1,31,19,2023-01-31T17:00:00+08:00,736,808,391,1255,234
,,,,,,,,,1244,1,31,20,2023-01-31T18:00:00+08:00,696,764,370,1186,222
,,,,,,,,,1245,1,31,21,2023-01-31T19:00:00+08:00,703,771,374,1198,224
,,,,,,,,,1246,1,31,22,2023-01-31T20:00:00+08:00,736,808,391,1255,234
,,,,,,,,,1247,1,31,23,2023-01-31T21:00:00+08:00,724,795,385,1235,231
,,,,,,,,,1248,1,31,24,2023-01-31T22:00:00+08:00,695,763,370,1185,221
,,,,,,,,,1249,2,1,1,2023-01-31T23:00:00+08:00,678,744,360,1156,216
,,,,,,,,,1250,2,1,2,2023-02-01T00:30:00+08:00,626,687,333,1067,199
,,,,,,,,,1251,2,1,3,2023-02-01T01:30:00+08:00,608,667,323,1036,193
,,,,,,,,,1252,2,1,4,2023-02-01T02:30:00+08:00,587,644,312,1001,187
,,,,,,,,,1253,2,1,5,2023-02-01T03:30:00+08:00,568,623,302,968,181
,,,,,,,,,1254,2,1,6,2023-02-01T04:30:00+08:00,562,616,299,958,179
,,,,,,,,,1255,2,1,7,2023-02-01T05:30:00+08:00,564,619,300,961,179
,,,,,,,,,1256,2,1,8,2023-02-01T06:30:00+08:00,593,650,315,1010,189
,,,,,,,,,1257,2,1,9,2023-02-01T07:30:00+08:00,588,645,313,1003,187
,,,,,,,,,1258,2,1,10,2023-02-01T08:30:00+08:00,631,692,335,1075,201
,,,,,,,,,1259,2,1,11,2023-02-01T09:30:00+08:00,674,739,358,1149,215
,,,,,,,,,1260,2,1,12,2023-02-01T10:30:00+08:00,697,765,371,1189,222
,,,,,,,,,1261,2,1,13,2023-02-01T11:30:00+08:00,710,779,377,1211,226
,,,,,,,,,1262,2,1,14,2023-02-01T12:30:00+08:00,689,756,366,1174,219
,,,,,,,,,1263,2,1,15,2023-02-01T13:30:00+08:00,705,773,374,1201,224
,,,,,,,,,1264,2,1,16,2023-02-01T14:30:00+08:00,743,815,395,1266,236
,,,,,,,,,1265,2,1,17,2023-02-01T15:30:00+08:00,748,821,397,1275,238
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,752,825,400,1282,239
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,722,792,384,1231,230
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,697,764,370,1187,222
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,730,801,388,1244,232
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,735,806,391,1253,234
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,724,794,385,1234,230
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,701,769,372,1195,223
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,674,740,358,1149,215
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,638,700,339,1087,203
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,612,671,325,1043,195
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,593,651,315,1011,189
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,577,633,306,983,184
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,567,622,301,966,180
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,574,630,305,979,183
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,599,657,318,1020,191
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,601,659,319,1024,191
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,660,724,351,1124,210
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,706,774,375,1203,225
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,730,801,388,1245,232
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,738,810,392,1258,235
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,716,785,380,1220,228
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,731,802,389,1246,233
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,763,837,406,1301,243
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,768,842,408,1308,244
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,768,842,408,1309,244
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,734,805,390,1251,234
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,701,770,373,1195,223
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,737,809,392,1257,235
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,734,805,390,1251,234
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,720,790,383,1227,229
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,700,768,372,1193,223
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,674,740,358,1149,215
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,638,700,339,1088,203
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,620,680,330,1057,197
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,599,657,318,1021,191
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,580,636,308,988,184
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,575,631,305,980,183
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,575,631,306,980,183
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,597,655,317,1018,190
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,602,661,320,1027,192
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,653,717,347,1113,208
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,695,762,369,1184,221
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,729,800,387,1243,232
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,738,810,392,1258,235
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,716,785,380,1220,228
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,703,771,373,1198,224
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,726,797,386,1238,231
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,733,804,390,1250,233
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,734,806,390,1252,234
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,708,776,376,1206,225
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,687,754,365,1171,219
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,722,792,384,1231,230
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,719,789,382,1225,229
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,699,767,372,1192,223
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,673,739,358,1147,214
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,653,717,347,1113,208
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,625,686,332,1066,199
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,600,658,319,1023,191
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,581,638,309,991,185
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,565,620,300,963,180
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,557,611,296,949,177
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,554,608,294,944,176
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,561,616,298,957,179
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,562,617,299,958,179
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,587,644,312,1001,187
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,619,679,329,1055,197
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,647,710,344,1103,206
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,658,722,350,1121,209
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,640,702,340,1091,204
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,644,706,342,1097,205
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,660,724,351,1125,210
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,661,726,352,1128,211
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,659,723,350,1124,210
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,656,720,349,1118,209
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,654,718,348,1115,208
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,694,761,369,1183,221
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,704,772,374,1199,224
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,688,755,366,1173,219
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,666,731,354,1136,212
