r_id,amman_mineral_power_station_unit_1,amman_mineral_power_station_unit_2,amman_mineral_power_station_unit_3,amman_mineral_power_station_unit_4,amman_mineral_power_station_geothermal,amman_mineral_power_station_geothermal,amman_mineral_power_station_geothermal,amman_mineral_power_station_geothermal,amman_mineral_power_station_geothermal,amman_mineral_power_station_solar,amman_mineral_power_station_solar,amman_mineral_power_station_solar,amman_mineral_power_station_solar,amman_mineral_power_station_solar,amman_mineral_power_station_wind
1047,1,1,1,1,1,1,1,1,1,0.45,0.45,0.45,0.45,0.45,0.11
1048,1,1,1,1,1,1,1,1,1,0.27,0.27,0.27,0.27,0.27,0.113
1049,1,1,1,1,1,1,1,1,1,0.073,0.073,0.073,0.073,0.073,0.112
1050,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.104
1051,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.102
1052,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.102
1053,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.111
1054,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.121
1055,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.139
1056,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.136
1057,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.14
1058,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.146
1059,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.128
1060,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.113
1061,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.094
1062,1,1,1,1,1,1,1,1,1,0.029,0.029,0.029,0.029,0.029,0.08
1063,1,1,1,1,1,1,1,1,1,0.21,0.21,0.21,0.21,0.21,0.05
1064,1,1,1,1,1,1,1,1,1,0.411,0.411,0.411,0.411,0.411,0.054
1065,1,1,1,1,1,1,1,1,1,0.559,0.559,0.559,0.559,0.559,0.086
1066,1,1,1,1,1,1,1,1,1,0.657,0.657,0.657,0.657,0.657,0.113
1067,1,1,1,1,1,1,1,1,1,0.709,0.709,0.709,0.709,0.709,0.129
1068,1,1,1,1,1,1,1,1,1,0.714,0.714,0.714,0.714,0.714,0.127
1069,1,1,1,1,1,1,1,1,1,0.676,0.676,0.676,0.676,0.676,0.119
1070,1,1,1,1,1,1,1,1,1,0.592,0.592,0.592,0.592,0.592,0.114
1071,1,1,1,1,1,1,1,1,1,0.459,0.459,0.459,0.459,0.459,0.109
1072,1,1,1,1,1,1,1,1,1,0.283,0.283,0.283,0.283,0.283,0.101
1073,1,1,1,1,1,1,1,1,1,0.087,0.087,0.087,0.087,0.087,0.07
1074,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.043
1075,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.037
1076,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.037
1077,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.035
1078,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.033
1079,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.03
1080,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.026
1081,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.022
1082,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.023
1083,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.029
1084,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.04
1085,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.054
1086,1,1,1,1,1,1,1,1,1,0.03,0.03,0.03,0.03,0.03,0.065
1087,1,1,1,1,1,1,1,1,1,0.207,0.207,0.207,0.207,0.207,0.05
1088,1,1,1,1,1,1,1,1,1,0.403,0.403,0.403,0.403,0.403,0.054
1089,1,1,1,1,1,1,1,1,1,0.551,0.551,0.551,0.551,0.551,0.078
1090,1,1,1,1,1,1,1,1,1,0.65,0.65,0.65,0.65,0.65,0.107
1091,1,1,1,1,1,1,1,1,1,0.704,0.704,0.704,0.704,0.704,0.122
1092,1,1,1,1,1,1,1,1,1,0.71,0.71,0.71,0.71,0.71,0.128
1093,1,1,1,1,1,1,1,1,1,0.672,0.672,0.672,0.672,0.672,0.126
1094,1,1,1,1,1,1,1,1,1,0.585,0.585,0.585,0.585,0.585,0.114
1095,1,1,1,1,1,1,1,1,1,0.454,0.454,0.454,0.454,0.454,0.093
1096,1,1,1,1,1,1,1,1,1,0.28,0.28,0.28,0.28,0.28,0.066
1097,1,1,1,1,1,1,1,1,1,0.086,0.086,0.086,0.086,0.086,0.041
1098,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.024
1099,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.015
1100,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.019
1101,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.037
1102,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.059
1103,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.084
1104,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.089
1105,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.09
1106,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.091
1107,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.097
1108,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.106
1109,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.112
1110,1,1,1,1,1,1,1,1,1,0.03,0.03,0.03,0.03,0.03,0.112
1111,1,1,1,1,1,1,1,1,1,0.209,0.209,0.209,0.209,0.209,0.124
1112,1,1,1,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.18
1113,1,1,1,1,1,1,1,1,1,0.548,0.548,0.548,0.548,0.548,0.227
1114,1,1,1,1,1,1,1,1,1,0.647,0.647,0.647,0.647,0.647,0.253
1115,1,1,1,1,1,1,1,1,1,0.699,0.699,0.699,0.699,0.699,0.272
1116,1,1,1,1,1,1,1,1,1,0.705,0.705,0.705,0.705,0.705,0.287
1117,1,1,1,1,1,1,1,1,1,0.667,0.667,0.667,0.667,0.667,0.292
1118,1,1,1,1,1,1,1,1,1,0.584,0.584,0.584,0.584,0.584,0.278
1119,1,1,1,1,1,1,1,1,1,0.451,0.451,0.451,0.451,0.451,0.25
1120,1,1,1,1,1,1,1,1,1,0.275,0.275,0.275,0.275,0.275,0.218
1121,1,1,1,1,1,1,1,1,1,0.08,0.08,0.08,0.08,0.08,0.15
1122,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.086
1123,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053
1124,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.038
1125,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.035
1126,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.029
1127,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.029
1128,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.035
1129,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.044
1130,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.046
1131,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053
1132,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057
1133,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.055
1134,1,1,1,1,1,1,1,1,1,0.029,0.029,0.029,0.029,0.029,0.045
1135,1,1,1,1,1,1,1,1,1,0.207,0.207,0.207,0.207,0.207,0.026
1136,1,1,1,1,1,1,1,1,1,0.396,0.396,0.396,0.396,0.396,0.039
1137,1,1,1,1,1,1,1,1,1,0.544,0.544,0.544,0.544,0.544,0.069
1138,1,1,1,1,1,1,1,1,1,0.644,0.644,0.644,0.644,0.644,0.093
1139,1,1,1,1,1,1,1,1,1,0.701,0.701,0.701,0.701,0.701,0.102
1140,1,1,1,1,1,1,1,1,1,0.708,0.708,0.708,0.708,0.708,0.099
1141,1,1,1,1,1,1,1,1,1,0.67,0.67,0.67,0.67,0.67,0.088
1142,1,1,1,1,1,1,1,1,1,0.581,0.581,0.581,0.581,0.581,0.076
1143,1,1,1,1,1,1,1,1,1,0.449,0.449,0.449,0.449,0.449,0.062
1144,1,1,1,1,1,1,1,1,1,0.275,0.275,0.275,0.275,0.275,0.048
1145,1,1,1,1,1,1,1,1,1,0.084,0.084,0.084,0.084,0.084,0.033
1146,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.016
1147,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.011
1148,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.011
1149,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.017
1150,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.03
1151,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.054
1152,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.071
1153,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.07
1154,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068
1155,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.062
1156,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.064
1157,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.073
1158,1,1,1,1,1,1,1,1,1,0.031,0.031,0.031,0.031,0.031,0.085
1159,1,1,1,1,1,1,1,1,1,0.212,0.212,0.212,0.212,0.212,0.072
1160,1,1,1,1,1,1,1,1,1,0.399,0.399,0.399,0.399,0.399,0.093
1161,1,1,1,1,1,1,1,1,1,0.547,0.547,0.547,0.547,0.547,0.119
1162,1,1,1,1,1,1,1,1,1,0.646,0.646,0.646,0.646,0.646,0.137
1163,1,1,1,1,1,1,1,1,1,0.696,0.696,0.696,0.696,0.696,0.124
1164,1,1,1,1,1,1,1,1,1,0.699,0.699,0.699,0.699,0.699,0.104
1165,1,1,1,1,1,1,1,1,1,0.658,0.658,0.658,0.658,0.658,0.089
1166,1,1,1,1,1,1,1,1,1,0.567,0.567,0.567,0.567,0.567,0.077
1167,1,1,1,1,1,1,1,1,1,0.431,0.431,0.431,0.431,0.431,0.063
1168,1,1,1,1,1,1,1,1,1,0.255,0.255,0.255,0.255,0.255,0.045
1169,1,1,1,1,1,1,1,1,1,0.069,0.069,0.069,0.069,0.069,0.026
1170,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.017
1171,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.018
1172,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.023
1173,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.034
1174,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.042
1175,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.051
1176,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053
1177,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.082
1178,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.077
1179,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.093
1180,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.095
1181,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.075
1182,1,1,1,1,1,1,1,1,1,0.005,0.005,0.005,0.005,0.005,0.043
1183,1,1,1,1,1,1,1,1,1,0.043,0.043,0.043,0.043,0.043,0.017
1184,1,1,1,1,1,1,1,1,1,0.103,0.103,0.103,0.103,0.103,0.008
1185,1,1,1,1,1,1,1,1,1,0.156,0.156,0.156,0.156,0.156,0.011
1186,1,1,1,1,1,1,1,1,1,0.218,0.218,0.218,0.218,0.218,0.018
1187,1,1,1,1,1,1,1,1,1,0.249,0.249,0.249,0.249,0.249,0.031
1188,1,1,1,1,1,1,1,1,1,0.252,0.252,0.252,0.252,0.252,0.042
1189,1,1,1,1,1,1,1,1,1,0.247,0.247,0.247,0.247,0.247,0.05
1190,1,1,1,1,1,1,1,1,1,0.217,0.217,0.217,0.217,0.217,0.049
1191,1,1,1,1,1,1,1,1,1,0.156,0.156,0.156,0.156,0.156,0.04
1192,1,1,1,1,1,1,1,1,1,0.077,0.077,0.077,0.077,0.077,0.031
1193,1,1,1,1,1,1,1,1,1,0.023,0.023,0.023,0.023,0.023,0.035
1194,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.055
1195,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.074
1196,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.07
1197,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.061
1198,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057
1199,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.051
1200,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.051
1201,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.055
1202,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053
1203,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.049
1204,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.049
1205,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.048
1206,1,1,1,1,1,1,1,1,1,0.018,0.018,0.018,0.018,0.018,0.045
1207,1,1,1,1,1,1,1,1,1,0.11,0.11,0.11,0.11,0.11,0.03
1208,1,1,1,1,1,1,1,1,1,0.237,0.237,0.237,0.237,0.237,0.021
1209,1,1,1,1,1,1,1,1,1,0.345,0.345,0.345,0.345,0.345,0.015
1210,1,1,1,1,1,1,1,1,1,0.425,0.425,0.425,0.425,0.425,0.012
1211,1,1,1,1,1,1,1,1,1,0.457,0.457,0.457,0.457,0.457,0.012
1212,1,1,1,1,1,1,1,1,1,0.439,0.439,0.439,0.439,0.439,0.018
1213,1,1,1,1,1,1,1,1,1,0.398,0.398,0.398,0.398,0.398,0.025
1214,1,1,1,1,1,1,1,1,1,0.318,0.318,0.318,0.318,0.318,0.025
1215,1,1,1,1,1,1,1,1,1,0.213,0.213,0.213,0.213,0.213,0.02
1216,1,1,1,1,1,1,1,1,1,0.118,0.118,0.118,0.118,0.118,0.016
1217,1,1,1,1,1,1,1,1,1,0.033,0.033,0.033,0.033,0.033,0.017
1218,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.03
1219,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.048
1220,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.051
1221,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.049
1222,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.053
1223,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057
1224,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.061
1225,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.066
1226,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068
1227,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068
1228,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.07
1229,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.071
1230,1,1,1,1,1,1,1,1,1,0.023,0.023,0.023,0.023,0.023,0.06
1231,1,1,1,1,1,1,1,1,1,0.126,0.126,0.126,0.126,0.126,0.03
1232,1,1,1,1,1,1,1,1,1,0.236,0.236,0.236,0.236,0.236,0.043
1233,1,1,1,1,1,1,1,1,1,0.337,0.337,0.337,0.337,0.337,0.065
1234,1,1,1,1,1,1,1,1,1,0.45,0.45,0.45,0.45,0.45,0.084
1235,1,1,1,1,1,1,1,1,1,0.508,0.508,0.508,0.508,0.508,0.119
1236,1,1,1,1,1,1,1,1,1,0.515,0.515,0.515,0.515,0.515,0.168
1237,1,1,1,1,1,1,1,1,1,0.471,0.471,0.471,0.471,0.471,0.196
1238,1,1,1,1,1,1,1,1,1,0.381,0.381,0.381,0.381,0.381,0.198
1239,1,1,1,1,1,1,1,1,1,0.263,0.263,0.263,0.263,0.263,0.15
1240,1,1,1,1,1,1,1,1,1,0.138,0.138,0.138,0.138,0.138,0.109
1241,1,1,1,1,1,1,1,1,1,0.036,0.036,0.036,0.036,0.036,0.088
1242,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.084
1243,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.087
1244,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.081
1245,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.078
1246,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.074
1247,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068
1248,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.069
1249,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.07
1250,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.068
1251,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.08
1252,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.079
1253,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.076
1254,1,1,1,1,1,1,1,1,1,0.007,0.007,0.007,0.007,0.007,0.064
1255,1,1,1,1,1,1,1,1,1,0.051,0.051,0.051,0.051,0.051,0.046
1256,1,1,1,1,1,1,1,1,1,0.118,0.118,0.118,0.118,0.118,0.033
1257,1,1,1,1,1,1,1,1,1,0.187,0.187,0.187,0.187,0.187,0.041
1258,1,1,1,1,1,1,1,1,1,0.238,0.238,0.238,0.238,0.238,0.067
1259,1,1,1,1,1,1,1,1,1,0.253,0.253,0.253,0.253,0.253,0.088
1260,1,1,1,1,1,1,1,1,1,0.24,0.24,0.24,0.24,0.24,0.109
1261,1,1,1,1,1,1,1,1,1,0.193,0.193,0.193,0.193,0.193,0.136
1262,1,1,1,1,1,1,1,1,1,0.16,0.16,0.16,0.16,0.16,0.147
1263,1,1,1,1,1,1,1,1,1,0.128,0.128,0.128,0.128,0.128,0.117
1264,1,1,1,1,1,1,1,1,1,0.068,0.068,0.068,0.068,0.068,0.071
1265,1,1,1,1,1,1,1,1,1,0.019,0.019,0.019,0.019,0.019,0.067
1266,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.058
1267,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.059
1268,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.064
1269,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.061
1270,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.063
1271,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.064
1272,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.062
1273,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.059
1274,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.059
1275,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.061
1276,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.064
1277,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.049
1278,1,1,1,1,1,1,1,1,1,0.01,0.01,0.01,0.01,0.01,0.041
1279,1,1,1,1,1,1,1,1,1,0.051,0.051,0.051,0.051,0.051,0.039
1280,1,1,1,1,1,1,1,1,1,0.094,0.094,0.094,0.094,0.094,0.042
1281,1,1,1,1,1,1,1,1,1,0.12,0.12,0.12,0.12,0.12,0.039
1282,1,1,1,1,1,1,1,1,1,0.151,0.151,0.151,0.151,0.151,0.053
1283,1,1,1,1,1,1,1,1,1,0.191,0.191,0.191,0.191,0.191,0.062
1284,1,1,1,1,1,1,1,1,1,0.232,0.232,0.232,0.232,0.232,0.053
1285,1,1,1,1,1,1,1,1,1,0.26,0.26,0.26,0.26,0.26,0.042
1286,1,1,1,1,1,1,1,1,1,0.24,0.24,0.24,0.24,0.24,0.033
1287,1,1,1,1,1,1,1,1,1,0.174,0.174,0.174,0.174,0.174,0.02
1288,1,1,1,1,1,1,1,1,1,0.101,0.101,0.101,0.101,0.101,0.011
1289,1,1,1,1,1,1,1,1,1,0.031,0.031,0.031,0.031,0.031,0.009
1290,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009
1291,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.009
1292,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.011
1293,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.014
1294,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.017
1295,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.026
1296,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.035
1297,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.045
1298,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.055
1299,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.066
1300,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.073
1301,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.088
1302,1,1,1,1,1,1,1,1,1,0.024,0.024,0.024,0.024,0.024,0.099
1303,1,1,1,1,1,1,1,1,1,0.135,0.135,0.135,0.135,0.135,0.077
1304,1,1,1,1,1,1,1,1,1,0.261,0.261,0.261,0.261,0.261,0.103
1305,1,1,1,1,1,1,1,1,1,0.349,0.349,0.349,0.349,0.349,0.117
1306,1,1,1,1,1,1,1,1,1,0.397,0.397,0.397,0.397,0.397,0.124
1307,1,1,1,1,1,1,1,1,1,0.402,0.402,0.402,0.402,0.402,0.125
1308,1,1,1,1,1,1,1,1,1,0.394,0.394,0.394,0.394,0.394,0.117
1309,1,1,1,1,1,1,1,1,1,0.354,0.354,0.354,0.354,0.354,0.099
1310,1,1,1,1,1,1,1,1,1,0.289,0.289,0.289,0.289,0.289,0.079
1311,1,1,1,1,1,1,1,1,1,0.207,0.207,0.207,0.207,0.207,0.054
1312,1,1,1,1,1,1,1,1,1,0.109,0.109,0.109,0.109,0.109,0.036
1313,1,1,1,1,1,1,1,1,1,0.031,0.031,0.031,0.031,0.031,0.034
1314,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.042
1315,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.045
1316,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.041
1317,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.037
1318,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.034
1319,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.036
1320,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.051
1321,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.073
1322,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.096
1323,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.106
1324,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.109
1325,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.113
1326,1,1,1,1,1,1,1,1,1,0.012,0.012,0.012,0.012,0.012,0.103
1327,1,1,1,1,1,1,1,1,1,0.075,0.075,0.075,0.075,0.075,0.077
1328,1,1,1,1,1,1,1,1,1,0.152,0.152,0.152,0.152,0.152,0.077
1329,1,1,1,1,1,1,1,1,1,0.228,0.228,0.228,0.228,0.228,0.084
1330,1,1,1,1,1,1,1,1,1,0.288,0.288,0.288,0.288,0.288,0.093
1331,1,1,1,1,1,1,1,1,1,0.339,0.339,0.339,0.339,0.339,0.115
1332,1,1,1,1,1,1,1,1,1,0.368,0.368,0.368,0.368,0.368,0.144
1333,1,1,1,1,1,1,1,1,1,0.353,0.353,0.353,0.353,0.353,0.165
1334,1,1,1,1,1,1,1,1,1,0.31,0.31,0.31,0.31,0.31,0.163
1335,1,1,1,1,1,1,1,1,1,0.237,0.237,0.237,0.237,0.237,0.109
1336,1,1,1,1,1,1,1,1,1,0.122,0.122,0.122,0.122,0.122,0.05
1337,1,1,1,1,1,1,1,1,1,0.03,0.03,0.03,0.03,0.03,0.031
1338,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.034
1339,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.046
1340,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.05
1341,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.057
1342,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.071
1343,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.087
1344,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.094
