R_ID,Zone,System,Province,Industrial_Park,Resource,Resource_Other_Name,technology,Existing_Cap_MW,Existing_Cap_MWh,status,Start_Year,Retire_Year,commodity,supported_project,nature_of_support,plant_owner,owner_parent_company,owner_home_country_flag,major_mainland_china_shareholder,financier,epc,mainland_china_involvement_type,industrial_park,combustion_tech,coal_type,coal_source,alternate_fuel,latitude,longitude,hubname,hubdist,class,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,RE
148,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry,,coal_captive,15,0,operating,,,wood,,,pt_indonesia_fibreboard_industry_tbk,pt_adrindo_intiperkasa_smb_kenzai_co_ltd,indonesia_japan,,,,,no,,,,,-2.066489,103.734394,,,4,-1,1600000,0,0,43900,0,0.12,15,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
149,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_geothermal,,geothermal,15.376271,0,,,,,,,,,,,,,,,,,,,,,,,4,1,3440000,0,0,43000,0,0.22,15.376271,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
150,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_geothermal,,geothermal,3834.523925,0,,,,,,,,,,,,,,,,,,,,,,,4,1,3440000,0,0,43000,0,0.22,3834.523925,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
151,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_geothermal,,geothermal,1416.578583,0,,,,,,,,,,,,,,,,,,,,,,,4,1,3440000,0,0,43000,0,0.22,1416.578583,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
152,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_geothermal,,geothermal,1845.196849,0,,,,,,,,,,,,,,,,,,,,,,,4,1,3440000,0,0,43000,0,0.22,1845.196849,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
153,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_geothermal,,geothermal,593.925232,0,,,,,,,,,,,,,,,,,,,,,,,4,1,3440000,0,0,43000,0,0.22,593.925232,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
154,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_solar,,solar,36.90305,0,,,,,,,,,,,,,,,,,,,,,,,4,1,560000,0,0,10000,0,0,36.90305,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
155,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_solar,,solar,4944.96164,0,,,,,,,,,,,,,,,,,,,,,,,4,1,560000,0,0,10000,0,0,4944.96164,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
156,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_solar,,solar,1503.8138,0,,,,,,,,,,,,,,,,,,,,,,,4,1,560000,0,0,10000,0,0,1503.8138,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
157,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_solar,,solar,141.258747,0,,,,,,,,,,,,,,,,,,,,,,,4,1,560000,0,0,10000,0,0,141.258747,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
158,7,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry_solar,,solar,392.102974,0,,,,,,,,,,,,,,,,,,,,,,,4,1,560000,0,0,10000,0,0,392.102974,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
159,7,sumatera,south_sumatra,15,pt_laju_perdana_indah,,coal_captive,12,0,operating,,,sugar,,,pt_laju_perdana_indah,pt_laju_perdana_indah,indonesia,,,,,no,,,,,-3.863599,104.717612,,,4,-1,1600000,0,0,43900,0,0.12,12,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
160,7,sumatera,south_sumatra,15,pt_laju_perdana_indah_geothermal,,geothermal,6666.847806,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,6666.847806,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
161,7,sumatera,south_sumatra,15,pt_laju_perdana_indah_geothermal,,geothermal,30652.58857,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,30652.58857,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
162,7,sumatera,south_sumatra,15,pt_laju_perdana_indah_geothermal,,geothermal,24.951292,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,24.951292,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
163,7,sumatera,south_sumatra,15,pt_laju_perdana_indah_solar,,solar,16000.43473,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,16000.43473,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
164,7,sumatera,south_sumatra,15,pt_laju_perdana_indah_solar,,solar,73566.21257,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,73566.21257,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
165,7,sumatera,south_sumatra,15,pt_laju_perdana_indah_solar,,solar,59.8831,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,59.8831,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
166,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang,palembang_pusri_power_station,coal_captive,23,0,operating,2016,,fertilizer,,,pt_pupuk_sriwidjaja_palembang,pt_pupuk_indonesia,indonesia,,,,,no,,,,,-2.9761009,104.80466,,,4,-1,1600000,0,0,43900,0,0.12,23,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
167,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_geothermal,,geothermal,5.762474,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,5.762474,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
168,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_geothermal,,geothermal,190.161525,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,190.161525,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
169,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_geothermal,,geothermal,1019.939376,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,1019.939376,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
170,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_geothermal,,geothermal,3991.343998,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,3991.343998,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
171,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_geothermal,,geothermal,1738.299933,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,1738.299933,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
172,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_solar,,solar,13.829936,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,13.829936,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
173,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_solar,,solar,419.507966,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,419.507966,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
174,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_solar,,solar,2231.187788,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,2231.187788,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
175,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_solar,,solar,611.603858,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,611.603858,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
176,7,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang_solar,,solar,4144.260197,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,4144.260197,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
177,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper,,coal_captive,72,0,operating,,,pulp_paper,,,pt_tanjungenim_lestari_pulppaper,marubeni_group,japan,,,,,no,,,,,-3.4305116,104.031216,,,4,-1,1600000,0,0,43900,0,0.12,72,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
178,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_geothermal,,geothermal,19.200983,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,19.200983,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
179,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_geothermal,,geothermal,6633.392248,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,6633.392248,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
180,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_geothermal,,geothermal,86.400494,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,86.400494,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
181,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_geothermal,,geothermal,1.920019,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,1.920019,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
182,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_solar,,solar,46.08236,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,46.08236,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
183,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_solar,,solar,16943.07891,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,16943.07891,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
184,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_solar,,solar,207.361186,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,207.361186,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
185,7,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper_solar,,solar,0.068266,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,0.068266,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
186,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk,pltu_bukit_asam_pt_bukit_energi_servis_terpadu,coal_captive,36,0,operating,,,mined_products,,,pt_bukit_asam_tbk,pt_industri_mineral_indonesia_6593_pemegang_saham_lainnya_3378,indonesia,,,,,no,,,,,-3.730973246,103.7974875,,,4,-1,1600000,0,0,43900,0,0.12,36,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
187,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk_geothermal,,geothermal,111.323076,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,111.323076,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
188,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk_geothermal,,geothermal,5972.954272,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,5972.954272,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
189,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk_geothermal,,geothermal,1.919335,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,1.919335,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
190,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk_solar,,solar,267.175382,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,267.175382,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
191,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk_solar,,solar,14335.09025,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,14335.09025,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
192,7,sumatera,south_sumatra,18,pt_bukit_asam_tbk_solar,,solar,0.443579,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,0.443579,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
193,9,sumatera,lampung,19,pt_bukit_asam,pltu_bukit_asam,coal_captive,16,0,operating,,,mined_products,,,pt_bukit_asam_tbk,pt_industri_mineral_indonesia_6593_pemegang_saham_lainnya_3378,indonesia,,,,,no,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,4,-1,1600000,0,0,43900,0,0.12,16,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
194,9,sumatera,lampung,19,pt_bukit_asam_geothermal,,geothermal,5.744698,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,1,1,4300000,0,0,55900,0,0.32,5.744698,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,1
195,9,sumatera,lampung,19,pt_bukit_asam_geothermal,,geothermal,3634.107087,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,1.5,1,3440000,0,0,43000,0,0.22,3634.107087,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
196,9,sumatera,lampung,19,pt_bukit_asam_geothermal,,geothermal,68.925487,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,2,1,3440000,0,0,43000,0,0.22,68.925487,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
197,9,sumatera,lampung,19,pt_bukit_asam_geothermal,,geothermal,141.687027,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,2.5,1,3440000,0,0,43000,0,0.22,141.687027,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
198,9,sumatera,lampung,19,pt_bukit_asam_geothermal,,geothermal,84.245132,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,3,1,3440000,0,0,43000,0,0.22,84.245132,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
199,9,sumatera,lampung,19,pt_bukit_asam_solar,,solar,13.787274,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,1,1,560000,0,0,10000,0,0,13.787274,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
200,9,sumatera,lampung,19,pt_bukit_asam_solar,,solar,8685.096256,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,1.5,1,560000,0,0,10000,0,0,8685.096256,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
201,9,sumatera,lampung,19,pt_bukit_asam_solar,,solar,165.42117,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,2,1,560000,0,0,10000,0,0,165.42117,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
202,9,sumatera,lampung,19,pt_bukit_asam_solar,,solar,24.235398,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,2.5,1,560000,0,0,10000,0,0,24.235398,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
203,9,sumatera,lampung,19,pt_bukit_asam_solar,,solar,202.188316,0,,,,,,,,,,,,,,,,,,,-5.511227761,105.3424674,way/557586711,0.082777776,3,1,560000,0,0,10000,0,0,202.188316,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
204,2,sumatera,aceh,1,andalas_cement_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
205,2,sumatera,north_sumatra,2,medan_steel_mill_power_plant_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
206,2,sumatera,north_sumatra,3,pt_musim_mas,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
207,2,sumatera,north_sumatra,4,pt_sintong_abadi,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
208,2,sumatera,north_sumatra,5,pt_toba_pulp_lestari,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
209,2,sumatera,riau,6,nanshan_industrial_park_power_station_phase_i_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
210,2,sumatera,riau,7,perawang_mill_power_station_unit_10,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
211,2,sumatera,riau,8,xinyi_group_captive_power_station,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
212,2,sumatera,riau,9,pt_kilang_pertamina_indonesia,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
213,2,sumatera,riau,10,pt_pulau_sambu,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
214,2,sumatera,riau,11,pt_sari_dumai_oleo_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
215,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plant,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
216,3,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
217,3,sumatera,south_sumatra,14,pt_indonesia_fibreboard_industry,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
218,3,sumatera,south_sumatra,15,pt_laju_perdana_indah,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
219,3,sumatera,south_sumatra,16,pt_pupuk_sriwidjaja_palembang,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
220,3,sumatera,south_sumatra,17,pt_tanjungenim_lestari_pulppaper,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
221,3,sumatera,south_sumatra,18,pt_bukit_asam_tbk,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
222,4,sumatera,lampung,19,pt_bukit_asam,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
