R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
234,4,sumatera,bangka_belitung,bangka_belitung_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,4300000,0,0,55900,0,0.32,0,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
235,4,sumatera,bangka_belitung,bangka_belitung_biomass_potential_ruen,biomass,217,0,,potential,,,1,1820000,0,0,43800,0,2.8,217,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
236,4,sumatera,bangka_belitung,bangka_belitung_biogas_potential_ruen,biogas,5,0,,potential,,,1,2150000,0,0,89200,0,0.1,5,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
237,4,sumatera,bangka_belitung,bangka_belitung_hydropower_potential_ruen,hydropower,0,0,,potential,,,1,2590000,0,0,50900,0,0.48,0,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,3
238,4,sumatera,bangka_belitung,bangka_belitung_hydropower_mini_potential_ruen,hydropower_mini,0,0,,potential,,,1,2590000,0,0,50900,0,0.48,0,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,3
239,5,sumatera,west_sumatera,pembangkit_ebt_lisdes,solar,0.7,0,,planning,pln,0,1,560000,0,0,10000,0,0,0.7,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
240,5,sumatera,west_sumatera,tongar,hydropower_mini,6,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
241,5,sumatera,west_sumatera,bayang_nyalo,hydropower_mini,6,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
242,5,sumatera,west_sumatera,rabi_jonggor,hydropower_mini,4.5,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,4.5,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,2
243,5,sumatera,west_sumatera,dedieselisasi,solar,15.2,0,,planning,ipp,0,1,560000,0,0,10000,0,0,15.2,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
244,5,sumatera,west_sumatera,muara_sako,hydropower_mini,3,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,3,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,2
245,5,sumatera,west_sumatera,sikarbau,hydropower_mini,2,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,2,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,2
246,5,sumatera,west_sumatera,tras,hydropower_mini,1.6,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,1.6,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,2
247,5,sumatera,west_sumatera,tuik,hydropower_mini,6.3,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,6.3,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
248,5,sumatera,west_sumatera,dedieselisasi,solar,3.3,0,,planning,ipp,0,1,560000,0,0,10000,0,0,3.3,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
249,5,sumatera,west_sumatera,bendungan_pu_batanghari,hydropower_mini,5,0,,planning,ipp,0,1,2590000,0,0,50900,0,0.48,5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
250,5,sumatera,west_sumatera,tarusan,hydropower_mini,3.2,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,3.2,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,2
251,5,sumatera,west_sumatera,muara_laboh_ftp2,geothermal,80,0,,ppa,ipp,0,1,3440000,0,0,43000,0,0.22,80,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
252,5,sumatera,west_sumatera,muara_laboh_ftp2,geothermal,65,0,,ppa,ipp,0,1,3440000,0,0,43000,0,0.22,65,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
253,5,sumatera,west_sumatera,masang2_ftp2,hydropower,44,0,,committed,pln,0,1,2200000,0,0,40200,0,0.48,44,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
254,5,sumatera,west_sumatera,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
255,5,sumatera,west_sumatera,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
256,5,sumatera,west_sumatera,hidro_sumatera_kuota_tersebar,hydropower,160,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
257,5,sumatera,west_sumatera,hidro_sumatera_kuota_tersebar,hydropower,400,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
258,5,sumatera,west_sumatera,minihidro_kuota_tersebar,hydropower_mini,19.1,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
259,5,sumatera,west_sumatera,minihidro_kuota_tersebar,hydropower_mini,8.8,0,,planning,ipp,1,1,2590000,0,0,50900,0,0.48,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
260,5,sumatera,west_sumatera,minihidro_kuota_tersebar,hydropower_mini,12.4,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
261,5,sumatera,west_sumatera,panas_bumi_sematera_kuota_tersebar,geothermal,10,0,,planning,ipp,1,1,4300000,0,0,55900,0,0.32,10,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
262,5,sumatera,west_sumatera,panas_bumi_sematera_kuota_tersebar,geothermal,30,0,,planning,ipp,1,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
263,5,sumatera,west_sumatera,surya_sumatera_kuota_tersebar,solar,50.1,0,,planning,ipp,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
264,5,sumatera,west_sumatera,pltbio_sumatera_kuota_tersebar,biomass,3,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,1,0,0,1,1
265,5,sumatera,west_sumatera,west_sumatera_solar_potential_ruen,solar,5898,0,,potential,,,1,560000,0,0,10000,0,0,5898,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
266,5,sumatera,west_sumatera,west_sumatera_wind_potential_ruen,wind,428,0,,potential,,,1,1280000,0,0,51000,0,0,428,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
267,5,sumatera,west_sumatera,west_sumatera_geothermal_potential_ruen,geothermal,1035,0,,potential,,,1,3440000,0,0,43000,0,0.22,1035,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,3
268,5,sumatera,west_sumatera,west_sumatera_hydropower_potential_ruen,hydropower,1803,0,,potential,,,1,2000000,0,0,36200,0,0.62,1803,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
269,5,sumatera,west_sumatera,west_sumatera_hydropower_mini_potential_ruen,hydropower_mini,1353,0,,potential,,,1,2000000,0,0,36200,0,0.62,1353,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
270,5,sumatera,west_sumatera,west_sumatera_biomass_potential_ruen,biomass,923,0,,potential,,,1,1820000,0,0,43800,0,2.8,923,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
271,5,sumatera,west_sumatera,west_sumatera_biogas_potential_ruen,biogas,34,0,,potential,,,1,2150000,0,0,89200,0,0.1,34,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
272,6,sumatera,jambi,meragin,hydropower,350,0,,ppa,ipp,0,1,2000000,0,0,36200,0,0.62,350,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
273,6,sumatera,jambi,jambi2,coal,600,0,,ppa,ipp,0,1,1360000,0,0,40000,0,0.12,600,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,0,1,0,2
274,6,sumatera,jambi,jambi1,coal,600,0,,ppa,ipp,0,1,1360000,0,0,40000,0,0.12,600,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,1,0,0,0,1
275,6,sumatera,jambi,bendungan_merangin_pupr,hydropower,107,0,,planning,ipp,0,1,2000000,0,0,36200,0,0.62,107,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
276,6,sumatera,jambi,sungai_penuh_ftp2,geothermal,55,0,,committed,pln,0,1,3440000,0,0,43000,0,0.22,55,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
277,6,sumatera,jambi,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
278,6,sumatera,jambi,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
279,6,sumatera,jambi,hidro_sumatera_kuota_tersebar,hydropower,160,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
280,6,sumatera,jambi,hidro_sumatera_kuota_tersebar,hydropower,400,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
281,6,sumatera,jambi,minihidro_kuota_tersebar,hydropower_mini,19.1,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
282,6,sumatera,jambi,minihidro_kuota_tersebar,hydropower_mini,8.8,0,,planning,ipp,1,1,2590000,0,0,50900,0,0.48,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
283,6,sumatera,jambi,minihidro_kuota_tersebar,hydropower_mini,12.4,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
284,6,sumatera,jambi,panas_bumi_sematera_kuota_tersebar,geothermal,10,0,,planning,ipp,1,1,4300000,0,0,55900,0,0.32,10,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
285,6,sumatera,jambi,panas_bumi_sematera_kuota_tersebar,geothermal,30,0,,planning,ipp,1,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
286,6,sumatera,jambi,surya_sumatera_kuota_tersebar,solar,50.1,0,,planning,ipp,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
287,6,sumatera,jambi,pltbio_sumatera_kuota_tersebar,biomass,3,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
288,6,sumatera,jambi,jambi_solar_potential_ruen,solar,8847,0,,potential,,,1,560000,0,0,10000,0,0,8847,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
289,6,sumatera,jambi,jambi_wind_potential_ruen,wind,37,0,,potential,,,1,1280000,0,0,51000,0,0,37,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
290,6,sumatera,jambi,jambi_geothermal_potential_ruen,geothermal,621,0,,potential,,,1,3440000,0,0,43000,0,0.22,621,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,3
291,6,sumatera,jambi,jambi_hydropower_potential_ruen,hydropower,775,0,,potential,,,1,2000000,0,0,36200,0,0.62,775,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
292,6,sumatera,jambi,jambi_hydropower_mini_potential_ruen,hydropower_mini,447,0,,potential,,,1,2000000,0,0,36200,0,0.62,447,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
293,6,sumatera,jambi,jambi_biomass_potential_ruen,biomass,1821,0,,potential,,,1,1820000,0,0,43800,0,2.8,1821,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
294,6,sumatera,jambi,jambi_biogas_potential_ruen,biogas,18,0,,potential,,,1,2150000,0,0,89200,0,0.1,18,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
295,7,sumatera,south_sumatera,lumut_balai_ftp2_2,geothermal,55,0,,planning,,0,1,3440000,0,0,43000,0,0.22,55,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
296,7,sumatera,south_sumatera,sumsel1,coal,600,0,,planning,,0,1,1360000,0,0,40000,0,0.12,600,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,0,1,0,2
297,7,sumatera,south_sumatera,pembangkit_sampah_kuota_tersebar,trash,25,0,,ppa,,1,1,2500000,0,0,125000,0,13.5,25,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,0,0,1,1,2
298,7,sumatera,south_sumatera,sumbagsel1,coal,300,0,,ppa,,0,1,1360000,0,0,40000,0,0.12,300,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,0,1,0,2
299,7,sumatera,south_sumatera,semendo,hydropower_mini,9,0,,committed,,0,1,2590000,0,0,50900,0,0.48,9,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
300,7,sumatera,south_sumatera,danau_ranau_fpt2,geothermal,20,0,,planning,,0,1,3440000,0,0,43000,0,0.22,20,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,0,0,1,1
301,7,sumatera,south_sumatera,tanjung_sakti,hydropower,114,0,,procurement_planning,,0,1,2000000,0,0,36200,0,0.62,114,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
302,7,sumatera,south_sumatera,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
303,7,sumatera,south_sumatera,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
304,7,sumatera,south_sumatera,hidro_sumatera_kuota_tersebar,hydropower,160,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
305,7,sumatera,south_sumatera,hidro_sumatera_kuota_tersebar,hydropower,400,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
306,7,sumatera,south_sumatera,minihidro_kuota_tersebar,hydropower_mini,19.1,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
307,7,sumatera,south_sumatera,minihidro_kuota_tersebar,hydropower_mini,8.8,0,,planning,ipp,1,1,2590000,0,0,50900,0,0.48,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
308,7,sumatera,south_sumatera,minihidro_kuota_tersebar,hydropower_mini,12.4,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
309,7,sumatera,south_sumatera,panas_bumi_sematera_kuota_tersebar,geothermal,10,0,,planning,ipp,1,1,4300000,0,0,55900,0,0.32,10,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
310,7,sumatera,south_sumatera,panas_bumi_sematera_kuota_tersebar,geothermal,30,0,,planning,ipp,1,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
311,7,sumatera,south_sumatera,surya_sumatera_kuota_tersebar,solar,50.1,0,,planning,,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
312,7,sumatera,south_sumatera,pltbio_sumatera_kuota_tersebar,biomass,3,0,,planning,,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
313,7,sumatera,south_sumatera,south_sumatera_solar_potential_ruen,solar,17233,0,,potential,,,1,560000,0,0,10000,0,0,17233,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
314,7,sumatera,south_sumatera,south_sumatera_wind_potential_ruen,wind,301,0,,potential,,,1,1280000,0,0,51000,0,0,301,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
315,7,sumatera,south_sumatera,south_sumatera_geothermal_potential_ruen,geothermal,964,0,,potential,,,1,3440000,0,0,43000,0,0.22,964,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,3
316,7,sumatera,south_sumatera,south_sumatera_hydropower_potential_ruen,hydropower,775,0,,potential,,,1,2000000,0,0,36200,0,0.62,775,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
317,7,sumatera,south_sumatera,south_sumatera_hydropower_mini_potential_ruen,hydropower_mini,448,0,,potential,,,1,2000000,0,0,36200,0,0.62,448,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
318,7,sumatera,south_sumatera,south_sumatera_biomass_potential_ruen,biomass,2061,0,,potential,,,1,1820000,0,0,43800,0,2.8,2061,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
319,7,sumatera,south_sumatera,south_sumatera_biogas_potential_ruen,biogas,71,0,,potential,,,1,2150000,0,0,89200,0,0.1,71,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
320,8,sumatera,bengkulu,pembangkit_ebt_lisdes,solar,0.3,0,,planning,pln,0,1,560000,0,0,10000,0,0,0.3,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
321,8,sumatera,bengkulu,kanzy_3,hydropower_mini,5,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
322,8,sumatera,bengkulu,ketaun_3,hydropower_mini,10,0,,ppa,ipp,0,1,0,0,0,8040,0,0.096,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
323,8,sumatera,bengkulu,dedieselisasi,solar,6,0,,planning,pln,0,1,560000,0,0,10000,0,0,6,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
324,8,sumatera,bengkulu,hululais_ftp2,geothermal,110,0,,committed,pln,0,1,3440000,0,0,43000,0,0.22,110,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,0,0,1,1
325,8,sumatera,bengkulu,kepahiang_1,geothermal,55,0,,committed,pln,0,1,3440000,0,0,43000,0,0.22,55,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
326,8,sumatera,bengkulu,kepahian_2,geothermal,55,0,,committed,ipp,0,1,3440000,0,0,43000,0,0.22,55,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
327,8,sumatera,bengkulu,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
328,8,sumatera,bengkulu,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
329,8,sumatera,bengkulu,hidro_sumatera_kuota_tersebar,hydropower,160,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
330,8,sumatera,bengkulu,hidro_sumatera_kuota_tersebar,hydropower,400,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
331,8,sumatera,bengkulu,minihidro_kuota_tersebar,hydropower_mini,19.1,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
332,8,sumatera,bengkulu,minihidro_kuota_tersebar,hydropower_mini,8.8,0,,planning,ipp,1,1,2590000,0,0,50900,0,0.48,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
333,8,sumatera,bengkulu,minihidro_kuota_tersebar,hydropower_mini,12.4,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
334,8,sumatera,bengkulu,panas_bumi_sematera_kuota_tersebar,geothermal,10,0,,planning,ipp,1,1,4300000,0,0,55900,0,0.32,10,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
335,8,sumatera,bengkulu,panas_bumi_sematera_kuota_tersebar,geothermal,30,0,,planning,ipp,1,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
336,8,sumatera,bengkulu,surya_sumatera_kuota_tersebar,solar,50.1,0,,planning,ipp,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
337,8,sumatera,bengkulu,pltbio_sumatera_kuota_tersebar,biomass,3,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
338,8,sumatera,bengkulu,bengkulu_solar_potential_ruen,solar,3475,0,,potential,,,1,560000,0,0,10000,0,0,3475,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
339,8,sumatera,bengkulu,bengkulu_wind_potential_ruen,wind,1513,0,,potential,,,1,1280000,0,0,51000,0,0,1513,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
340,8,sumatera,bengkulu,bengkulu_geothermal_potential_ruen,geothermal,780,0,,potential,,,1,3440000,0,0,43000,0,0.22,780,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,3
341,8,sumatera,bengkulu,bengkulu_hydropower_potential_ruen,hydropower,774,0,,potential,,,1,2000000,0,0,36200,0,0.62,774,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
342,8,sumatera,bengkulu,bengkulu_hydropower_mini_potential_ruen,hydropower_mini,108,0,,potential,,,1,2000000,0,0,36200,0,0.62,108,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
343,8,sumatera,bengkulu,bengkulu_biomass_potential_ruen,biomass,633,0,,potential,,,1,1820000,0,0,43800,0,2.8,633,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
344,8,sumatera,bengkulu,bengkulu_biogas_potential_ruen,biogas,11,0,,potential,,,1,2150000,0,0,89200,0,0.1,11,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
345,9,sumatera,lampung,pembangkit_ebt_lisdes,solar,0.6,0,,planning,pln,0,1,560000,0,0,10000,0,0,0.6,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
346,9,sumatera,lampung,pembangkit_ebt_lisdes,solar,0.8,0,,planning,pln,0,1,560000,0,0,10000,0,0,0.8,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
347,9,sumatera,lampung,dedieselisasi,solar,1.4,0,,planning,ipp,0,1,560000,0,0,10000,0,0,1.4,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
348,9,sumatera,lampung,rajabasa_ftp2,geothermal,220,0,,ppa,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,0,0,1,1
349,9,sumatera,lampung,rajabasa_ftp2,geothermal,220,0,,ppa,ipp,0,1,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
350,9,sumatera,lampung,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
351,9,sumatera,lampung,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
