Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1,demand_ip2,demand_ip3,demand_ip4,demand_ip5,demand_ip6,demand_ip7,demand_ip8,demand_ip9,demand_ip10,demand_ip11,demand_ip12,demand_ip13,demand_ip14,demand_ip15,demand_ip16,demand_ip17,demand_ip18,demand_ip19
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,570,11,7,18,2023-11-07T16:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,571,11,7,19,2023-11-07T17:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,572,11,7,20,2023-11-07T18:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,573,11,7,21,2023-11-07T19:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,2,3,11,4,2
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,2,16,2,1,13,67,120,0,7,0,3,76,34,0,1,2,11,4,2
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,746,2,22,2,2023-02-22T00:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,747,2,22,3,2023-02-22T01:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,748,2,22,4,2023-02-22T02:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,1,2,11,3,1
,,,,,,,,,749,2,22,5,2023-02-22T03:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,750,2,22,6,2023-02-22T04:50:00+08:00,1,13,2,0,13,67,120,0,6,0,3,76,34,0,2,3,11,3,1
,,,,,,,,,751,2,22,7,2023-02-22T05:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,752,2,22,8,2023-02-22T06:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,0,2,3,11,5,2
,,,,,,,,,753,2,22,9,2023-02-22T07:50:00+08:00,2,22,3,1,13,67,120,0,9,0,3,76,34,1,2,3,11,5,2
