Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_ip1,demand_ip2,demand_ip3,demand_ip4,demand_ip5,demand_ip6,demand_ip7,demand_ip8,demand_ip9,demand_ip10,demand_ip11,demand_ip12,demand_ip13,demand_ip14,demand_ip15,demand_ip16,demand_ip17,demand_ip18,demand_ip19
,,,,,,,,,379,1,23,19,2023-01-23T17:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,380,1,23,20,2023-01-23T18:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,381,1,23,21,2023-01-23T19:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,435,1,26,3,2023-01-26T01:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,436,1,26,4,2023-01-26T02:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,437,1,26,5,2023-01-26T03:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,438,1,26,6,2023-01-26T04:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,439,1,26,7,2023-01-26T05:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,440,1,26,8,2023-01-26T06:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,441,1,26,9,2023-01-26T07:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,442,1,26,10,2023-01-26T08:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,443,1,26,11,2023-01-26T09:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,444,1,26,12,2023-01-26T10:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,445,1,26,13,2023-01-26T11:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,446,1,26,14,2023-01-26T12:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,447,1,26,15,2023-01-26T13:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,448,1,26,16,2023-01-26T14:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,449,1,26,17,2023-01-26T15:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,450,1,26,18,2023-01-26T16:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,451,1,26,19,2023-01-26T17:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,452,1,26,20,2023-01-26T18:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,453,1,26,21,2023-01-26T19:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,454,1,26,22,2023-01-26T20:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,455,1,26,23,2023-01-26T21:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,456,1,26,24,2023-01-26T22:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,457,1,27,1,2023-01-26T23:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,458,1,27,2,2023-01-27T00:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,459,1,27,3,2023-01-27T01:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,460,1,27,4,2023-01-27T02:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,461,1,27,5,2023-01-27T03:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,462,1,27,6,2023-01-27T04:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,463,1,27,7,2023-01-27T05:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,464,1,27,8,2023-01-27T06:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,465,1,27,9,2023-01-27T07:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,466,1,27,10,2023-01-27T08:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,467,1,27,11,2023-01-27T09:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,468,1,27,12,2023-01-27T10:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,469,1,27,13,2023-01-27T11:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,470,1,27,14,2023-01-27T12:50:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,471,1,27,15,2023-01-27T13:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,472,1,27,16,2023-01-27T14:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,473,1,27,17,2023-01-27T15:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,474,1,27,18,2023-01-27T16:50:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,475,1,27,19,2023-01-27T17:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,476,1,27,20,2023-01-27T18:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,477,1,27,21,2023-01-27T19:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,478,1,27,22,2023-01-27T20:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,479,1,27,23,2023-01-27T21:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,480,1,27,24,2023-01-27T22:50:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,481,1,28,1,2023-01-27T23:50:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,482,1,28,2,2023-01-28T00:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,483,1,28,3,2023-01-28T01:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,484,1,28,4,2023-01-28T02:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,485,1,28,5,2023-01-28T03:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,486,1,28,6,2023-01-28T04:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,487,1,28,7,2023-01-28T05:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,488,1,28,8,2023-01-28T06:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,489,1,28,9,2023-01-28T07:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,490,1,28,10,2023-01-28T08:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,491,1,28,11,2023-01-28T09:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,492,1,28,12,2023-01-28T10:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,493,1,28,13,2023-01-28T11:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,494,1,28,14,2023-01-28T12:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,495,1,28,15,2023-01-28T13:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,496,1,28,16,2023-01-28T14:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,497,1,28,17,2023-01-28T15:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,498,1,28,18,2023-01-28T16:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,499,1,28,19,2023-01-28T17:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,500,1,28,20,2023-01-28T18:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,501,1,28,21,2023-01-28T19:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,502,1,28,22,2023-01-28T20:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,503,1,28,23,2023-01-28T21:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,504,1,28,24,2023-01-28T22:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,505,11,5,1,2023-11-04T23:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,506,11,5,2,2023-11-05T00:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,507,11,5,3,2023-11-05T01:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,508,11,5,4,2023-11-05T02:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,509,11,5,5,2023-11-05T03:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,510,11,5,6,2023-11-05T04:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,511,11,5,7,2023-11-05T05:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,512,11,5,8,2023-11-05T06:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,513,11,5,9,2023-11-05T07:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,514,11,5,10,2023-11-05T08:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,515,11,5,11,2023-11-05T09:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,516,11,5,12,2023-11-05T10:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,517,11,5,13,2023-11-05T11:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,518,11,5,14,2023-11-05T12:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,519,11,5,15,2023-11-05T13:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,520,11,5,16,2023-11-05T14:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,521,11,5,17,2023-11-05T15:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,522,11,5,18,2023-11-05T16:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,523,11,5,19,2023-11-05T17:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,524,11,5,20,2023-11-05T18:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,525,11,5,21,2023-11-05T19:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,526,11,5,22,2023-11-05T20:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,527,11,5,23,2023-11-05T21:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,528,11,5,24,2023-11-05T22:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,529,11,6,1,2023-11-05T23:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,530,11,6,2,2023-11-06T00:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,531,11,6,3,2023-11-06T01:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,532,11,6,4,2023-11-06T02:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,533,11,6,5,2023-11-06T03:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,534,11,6,6,2023-11-06T04:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,535,11,6,7,2023-11-06T05:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,536,11,6,8,2023-11-06T06:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,537,11,6,9,2023-11-06T07:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,538,11,6,10,2023-11-06T08:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,539,11,6,11,2023-11-06T09:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,540,11,6,12,2023-11-06T10:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,541,11,6,13,2023-11-06T11:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,542,11,6,14,2023-11-06T12:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,543,11,6,15,2023-11-06T13:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,544,11,6,16,2023-11-06T14:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,545,11,6,17,2023-11-06T15:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,546,11,6,18,2023-11-06T16:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,547,11,6,19,2023-11-06T17:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,548,11,6,20,2023-11-06T18:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,5,9,27,11,5
,,,,,,,,,549,11,6,21,2023-11-06T19:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,550,11,6,22,2023-11-06T20:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,551,11,6,23,2023-11-06T21:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,552,11,6,24,2023-11-06T22:00:00+08:00,14,7,22,5,30,29,280,0,22,3,24,32,78,4,4,7,27,11,5
,,,,,,,,,553,11,7,1,2023-11-06T23:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,554,11,7,2,2023-11-07T00:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,555,11,7,3,2023-11-07T01:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,556,11,7,4,2023-11-07T02:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,3,6,27,9,4
,,,,,,,,,557,11,7,5,2023-11-07T03:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,558,11,7,6,2023-11-07T04:00:00+08:00,13,6,20,4,30,29,280,0,17,3,23,32,78,4,5,9,27,9,4
,,,,,,,,,559,11,7,7,2023-11-07T05:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,560,11,7,8,2023-11-07T06:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,4,5,9,27,14,6
,,,,,,,,,561,11,7,9,2023-11-07T07:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,562,11,7,10,2023-11-07T08:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,16,10,23,5,30,29,280,0,28,3,26,32,78,7,5,9,27,14,6
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,16,10,26,6,30,29,280,0,28,3,29,32,78,7,5,9,27,14,6
