ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
61,plt_ebt_base_timor_3,1,gas,PLN,1.3251622021925868e-12,21.0,-20.999999999998675,1.0678094472990442e-12,5.625311101002686e-12,8.246715209469868e-13,0,0,0,1
62,pltp_gunung_sirung,1,geothermal,PLN,1.1510653982471187e-13,2.1,-2.099999999999885,9.275230644774164e-14,6.273731612457301e-13,9.197300732285108e-14,0,0,0,1
63,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149447e-12,9.368098183412765e-13,0,1,0,1
64,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149433e-12,9.368098183412744e-13,0,1,0,1
65,east_nusa_tenggara_solar_potential_ruen,1,solar,,5.25644436989416e-12,3054.24,-3054.2399999999943,4.2356180610101126e-12,6.439034391092009e-12,9.439634874212207e-13,0,1,0,1
66,east_nusa_tenggara_wind_potential_ruen,1,wind,,2.1735052652855123e-12,4278.96,-4278.959999999998,1.7514002830642076e-12,4.074633593711893e-13,5.97341946551032e-14,0,1,0,1
67,east_nusa_tenggara_geothermal_potential_ruen,1,geothermal,,1.0345256788692387e-13,314.16,-314.1599999999999,8.336159087108393e-14,4.5172210588210367e-13,6.622253408114084e-14,0,0,0,1
68,east_nusa_tenggara_hydropower_potential_ruen,1,hydropower,,1.9712151901105883e-13,87.36,-87.3599999999998,1.588395895367957e-13,3.056519502130285e-13,4.4808625538534554e-14,0,0,0,1
69,east_nusa_tenggara_hydropower_mini_potential_ruen,1,hydropower_mini,,1.8772373962112663e-13,39.9,-39.899999999999814,1.512669032651845e-13,3.194637334926831e-13,4.683343521033967e-14,0,0,0,1
70,east_nusa_tenggara_biomass_potential_ruen,1,biomass,,7.105427357601002e-13,80.85,-80.84999999999928,5.725519824659754e-13,3.887888798932736e-12,5.699651293094024e-13,0,0,0,1
71,east_nusa_tenggara_biogas_potential_ruen,1,biogas,,5.080380560684716e-13,20.16,-20.159999999999492,4.093746674631725e-13,3.0912441260338566e-12,4.5317689088882307e-13,0,0,0,1
72,gas_candidate_1,1,gas,,1.3500311979441904e-12,105.0,-104.99999999999865,1.0878487666853533e-12,5.791838194148493e-12,8.490844198458502e-13,0,0,1,1
73,gas_candidate_2,1,gas,,1.3500311979441904e-12,105.0,-104.99999999999865,1.0878487666853533e-12,5.7918381801838915e-12,8.490844177986374e-13,0,0,1,1
74,gas_candidate_3,1,gas,,1.3500311979441904e-12,105.0,-104.99999999999865,1.0878487666853533e-12,5.791838204204886e-12,8.490844213201192e-13,0,0,1,1
75,gas_candidate_4,1,gas,,1.3500311979441904e-12,105.0,-104.99999999999865,1.0878487666853533e-12,5.7918382139231265e-12,8.490844227448148e-13,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,1.8900436771218665e-12,105.0,-104.99999999999811,1.5229882733594946e-12,8.877334694568038e-12,1.3014187078862115e-12,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,1.8900436771218665e-12,105.0,-104.99999999999811,1.5229882733594946e-12,8.877334499518004e-12,1.3014186792918452e-12,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,1.8900436771218665e-12,105.0,-104.99999999999811,1.5229882733594946e-12,8.877334842283974e-12,1.301418729541392e-12,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,1.8900436771218665e-12,105.0,-104.99999999999811,1.5229882733594946e-12,8.877334766131316e-12,1.3014187183774e-12,0,0,1,1
80,diesel_candidate_1,1,diesel,,8.846257060213247e-13,21.0,-20.999999999999115,7.128272181701393e-13,1.444063760630226e-12,2.116999818216428e-13,0,0,1,1
81,diesel_candidate_2,1,diesel,,8.846257060213247e-13,21.0,-20.999999999999115,7.128272181701393e-13,1.4440637985763985e-12,2.116999873845578e-13,0,0,1,1
82,diesel_candidate_3,1,diesel,,8.846257060213247e-13,21.0,-20.999999999999115,7.128272181701393e-13,1.4440637978912119e-12,2.1169998728410936e-13,0,0,1,1
83,diesel_candidate_4,1,diesel,,8.846257060213247e-13,21.0,-20.999999999999115,7.128272181701393e-13,1.4440637727133296e-12,2.1169998359302772e-13,0,0,1,1
84,battery_candidate,1,battery,,7.848637393040903e-12,42.0,-41.99999999999215,6.324394963006667e-12,1.6903036036262075e-11,2.477987827937433e-12,1,0,0,1
