Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
144,0.3000061081394646,0.3000061081394646,0.4783471528656609,0.1169348200304212,0.1169348200304212,0.6602203063733738,0.6602203063733738,1,34.24599599449364,5.6927270015409
145,0.3076034621466916,0.3076034621466916,0.5053922414440968,0.1257086285242986,0.1257086285242986,0.7067900389350943,0.7067900389350943,1,18.12131405280147,4.990696491071426
146,0.2841269841269841,0.2841269841269841,0.4530652929563815,0.116485962265302,0.116485962265302,0.6477803268563397,0.6477803268563397,0,0.0,0.0
147,0.1272876368765279,0.1272876368765279,0.1975581458707232,0.0507877907024008,0.0507877907024008,0.2824599900789943,0.2824599900789943,0,0.0,0.0
148,0.1198694937607004,0.1198694937607004,0.1883381160309155,0.048421100825762,0.048421100825762,0.2692794685260273,0.2692794685260273,0,0.0,0.0
149,0.2445006477243598,0.2445006477243598,0.3638967364500084,0.0922011977274304,0.0922011977274304,0.506612559786424,0.506612559786424,1,10.525668409506608,3.120175807823104
150,0.2079365079365079,0.2079365079365079,0.3161636371747476,0.091794,0.091794,0.395289918536053,0.395289918536053,1,381.2730086931919,11.01636978330878
151,0.2341472436813537,0.2341472436813537,0.3585887768389517,0.0815346422789932,0.0815346422789932,0.4654162871647779,0.4654162871647779,1,72.07061189439051,7.581079421224027
152,0.0,0.0,0.0,0.003403,0.003403,0.0036989130434782,0.0036989130434782,1,1150.6032109776372,548.5322940501978
153,0.0100519723672498,0.0100519723672498,0.0165866791874201,0.0238463240911859,0.0238463240911859,0.0890193812328459,0.0890193812328459,1,241.0316367297636,4.208582285973354
154,0.1378258762089718,0.1378258762089718,0.2201711863829088,0.0596308675684906,0.0596308675684906,0.2596646125262056,0.2596646125262056,1,208.15111450875463,8.621456656828776
155,0.1734340696574481,0.1734340696574481,0.2651907516822771,0.0707682671444475,0.0707682671444475,0.3094657326331385,0.3094657326331385,1,257.5488424110143,11.678750733067846
156,0.1905057070171549,0.1905057070171549,0.2878940342485402,0.0649593523574803,0.0649593523574803,0.3704573399370102,0.3704573399370102,1,52.45546512926291,6.509643886232201
157,0.1071032501871739,0.1071032501871739,0.1697717181431927,0.0727589999999999,0.0727589999999999,0.2927108176412742,0.2927108176412742,1,487.3479029443749,10.483411343532277
158,0.2170600066199553,0.2170600066199553,0.3556037243317309,0.0914291481202601,0.0914291481202601,0.5084296983838674,0.5084296983838674,0,0.0,0.0
