Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2
,,,,,,,,,361,1,23,1,2023-01-22T23:50:00+08:00,258,134
,,,,,,,,,362,1,23,2,2023-01-23T00:50:00+08:00,242,126
,,,,,,,,,363,1,23,3,2023-01-23T01:50:00+08:00,232,121
,,,,,,,,,364,1,23,4,2023-01-23T02:50:00+08:00,224,116
,,,,,,,,,365,1,23,5,2023-01-23T03:50:00+08:00,220,114
,,,,,,,,,366,1,23,6,2023-01-23T04:50:00+08:00,214,111
,,,,,,,,,367,1,23,7,2023-01-23T05:50:00+08:00,218,113
,,,,,,,,,368,1,23,8,2023-01-23T06:50:00+08:00,229,119
,,,,,,,,,369,1,23,9,2023-01-23T07:50:00+08:00,231,120
,,,,,,,,,370,1,23,10,2023-01-23T08:50:00+08:00,262,136
,,,,,,,,,371,1,23,11,2023-01-23T09:50:00+08:00,280,146
,,,,,,,,,372,1,23,12,2023-01-23T10:50:00+08:00,290,150
,,,,,,,,,373,1,23,13,2023-01-23T11:50:00+08:00,294,153
,,,,,,,,,374,1,23,14,2023-01-23T12:50:00+08:00,285,148
,,,,,,,,,375,1,23,15,2023-01-23T13:50:00+08:00,296,154
,,,,,,,,,376,1,23,16,2023-01-23T14:50:00+08:00,308,160
,,,,,,,,,377,1,23,17,2023-01-23T15:50:00+08:00,309,161
,,,,,,,,,378,1,23,18,2023-01-23T16:50:00+08:00,310,161
,,,,,,,,,379,1,23,19,2023-01-23T17:50:00+08:00,293,152
,,,,,,,,,380,1,23,20,2023-01-23T18:50:00+08:00,282,147
,,,,,,,,,381,1,23,21,2023-01-23T19:50:00+08:00,303,157
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,302,157
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,295,153
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,286,148
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,272,141
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,257,133
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,244,127
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,236,123
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,229,119
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,225,117
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,227,118
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,235,122
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,233,121
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,260,135
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,275,143
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,283,147
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,287,149
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,277,144
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,287,149
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,299,155
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,303,157
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,305,158
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,289,150
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,281,146
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,302,157
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,301,156
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,295,153
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,289,150
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,276,143
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,260,135
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,248,129
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,239,124
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,235,122
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,228,119
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,231,120
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,241,125
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,237,123
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,260,135
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,278,144
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,287,149
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,292,151
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,282,147
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,294,153
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,303,158
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,304,158
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,304,158
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,289,150
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,279,145
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,299,156
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,298,155
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,292,152
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,283,147
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,273,142
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,254,132
,,,,,,,,,435,1,26,3,2023-01-26T01:50:00+08:00,245,127
,,,,,,,,,436,1,26,4,2023-01-26T02:50:00+08:00,236,123
,,,,,,,,,437,1,26,5,2023-01-26T03:50:00+08:00,230,119
,,,,,,,,,438,1,26,6,2023-01-26T04:50:00+08:00,227,118
,,,,,,,,,439,1,26,7,2023-01-26T05:50:00+08:00,229,119
,,,,,,,,,440,1,26,8,2023-01-26T06:50:00+08:00,237,123
,,,,,,,,,441,1,26,9,2023-01-26T07:50:00+08:00,233,121
,,,,,,,,,442,1,26,10,2023-01-26T08:50:00+08:00,256,133
,,,,,,,,,443,1,26,11,2023-01-26T09:50:00+08:00,272,141
,,,,,,,,,444,1,26,12,2023-01-26T10:50:00+08:00,284,148
,,,,,,,,,445,1,26,13,2023-01-26T11:50:00+08:00,288,150
,,,,,,,,,446,1,26,14,2023-01-26T12:50:00+08:00,280,146
,,,,,,,,,447,1,26,15,2023-01-26T13:50:00+08:00,285,148
,,,,,,,,,448,1,26,16,2023-01-26T14:50:00+08:00,298,155
,,,,,,,,,449,1,26,17,2023-01-26T15:50:00+08:00,299,156
,,,,,,,,,450,1,26,18,2023-01-26T16:50:00+08:00,299,155
,,,,,,,,,451,1,26,19,2023-01-26T17:50:00+08:00,283,147
,,,,,,,,,452,1,26,20,2023-01-26T18:50:00+08:00,275,143
,,,,,,,,,453,1,26,21,2023-01-26T19:50:00+08:00,296,154
,,,,,,,,,454,1,26,22,2023-01-26T20:50:00+08:00,293,152
,,,,,,,,,455,1,26,23,2023-01-26T21:50:00+08:00,287,149
,,,,,,,,,456,1,26,24,2023-01-26T22:50:00+08:00,281,146
,,,,,,,,,457,1,27,1,2023-01-26T23:50:00+08:00,270,140
,,,,,,,,,458,1,27,2,2023-01-27T00:50:00+08:00,256,133
,,,,,,,,,459,1,27,3,2023-01-27T01:50:00+08:00,244,127
,,,,,,,,,460,1,27,4,2023-01-27T02:50:00+08:00,237,123
,,,,,,,,,461,1,27,5,2023-01-27T03:50:00+08:00,231,120
,,,,,,,,,462,1,27,6,2023-01-27T04:50:00+08:00,226,118
,,,,,,,,,463,1,27,7,2023-01-27T05:50:00+08:00,226,117
,,,,,,,,,464,1,27,8,2023-01-27T06:50:00+08:00,230,119
,,,,,,,,,465,1,27,9,2023-01-27T07:50:00+08:00,231,120
,,,,,,,,,466,1,27,10,2023-01-27T08:50:00+08:00,251,131
,,,,,,,,,467,1,27,11,2023-01-27T09:50:00+08:00,265,138
,,,,,,,,,468,1,27,12,2023-01-27T10:50:00+08:00,275,143
,,,,,,,,,469,1,27,13,2023-01-27T11:50:00+08:00,279,145
,,,,,,,,,470,1,27,14,2023-01-27T12:50:00+08:00,274,142
,,,,,,,,,471,1,27,15,2023-01-27T13:50:00+08:00,271,141
,,,,,,,,,472,1,27,16,2023-01-27T14:50:00+08:00,279,145
,,,,,,,,,473,1,27,17,2023-01-27T15:50:00+08:00,283,147
,,,,,,,,,474,1,27,18,2023-01-27T16:50:00+08:00,281,146
,,,,,,,,,475,1,27,19,2023-01-27T17:50:00+08:00,269,140
,,,,,,,,,476,1,27,20,2023-01-27T18:50:00+08:00,263,136
,,,,,,,,,477,1,27,21,2023-01-27T19:50:00+08:00,281,146
,,,,,,,,,478,1,27,22,2023-01-27T20:50:00+08:00,280,145
,,,,,,,,,479,1,27,23,2023-01-27T21:50:00+08:00,274,142
,,,,,,,,,480,1,27,24,2023-01-27T22:50:00+08:00,268,139
,,,,,,,,,481,1,28,1,2023-01-27T23:50:00+08:00,261,135
,,,,,,,,,482,1,28,2,2023-01-28T00:00:00+08:00,250,130
,,,,,,,,,483,1,28,3,2023-01-28T01:00:00+08:00,240,124
,,,,,,,,,484,1,28,4,2023-01-28T02:00:00+08:00,232,120
,,,,,,,,,485,1,28,5,2023-01-28T03:00:00+08:00,223,116
,,,,,,,,,486,1,28,6,2023-01-28T04:00:00+08:00,219,114
,,,,,,,,,487,1,28,7,2023-01-28T05:00:00+08:00,215,112
,,,,,,,,,488,1,28,8,2023-01-28T06:00:00+08:00,217,113
,,,,,,,,,489,1,28,9,2023-01-28T07:00:00+08:00,210,109
,,,,,,,,,490,1,28,10,2023-01-28T08:00:00+08:00,214,111
,,,,,,,,,491,1,28,11,2023-01-28T09:00:00+08:00,223,116
,,,,,,,,,492,1,28,12,2023-01-28T10:00:00+08:00,232,120
,,,,,,,,,493,1,28,13,2023-01-28T11:00:00+08:00,230,119
,,,,,,,,,494,1,28,14,2023-01-28T12:00:00+08:00,223,116
,,,,,,,,,495,1,28,15,2023-01-28T13:00:00+08:00,224,116
,,,,,,,,,496,1,28,16,2023-01-28T14:00:00+08:00,227,118
,,,,,,,,,497,1,28,17,2023-01-28T15:00:00+08:00,226,118
,,,,,,,,,498,1,28,18,2023-01-28T16:00:00+08:00,228,118
,,,,,,,,,499,1,28,19,2023-01-28T17:00:00+08:00,227,118
,,,,,,,,,500,1,28,20,2023-01-28T18:00:00+08:00,233,121
,,,,,,,,,501,1,28,21,2023-01-28T19:00:00+08:00,253,131
,,,,,,,,,502,1,28,22,2023-01-28T20:00:00+08:00,250,130
,,,,,,,,,503,1,28,23,2023-01-28T21:00:00+08:00,245,127
,,,,,,,,,504,1,28,24,2023-01-28T22:00:00+08:00,242,126
,,,,,,,,,505,11,5,1,2023-11-04T23:00:00+08:00,236,122
,,,,,,,,,506,11,5,2,2023-11-05T00:00:00+08:00,226,118
,,,,,,,,,507,11,5,3,2023-11-05T01:00:00+08:00,220,114
,,,,,,,,,508,11,5,4,2023-11-05T02:00:00+08:00,209,109
,,,,,,,,,509,11,5,5,2023-11-05T03:00:00+08:00,205,107
,,,,,,,,,510,11,5,6,2023-11-05T04:00:00+08:00,199,103
,,,,,,,,,511,11,5,7,2023-11-05T05:00:00+08:00,197,102
,,,,,,,,,512,11,5,8,2023-11-05T06:00:00+08:00,196,102
,,,,,,,,,513,11,5,9,2023-11-05T07:00:00+08:00,187,97
,,,,,,,,,514,11,5,10,2023-11-05T08:00:00+08:00,187,97
,,,,,,,,,515,11,5,11,2023-11-05T09:00:00+08:00,195,101
,,,,,,,,,516,11,5,12,2023-11-05T10:00:00+08:00,198,103
,,,,,,,,,517,11,5,13,2023-11-05T11:00:00+08:00,197,102
,,,,,,,,,518,11,5,14,2023-11-05T12:00:00+08:00,195,102
,,,,,,,,,519,11,5,15,2023-11-05T13:00:00+08:00,196,102
,,,,,,,,,520,11,5,16,2023-11-05T14:00:00+08:00,196,102
,,,,,,,,,521,11,5,17,2023-11-05T15:00:00+08:00,196,102
,,,,,,,,,522,11,5,18,2023-11-05T16:00:00+08:00,198,103
,,,,,,,,,523,11,5,19,2023-11-05T17:00:00+08:00,202,105
,,,,,,,,,524,11,5,20,2023-11-05T18:00:00+08:00,209,109
,,,,,,,,,525,11,5,21,2023-11-05T19:00:00+08:00,231,120
,,,,,,,,,526,11,5,22,2023-11-05T20:00:00+08:00,230,120
,,,,,,,,,527,11,5,23,2023-11-05T21:00:00+08:00,225,117
,,,,,,,,,528,11,5,24,2023-11-05T22:00:00+08:00,221,115
,,,,,,,,,529,11,6,1,2023-11-05T23:00:00+08:00,215,111
,,,,,,,,,530,11,6,2,2023-11-06T00:00:00+08:00,207,107
,,,,,,,,,531,11,6,3,2023-11-06T01:00:00+08:00,201,104
,,,,,,,,,532,11,6,4,2023-11-06T02:00:00+08:00,193,100
,,,,,,,,,533,11,6,5,2023-11-06T03:00:00+08:00,188,98
,,,,,,,,,534,11,6,6,2023-11-06T04:00:00+08:00,186,97
,,,,,,,,,535,11,6,7,2023-11-06T05:00:00+08:00,186,96
,,,,,,,,,536,11,6,8,2023-11-06T06:00:00+08:00,187,97
,,,,,,,,,537,11,6,9,2023-11-06T07:00:00+08:00,180,94
,,,,,,,,,538,11,6,10,2023-11-06T08:00:00+08:00,184,96
,,,,,,,,,539,11,6,11,2023-11-06T09:00:00+08:00,190,99
,,,,,,,,,540,11,6,12,2023-11-06T10:00:00+08:00,197,102
,,,,,,,,,541,11,6,13,2023-11-06T11:00:00+08:00,196,102
,,,,,,,,,542,11,6,14,2023-11-06T12:00:00+08:00,195,101
,,,,,,,,,543,11,6,15,2023-11-06T13:00:00+08:00,200,104
,,,,,,,,,544,11,6,16,2023-11-06T14:00:00+08:00,201,105
,,,,,,,,,545,11,6,17,2023-11-06T15:00:00+08:00,204,106
,,,,,,,,,546,11,6,18,2023-11-06T16:00:00+08:00,207,108
,,,,,,,,,547,11,6,19,2023-11-06T17:00:00+08:00,210,109
,,,,,,,,,548,11,6,20,2023-11-06T18:00:00+08:00,217,113
,,,,,,,,,549,11,6,21,2023-11-06T19:00:00+08:00,235,122
,,,,,,,,,550,11,6,22,2023-11-06T20:00:00+08:00,233,121
,,,,,,,,,551,11,6,23,2023-11-06T21:00:00+08:00,228,118
,,,,,,,,,552,11,6,24,2023-11-06T22:00:00+08:00,225,117
,,,,,,,,,553,11,7,1,2023-11-06T23:00:00+08:00,219,114
,,,,,,,,,554,11,7,2,2023-11-07T00:00:00+08:00,211,110
,,,,,,,,,555,11,7,3,2023-11-07T01:00:00+08:00,203,105
,,,,,,,,,556,11,7,4,2023-11-07T02:00:00+08:00,197,102
,,,,,,,,,557,11,7,5,2023-11-07T03:00:00+08:00,192,100
,,,,,,,,,558,11,7,6,2023-11-07T04:00:00+08:00,189,98
,,,,,,,,,559,11,7,7,2023-11-07T05:00:00+08:00,188,98
,,,,,,,,,560,11,7,8,2023-11-07T06:00:00+08:00,191,99
,,,,,,,,,561,11,7,9,2023-11-07T07:00:00+08:00,187,97
,,,,,,,,,562,11,7,10,2023-11-07T08:00:00+08:00,195,101
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,205,107
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,210,109
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,209,109
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,208,108
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,210,109
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,211,110
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,211,110
,,,,,,,,,570,11,7,18,2023-11-07T16:00:00+08:00,212,110
,,,,,,,,,571,11,7,19,2023-11-07T17:00:00+08:00,210,109
,,,,,,,,,572,11,7,20,2023-11-07T18:00:00+08:00,218,113
,,,,,,,,,573,11,7,21,2023-11-07T19:00:00+08:00,237,123
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,234,122
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,229,119
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,224,117
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,215,112
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,206,107
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,200,104
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,193,100
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,189,98
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,188,98
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,194,101
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,202,105
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,209,109
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,231,120
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,242,126
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,250,130
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,251,130
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,246,128
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,247,129
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,253,132
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,251,131
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,249,129
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,239,124
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,242,126
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,260,135
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,258,134
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,249,130
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,244,127
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,234,121
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,221,115
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,213,111
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,207,108
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,203,106
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,202,105
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,209,109
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,216,112
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,219,114
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,239,124
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,250,130
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,257,133
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,256,133
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,252,131
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,259,134
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,263,137
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,265,137
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,265,138
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,255,133
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,254,132
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,274,142
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,270,140
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,263,136
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,256,133
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,245,127
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,232,120
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,224,116
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,216,112
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,211,110
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,210,109
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,212,110
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,221,115
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,222,115
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,244,127
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,259,134
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,266,138
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,268,139
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,262,136
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,265,138
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,276,144
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,281,146
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,280,146
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,266,138
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,262,136
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,278,144
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,274,142
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,265,138
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,261,135
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,252,131
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,248,129
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,237,123
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,228,119
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,222,115
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,216,112
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,213,111
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,216,112
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,216,112
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,213,111
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,230,119
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,241,125
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,246,128
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,244,127
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,238,124
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,242,126
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,243,126
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,245,127
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,245,127
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,242,126
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,248,129
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,264,137
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,260,135
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,253,131
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,246,128
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,236,123
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,227,118
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,218,113
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,213,110
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,207,108
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,204,106
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,205,107
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,205,106
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,198,103
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,205,107
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,213,111
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,219,114
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,217,113
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,218,113
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,223,116
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,226,118
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,227,118
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,226,117
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,227,118
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,235,122
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,258,134
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,257,133
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,249,129
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,244,127
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,231,120
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,223,116
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,218,113
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,212,110
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,206,107
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,205,107
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,212,110
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,219,114
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,230,120
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,259,134
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,271,141
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,279,145
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,277,144
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,272,141
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,281,146
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,285,148
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,284,148
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,280,145
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,265,138
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,266,138
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,281,146
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,277,144
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,269,140
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,261,135
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,246,128
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,236,123
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,228,118
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,221,115
