R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
210,1,sulawesi,north_sulawesi,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
211,1,sulawesi,north_sulawesi,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
212,1,sulawesi,north_sulawesi,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
213,2,sulawesi,gorontalo,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
214,2,sulawesi,gorontalo,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
215,2,sulawesi,gorontalo,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
216,2,sulawesi,gorontalo,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
217,2,sulawesi,gorontalo,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
218,2,sulawesi,gorontalo,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
219,2,sulawesi,gorontalo,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
220,2,sulawesi,gorontalo,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
221,2,sulawesi,gorontalo,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
222,2,sulawesi,gorontalo,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
223,2,sulawesi,gorontalo,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
224,2,sulawesi,gorontalo,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
225,3,sulawesi,central_sulawesi,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
226,3,sulawesi,central_sulawesi,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
227,3,sulawesi,central_sulawesi,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
228,3,sulawesi,central_sulawesi,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
229,3,sulawesi,central_sulawesi,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
230,3,sulawesi,central_sulawesi,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
231,3,sulawesi,central_sulawesi,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
232,3,sulawesi,central_sulawesi,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
233,3,sulawesi,central_sulawesi,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
234,3,sulawesi,central_sulawesi,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
235,3,sulawesi,central_sulawesi,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
236,3,sulawesi,central_sulawesi,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
237,4,sulawesi,south_sulawesi,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
238,4,sulawesi,south_sulawesi,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
239,4,sulawesi,south_sulawesi,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
240,4,sulawesi,south_sulawesi,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
241,4,sulawesi,south_sulawesi,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
242,4,sulawesi,south_sulawesi,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
243,4,sulawesi,south_sulawesi,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
244,4,sulawesi,south_sulawesi,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
245,4,sulawesi,south_sulawesi,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
246,4,sulawesi,south_sulawesi,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
247,4,sulawesi,south_sulawesi,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
248,4,sulawesi,south_sulawesi,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
249,5,sulawesi,southeast_sulawesi,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
250,5,sulawesi,south_sulawesi,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
251,5,sulawesi,south_sulawesi,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
252,5,sulawesi,south_sulawesi,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
253,5,sulawesi,south_sulawesi,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
254,5,sulawesi,south_sulawesi,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
255,5,sulawesi,south_sulawesi,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
256,5,sulawesi,south_sulawesi,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
257,5,sulawesi,south_sulawesi,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
258,5,sulawesi,south_sulawesi,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
259,5,sulawesi,south_sulawesi,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
260,5,sulawesi,south_sulawesi,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
261,6,sulawesi,west_sulawesi,gas_candidate_1,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
262,6,sulawesi,west_sulawesi,gas_candidate_2,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
263,6,sulawesi,west_sulawesi,gas_candidate_3,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
264,6,sulawesi,west_sulawesi,gas_candidate_4,gas,250,0,,potential,,,1,730000,0,0,22500,0,2.23,250,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,0,1,0,0
265,6,sulawesi,west_sulawesi,ccgt_candidate_1,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
266,6,sulawesi,west_sulawesi,ccgt_candidate_2,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
267,6,sulawesi,west_sulawesi,ccgt_candidate_3,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
268,6,sulawesi,west_sulawesi,ccgt_candidate_4,ccgt,250,0,,potential,,,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
269,6,sulawesi,west_sulawesi,diesel_candidate_1,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
270,6,sulawesi,west_sulawesi,diesel_candidate_2,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
271,6,sulawesi,west_sulawesi,diesel_candidate_3,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
272,6,sulawesi,west_sulawesi,diesel_candidate_4,diesel,50,0,,potential,,,1,800000,0,0,8000,0,6,50,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,0,1,0,0
273,1,sulawesi,north_sulawesi,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
274,2,sulawesi,gorontalo,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
275,3,sulawesi,central_sulawesi,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
276,4,sulawesi,southeast_sulawesi,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
277,5,sulawesi,south_sulawesi,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
278,6,sulawesi,west_sulawesi,battery_candidate,battery,100,208,,candidate,,,1,0,578000,0,0,621,2.3,100,0,0,1,2,0,0,0,None,1,1,0.92,0.92,0,0,1,0,0,0,0,0
