Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2,demand_z3,demand_z4,demand_z5,demand_z6
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,436,307,127,1361,311,101
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,448,316,131,1399,319,104
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,496,349,145,1549,354,115
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,521,367,152,1628,372,121
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,544,383,159,1700,388,126
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,542,382,158,1694,387,126
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,535,377,156,1672,382,124
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,563,397,164,1758,401,130
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,579,408,169,1808,413,134
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,583,411,170,1820,416,135
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,571,403,167,1785,408,132
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,536,378,157,1676,383,124
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,550,388,160,1718,392,127
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,567,400,165,1772,404,131
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,560,395,163,1749,399,130
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,547,386,160,1710,390,127
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,531,374,155,1659,379,123
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,507,357,148,1583,361,117
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,480,338,140,1500,342,111
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,466,329,136,1456,332,108
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,450,317,131,1407,321,104
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,438,308,128,1367,312,101
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,433,305,126,1354,309,100
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,443,313,129,1385,316,103
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,443,313,129,1385,316,103
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,456,321,133,1423,325,106
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,508,358,148,1588,363,118
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,532,375,155,1661,379,123
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,543,383,159,1698,388,126
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,540,381,158,1687,385,125
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,533,376,156,1666,380,123
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,562,396,164,1756,401,130
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,573,404,167,1792,409,133
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,571,402,167,1783,407,132
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,559,394,163,1748,399,130
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,531,374,155,1660,379,123
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,548,386,160,1711,391,127
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,560,394,163,1748,399,130
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,550,388,161,1718,392,127
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,532,375,155,1662,379,123
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,519,366,152,1623,370,120
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,494,348,144,1544,352,114
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,471,332,137,1471,336,109
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,455,321,133,1421,324,105
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,442,312,129,1382,316,102
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,434,306,127,1356,310,101
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,423,298,123,1321,302,98
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,432,305,126,1350,308,100
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,435,307,127,1359,310,101
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,441,311,129,1377,314,102
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,486,343,142,1518,347,113
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,511,360,149,1596,364,118
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,526,371,154,1645,375,122
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,528,372,154,1651,377,122
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,519,366,151,1621,370,120
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,532,375,155,1661,379,123
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,557,393,163,1741,398,129
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,562,396,164,1755,401,130
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,551,389,161,1722,393,128
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,523,369,153,1634,373,121
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,541,381,158,1689,386,125
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,552,389,161,1726,394,128
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,542,382,158,1692,386,125
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,526,371,154,1644,375,122
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,517,364,151,1615,369,120
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,500,353,146,1563,357,116
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,474,334,138,1481,338,110
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,459,324,134,1434,327,106
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,443,312,129,1383,316,103
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,431,304,126,1348,308,100
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,423,298,123,1321,302,98
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,425,300,124,1328,303,98
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,419,295,122,1309,299,97
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,401,283,117,1252,286,93
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,434,306,127,1357,310,101
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,456,321,133,1423,325,106
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,468,330,137,1463,334,108
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,466,328,136,1455,332,108
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,462,326,135,1444,330,107
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,476,335,139,1487,339,110
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,494,348,144,1542,352,114
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,498,351,145,1557,355,115
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,494,348,144,1544,352,114
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,490,346,143,1531,350,114
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,514,362,150,1606,367,119
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,525,370,153,1640,374,122
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,516,364,151,1611,368,119
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,505,356,147,1578,360,117
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,475,334,138,1482,338,110
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,455,321,133,1423,325,105
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,440,310,129,1376,314,102
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,421,297,123,1317,301,98
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,408,288,119,1275,291,95
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,404,284,118,1261,288,93
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,401,282,117,1252,286,93
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,394,278,115,1232,281,91
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,372,262,109,1163,266,86
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,384,271,112,1199,274,89
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,399,281,117,1247,285,92
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,414,292,121,1292,295,96
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,416,293,121,1301,297,96
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,418,295,122,1305,298,97
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,433,305,126,1353,309,100
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,444,313,130,1389,317,103
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,447,315,130,1395,318,103
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,449,317,131,1404,321,104
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,439,310,128,1373,313,102
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,442,311,129,1381,315,102
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,489,345,143,1527,349,113
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,491,346,143,1535,350,114
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,486,343,142,1519,347,113
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,478,337,139,1493,341,111
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,461,325,135,1440,329,107
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,436,307,127,1362,311,101
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,417,294,122,1303,298,97
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,405,286,118,1267,289,94
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,397,280,116,1240,283,92
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,392,276,114,1225,280,91
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,396,279,115,1236,282,92
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,407,287,119,1272,290,94
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,425,299,124,1326,303,98
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,478,337,139,1493,341,111
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,508,358,148,1586,362,118
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,524,370,153,1638,374,121
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,528,372,154,1648,376,122
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,521,367,152,1628,372,121
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,538,379,157,1680,384,125
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,556,392,162,1738,397,129
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,557,392,162,1739,397,129
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,553,390,161,1728,394,128
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,518,365,151,1619,370,120
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,505,356,147,1578,360,117
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,538,379,157,1682,384,125
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,538,379,157,1680,384,125
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,521,368,152,1629,372,121
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,505,356,147,1578,360,117
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,487,343,142,1520,347,113
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,461,325,135,1441,329,107
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,443,312,129,1383,316,103
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,431,304,126,1346,307,100
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,416,294,122,1301,297,96
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,411,290,120,1283,293,95
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,414,292,121,1293,295,96
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,425,299,124,1326,303,98
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,431,304,126,1347,307,100
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,482,339,141,1504,343,112
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,507,358,148,1585,362,118
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,522,368,152,1632,372,121
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,523,368,152,1632,373,121
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,517,364,151,1614,368,120
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,534,376,156,1668,381,124
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,555,391,162,1734,396,129
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,561,395,164,1753,400,130
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,555,391,162,1734,396,129
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,520,367,152,1625,371,120
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,507,358,148,1585,362,118
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,543,383,158,1696,387,126
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,540,381,158,1688,385,125
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,524,370,153,1638,374,121
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,514,362,150,1606,367,119
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,491,346,143,1534,350,114
,,,,,,,,,746,2,22,2,2023-02-22T00:50:00+08:00,464,327,135,1449,331,107
,,,,,,,,,747,2,22,3,2023-02-22T01:50:00+08:00,446,314,130,1393,318,103
,,,,,,,,,748,2,22,4,2023-02-22T02:50:00+08:00,429,302,125,1340,306,99
,,,,,,,,,749,2,22,5,2023-02-22T03:50:00+08:00,422,297,123,1319,301,98
,,,,,,,,,750,2,22,6,2023-02-22T04:50:00+08:00,417,294,122,1301,297,96
,,,,,,,,,751,2,22,7,2023-02-22T05:50:00+08:00,420,296,122,1311,299,97
,,,,,,,,,752,2,22,8,2023-02-22T06:50:00+08:00,428,302,125,1338,305,99
,,,,,,,,,753,2,22,9,2023-02-22T07:50:00+08:00,434,306,127,1354,309,100
,,,,,,,,,754,2,22,10,2023-02-22T08:50:00+08:00,481,339,140,1502,343,111
,,,,,,,,,755,2,22,11,2023-02-22T09:50:00+08:00,507,357,148,1584,362,117
,,,,,,,,,756,2,22,12,2023-02-22T10:50:00+08:00,518,365,151,1619,370,120
,,,,,,,,,757,2,22,13,2023-02-22T11:50:00+08:00,523,369,153,1635,373,121
,,,,,,,,,758,2,22,14,2023-02-22T12:50:00+08:00,511,360,149,1595,364,118
,,,,,,,,,759,2,22,15,2023-02-22T13:50:00+08:00,528,372,154,1649,376,122
,,,,,,,,,760,2,22,16,2023-02-22T14:50:00+08:00,548,386,160,1712,391,127
,,,,,,,,,761,2,22,17,2023-02-22T15:50:00+08:00,553,390,161,1728,394,128
,,,,,,,,,762,2,22,18,2023-02-22T16:50:00+08:00,552,389,161,1724,393,128
,,,,,,,,,763,2,22,19,2023-02-22T17:50:00+08:00,519,366,151,1622,370,120
,,,,,,,,,764,2,22,20,2023-02-22T18:50:00+08:00,511,360,149,1595,364,118
,,,,,,,,,765,2,22,21,2023-02-22T19:50:00+08:00,545,384,159,1703,389,126
,,,,,,,,,766,2,22,22,2023-02-22T20:50:00+08:00,540,381,158,1687,385,125
,,,,,,,,,767,2,22,23,2023-02-22T21:50:00+08:00,527,371,154,1645,376,122
,,,,,,,,,768,2,22,24,2023-02-22T22:50:00+08:00,516,364,151,1613,368,120
,,,,,,,,,769,2,23,1,2023-02-22T23:50:00+08:00,495,349,144,1545,353,115
,,,,,,,,,770,2,23,2,2023-02-23T00:50:00+08:00,469,331,137,1465,334,109
,,,,,,,,,771,2,23,3,2023-02-23T01:50:00+08:00,448,316,131,1400,320,104
,,,,,,,,,772,2,23,4,2023-02-23T02:50:00+08:00,435,306,127,1358,310,101
,,,,,,,,,773,2,23,5,2023-02-23T03:50:00+08:00,422,297,123,1317,301,98
,,,,,,,,,774,2,23,6,2023-02-23T04:50:00+08:00,415,293,121,1297,296,96
,,,,,,,,,775,2,23,7,2023-02-23T05:50:00+08:00,416,293,121,1301,297,96
,,,,,,,,,776,2,23,8,2023-02-23T06:50:00+08:00,427,301,125,1333,304,99
,,,,,,,,,777,2,23,9,2023-02-23T07:50:00+08:00,433,306,126,1354,309,100
,,,,,,,,,778,2,23,10,2023-02-23T08:50:00+08:00,481,339,140,1504,343,111
,,,,,,,,,779,2,23,11,2023-02-23T09:50:00+08:00,508,358,148,1587,362,118
,,,,,,,,,780,2,23,12,2023-02-23T10:50:00+08:00,524,370,153,1639,374,121
,,,,,,,,,781,2,23,13,2023-02-23T11:50:00+08:00,525,370,153,1639,374,122
,,,,,,,,,782,2,23,14,2023-02-23T12:50:00+08:00,517,364,151,1615,369,120
,,,,,,,,,783,2,23,15,2023-02-23T13:50:00+08:00,537,379,157,1678,383,124
,,,,,,,,,784,2,23,16,2023-02-23T14:50:00+08:00,546,385,159,1705,389,126
,,,,,,,,,785,2,23,17,2023-02-23T15:50:00+08:00,551,388,161,1721,393,128
,,,,,,,,,786,2,23,18,2023-02-23T16:50:00+08:00,548,386,160,1712,391,127
,,,,,,,,,787,2,23,19,2023-02-23T17:50:00+08:00,520,366,152,1624,371,120
,,,,,,,,,788,2,23,20,2023-02-23T18:50:00+08:00,508,358,148,1586,362,118
,,,,,,,,,789,2,23,21,2023-02-23T19:50:00+08:00,546,385,159,1707,390,127
,,,,,,,,,790,2,23,22,2023-02-23T20:50:00+08:00,541,381,158,1690,386,125
,,,,,,,,,791,2,23,23,2023-02-23T21:50:00+08:00,524,369,153,1637,374,121
,,,,,,,,,792,2,23,24,2023-02-23T22:50:00+08:00,515,363,150,1609,367,119
,,,,,,,,,793,2,24,1,2023-02-23T23:50:00+08:00,495,349,145,1548,353,115
,,,,,,,,,794,2,24,2,2023-02-24T00:50:00+08:00,471,332,137,1471,336,109
,,,,,,,,,795,2,24,3,2023-02-24T01:50:00+08:00,451,318,132,1409,322,104
,,,,,,,,,796,2,24,4,2023-02-24T02:50:00+08:00,437,308,128,1366,312,101
,,,,,,,,,797,2,24,5,2023-02-24T03:50:00+08:00,422,298,123,1319,301,98
,,,,,,,,,798,2,24,6,2023-02-24T04:50:00+08:00,414,292,121,1295,296,96
,,,,,,,,,799,2,24,7,2023-02-24T05:50:00+08:00,421,297,123,1315,300,97
,,,,,,,,,800,2,24,8,2023-02-24T06:50:00+08:00,424,299,124,1326,303,98
,,,,,,,,,801,2,24,9,2023-02-24T07:50:00+08:00,428,302,125,1337,305,99
,,,,,,,,,802,2,24,10,2023-02-24T08:50:00+08:00,471,332,138,1472,336,109
,,,,,,,,,803,2,24,11,2023-02-24T09:50:00+08:00,495,349,144,1546,353,115
,,,,,,,,,804,2,24,12,2023-02-24T10:50:00+08:00,506,357,148,1582,361,117
,,,,,,,,,805,2,24,13,2023-02-24T11:50:00+08:00,513,362,150,1603,366,119
,,,,,,,,,806,2,24,14,2023-02-24T12:50:00+08:00,502,354,146,1568,358,116
,,,,,,,,,807,2,24,15,2023-02-24T13:50:00+08:00,508,358,148,1587,362,118
,,,,,,,,,808,2,24,16,2023-02-24T14:50:00+08:00,530,374,155,1656,378,123
,,,,,,,,,809,2,24,17,2023-02-24T15:50:00+08:00,544,384,159,1701,388,126
,,,,,,,,,810,2,24,18,2023-02-24T16:50:00+08:00,546,385,159,1707,390,127
,,,,,,,,,811,2,24,19,2023-02-24T17:50:00+08:00,519,366,151,1621,370,120
,,,,,,,,,812,2,24,20,2023-02-24T18:50:00+08:00,506,357,148,1581,361,117
,,,,,,,,,813,2,24,21,2023-02-24T19:50:00+08:00,540,381,158,1687,385,125
,,,,,,,,,814,2,24,22,2023-02-24T20:50:00+08:00,535,377,156,1672,382,124
,,,,,,,,,815,2,24,23,2023-02-24T21:50:00+08:00,522,368,152,1630,372,121
,,,,,,,,,816,2,24,24,2023-02-24T22:50:00+08:00,514,362,150,1606,367,119
,,,,,,,,,817,2,25,1,2023-02-24T23:50:00+08:00,496,350,145,1550,354,115
,,,,,,,,,818,2,25,2,2023-02-25T00:50:00+08:00,470,331,137,1468,335,109
,,,,,,,,,819,2,25,3,2023-02-25T01:50:00+08:00,453,319,132,1415,323,105
,,,,,,,,,820,2,25,4,2023-02-25T02:50:00+08:00,436,308,127,1363,311,101
,,,,,,,,,821,2,25,5,2023-02-25T03:50:00+08:00,422,298,123,1319,301,98
,,,,,,,,,822,2,25,6,2023-02-25T04:50:00+08:00,413,291,121,1291,295,96
,,,,,,,,,823,2,25,7,2023-02-25T05:50:00+08:00,412,291,120,1288,294,95
,,,,,,,,,824,2,25,8,2023-02-25T06:50:00+08:00,411,289,120,1283,293,95
,,,,,,,,,825,2,25,9,2023-02-25T07:50:00+08:00,397,280,116,1239,283,92
,,,,,,,,,826,2,25,10,2023-02-25T08:50:00+08:00,427,301,125,1335,305,99
,,,,,,,,,827,2,25,11,2023-02-25T09:50:00+08:00,448,316,131,1399,319,104
,,,,,,,,,828,2,25,12,2023-02-25T10:50:00+08:00,465,328,136,1452,331,108
,,,,,,,,,829,2,25,13,2023-02-25T11:50:00+08:00,465,328,136,1453,332,108
,,,,,,,,,830,2,25,14,2023-02-25T12:50:00+08:00,453,319,132,1415,323,105
,,,,,,,,,831,2,25,15,2023-02-25T13:50:00+08:00,462,325,135,1442,329,107
,,,,,,,,,832,2,25,16,2023-02-25T14:50:00+08:00,470,331,137,1469,335,109
,,,,,,,,,833,2,25,17,2023-02-25T15:50:00+08:00,477,336,139,1491,340,111
,,,,,,,,,834,2,25,18,2023-02-25T16:50:00+08:00,479,338,140,1497,342,111
,,,,,,,,,835,2,25,19,2023-02-25T17:50:00+08:00,467,329,136,1458,333,108
,,,,,,,,,836,2,25,20,2023-02-25T18:50:00+08:00,468,330,137,1463,334,108
,,,,,,,,,837,2,25,21,2023-02-25T19:50:00+08:00,507,357,148,1584,362,117
,,,,,,,,,838,2,25,22,2023-02-25T20:50:00+08:00,505,356,147,1579,360,117
,,,,,,,,,839,2,25,23,2023-02-25T21:50:00+08:00,493,348,144,1541,352,114
,,,,,,,,,840,2,25,24,2023-02-25T22:50:00+08:00,484,341,141,1512,345,112
,,,,,,,,,841,11,12,1,2023-11-11T23:00:00+08:00,495,349,145,1547,353,115
,,,,,,,,,842,11,12,2,2023-11-12T00:00:00+08:00,477,336,139,1491,340,111
,,,,,,,,,843,11,12,3,2023-11-12T01:00:00+08:00,460,324,134,1436,328,106
,,,,,,,,,844,11,12,4,2023-11-12T02:00:00+08:00,445,314,130,1391,318,103
,,,,,,,,,845,11,12,5,2023-11-12T03:00:00+08:00,428,302,125,1337,305,99
,,,,,,,,,846,11,12,6,2023-11-12T04:00:00+08:00,417,294,122,1301,297,96
,,,,,,,,,847,11,12,7,2023-11-12T05:00:00+08:00,409,288,119,1279,292,95
,,,,,,,,,848,11,12,8,2023-11-12T06:00:00+08:00,408,288,119,1275,291,95
,,,,,,,,,849,11,12,9,2023-11-12T07:00:00+08:00,397,280,116,1240,283,92
,,,,,,,,,850,11,12,10,2023-11-12T08:00:00+08:00,365,257,107,1141,260,85
,,,,,,,,,851,11,12,11,2023-11-12T09:00:00+08:00,363,256,106,1135,259,84
,,,,,,,,,852,11,12,12,2023-11-12T10:00:00+08:00,381,269,111,1190,272,88
,,,,,,,,,853,11,12,13,2023-11-12T11:00:00+08:00,392,277,115,1226,280,91
,,,,,,,,,854,11,12,14,2023-11-12T12:00:00+08:00,393,277,115,1228,280,91
,,,,,,,,,855,11,12,15,2023-11-12T13:00:00+08:00,399,281,116,1245,284,92
,,,,,,,,,856,11,12,16,2023-11-12T14:00:00+08:00,410,289,120,1281,293,95
,,,,,,,,,857,11,12,17,2023-11-12T15:00:00+08:00,426,300,124,1330,304,99
,,,,,,,,,858,11,12,18,2023-11-12T16:00:00+08:00,435,307,127,1358,310,101
,,,,,,,,,859,11,12,19,2023-11-12T17:00:00+08:00,436,307,127,1361,311,101
,,,,,,,,,860,11,12,20,2023-11-12T18:00:00+08:00,437,308,128,1365,312,101
,,,,,,,,,861,11,12,21,2023-11-12T19:00:00+08:00,468,330,136,1461,333,108
,,,,,,,,,862,11,12,22,2023-11-12T20:00:00+08:00,489,344,143,1526,348,113
,,,,,,,,,863,11,12,23,2023-11-12T21:00:00+08:00,485,342,142,1516,346,112
,,,,,,,,,864,11,12,24,2023-11-12T22:00:00+08:00,476,336,139,1488,340,110
,,,,,,,,,865,11,13,1,2023-11-12T23:00:00+08:00,473,333,138,1476,337,109
,,,,,,,,,866,11,13,2,2023-11-13T00:00:00+08:00,462,325,135,1442,329,107
,,,,,,,,,867,11,13,3,2023-11-13T01:00:00+08:00,440,310,128,1376,314,102
,,,,,,,,,868,11,13,4,2023-11-13T02:00:00+08:00,425,300,124,1329,303,99
,,,,,,,,,869,11,13,5,2023-11-13T03:00:00+08:00,410,289,120,1282,293,95
,,,,,,,,,870,11,13,6,2023-11-13T04:00:00+08:00,396,279,115,1236,282,92
,,,,,,,,,871,11,13,7,2023-11-13T05:00:00+08:00,393,277,115,1228,280,91
,,,,,,,,,872,11,13,8,2023-11-13T06:00:00+08:00,393,277,115,1227,280,91
,,,,,,,,,873,11,13,9,2023-11-13T07:00:00+08:00,384,271,112,1200,274,89
,,,,,,,,,874,11,13,10,2023-11-13T08:00:00+08:00,374,263,109,1168,267,87
,,,,,,,,,875,11,13,11,2023-11-13T09:00:00+08:00,392,276,114,1224,279,91
,,,,,,,,,876,11,13,12,2023-11-13T10:00:00+08:00,415,292,121,1296,296,96
,,,,,,,,,877,11,13,13,2023-11-13T11:00:00+08:00,431,304,126,1346,307,100
,,,,,,,,,878,11,13,14,2023-11-13T12:00:00+08:00,437,308,128,1366,312,101
